region_code,region_name,period,data_type,emp_total_jobs,employment_rate_pct,gdhi_per_head_gbp,gdhi_total_mn_gbp,income_per_worker_gbp,nominal_gva_mn_gbp,population_total,productivity_gbp_per_job,unemployment_rate_pct
TLI3,Inner London - West,2012,historical,1683000.0,66.5963514760865,,43291.0,,147676.0,1100641.0,,7.30336758674884
TLI3,Inner London - West,2013,historical,1716000.0,68.36067210358961,,47871.0,,156818.0,1104481.0,,8.108269337359063
TLI3,Inner London - West,2014,historical,1781000.0,71.63064185814413,,51158.0,,168453.0,1105738.0,,5.873875289003261
TLI3,Inner London - West,2015,historical,1858000.0,71.78548398356787,,54936.0,,173963.0,1110629.0,,5.586360442481647
TLI3,Inner London - West,2016,historical,1909000.0,72.68733650675411,,55845.0,,189573.0,1108547.0,,5.300598195873947
TLI3,Inner London - West,2017,historical,1943000.0,73.03147115921456,,56793.0,,198484.0,1104033.0,,4.788718120413518
TLI3,Inner London - West,2018,historical,1979000.0,72.11676255974315,,60465.0,,208376.0,1104525.0,,5.998937528338894
TLI3,Inner London - West,2019,historical,2029000.0,73.35567652782899,,61457.0,,216686.0,1104241.0,,5.045719029901157
TLI3,Inner London - West,2020,historical,1970000.0,75.44370515311391,,59013.0,,206755.0,1093830.0,,5.351649661289057
TLI3,Inner London - West,2021,historical,2099000.0,74.13441847544401,,62202.0,,227603.0,1081421.0,,6.1727418055520715
TLI3,Inner London - West,2022,historical,2200000.0,75.01997346895683,,66318.0,,254288.0,1100905.0,,4.41188527686148
TLI3,Inner London - West,2023,historical,2263000.0,75.3492512345572,,73277.0,,278203.0,1109343.0,,
TLI3,Inner London - West,2024,forecast,,,,74333.72258455282,,308380.0178717029,,,
TLI3,Inner London - West,2024,historical,2299000.0,75.32324478342574,,,,,1112910.0,,
TLI3,Inner London - West,2025,forecast,2390743.9974738513,,69000.97566876984,77709.99392419994,32504.523280749087,333716.31215977366,1126215.8711673382,139586.80331829368,
TLI3,Inner London - West,2026,forecast,2443678.5655217664,,70542.15694449589,80589.64115355066,32978.822292998026,355353.6442188669,1142432.3361271806,145417.50671819347,
TLI3,Inner London - West,2027,forecast,2502591.280598373,,72111.83199953205,83116.64384531358,33212.232652485014,377991.7273062508,1152607.5754926451,151040.1359729314,
TLI3,Inner London - West,2028,forecast,2567065.80440451,,73886.37340995648,85673.86731660378,33374.238856521166,401694.90317440906,1159535.4239576047,156480.17377863495,
TLI3,Inner London - West,2029,forecast,2634212.6691179695,,75812.41207191181,88397.76258551773,33557.56489285906,426247.59146167914,1166006.4647681715,161812.14085664632,
TLI3,Inner London - West,2030,forecast,2702279.895203161,,77832.52883590553,91273.40864488338,33776.445144303354,451968.8833356005,1172689.748232584,167254.65194700746,
TLI3,Inner London - West,2031,forecast,2771743.859504921,,80051.85084521503,94375.1299145596,34049.008385434485,478920.45647098176,1178925.0206973911,172786.69341276176,
TLI3,Inner London - West,2032,forecast,2842626.52814439,,82504.65357778847,97803.59489695553,34406.065632828584,507164.2746300324,1185431.2533382454,178413.96666381607,
TLI3,Inner London - West,2033,forecast,2914946.363388253,,85141.28542935791,101506.68050802436,34822.82960089729,536761.953228746,1192214.5642520853,184141.2795688044,
TLI3,Inner London - West,2034,forecast,2963758.8206825317,,87926.71693279337,105448.83383850196,35579.42471655567,552036.9195691664,1199280.9184391769,186262.42989705768,
TLI3,Inner London - West,2035,forecast,3031341.8611093983,,90858.58382049658,109633.39295324341,36166.62124446769,581781.6934702385,1206637.703817165,191922.16520815648,
TLI3,Inner London - West,2036,forecast,3099424.738397273,,93942.98887006604,114074.54878245883,36805.07139574789,612807.4978412483,1214295.501500778,197716.52792515748,
TLI3,Inner London - West,2037,forecast,3167990.7139473376,,97190.32753885115,118792.84833497716,37497.852443816184,645142.9076597305,1222270.2746576355,203644.19151212665,
TLI3,Inner London - West,2038,forecast,3237002.631400836,,100615.0983177506,123815.56107971582,38250.06500724831,678600.2321149369,1230586.2951969325,209638.45550575526,
TLI3,Inner London - West,2039,forecast,3306393.790926729,,104206.28018416245,129210.4169001474,39078.955826351164,713284.0669089981,1239948.4625283184,215728.70989123048,
TLI3,Inner London - West,2040,forecast,3377241.889825333,,108036.7458035175,135029.3192796128,39982.12851925639,749107.1145858167,1249846.2284784634,221810.32304575606,
TLI3,Inner London - West,2041,forecast,3449398.410408022,,112057.82734593585,141205.85397405011,40936.37126635864,786173.8216861422,1260115.9358384742,227916.21266884837,
TLI3,Inner London - West,2042,forecast,3522695.6231932477,,116280.30534080329,147754.54273337923,41943.60187141089,824576.5080947222,1270675.5653962968,234075.4343536673,
TLI3,Inner London - West,2043,forecast,3597025.597148243,,120711.88370375759,154691.77377983683,43005.46926952034,864511.2865033764,1281495.814939565,240340.59896286795,
TLI3,Inner London - West,2044,forecast,3672381.5912621925,,125370.73380234046,162035.62722588575,44122.76426050658,906368.2199576449,1292451.7733249546,246806.6559624942,
TLI3,Inner London - West,2045,forecast,3748767.4194094916,,130267.21583655375,169805.7637385801,45296.42539555789,950239.22036688,1303518.7913406806,253480.44145042275,
TLI3,Inner London - West,2046,forecast,3796379.199289577,,135400.84564833963,178010.57125159324,46889.565532575,996220.5643468832,1314693.2015027346,262413.34494017554,
TLI3,Inner London - West,2047,forecast,3831767.7838564417,,140731.85751453697,186606.52999270344,48699.853571213884,1044413.0990142645,1325972.1948417246,272566.9085205174,
TLI3,Inner London - West,2048,forecast,3867248.603029985,,146265.06764604698,195608.11286373856,50580.692617092114,1094922.4574138066,1337353.5869623967,283126.9902214034,
TLI3,Inner London - West,2049,forecast,3902816.9573735893,,152008.13219362547,205033.9880139728,52534.8716717555,1147859.2840266826,1348835.6514558303,294110.45830833365,
TLI3,Inner London - West,2050,forecast,4042762.926815474,,,,,,1360417.001078909,,
TLI4,Inner London - East,1991,historical,,,,,,,1668790.0,,
TLI4,Inner London - East,1992,historical,,,,,,,1675478.0,,
TLI4,Inner London - East,1993,historical,,,,,,,1685282.0,,
TLI4,Inner London - East,1994,historical,,,,,,,1697744.0,,
TLI4,Inner London - East,1995,historical,,,,,,,1712467.0,,
TLI4,Inner London - East,1996,historical,,,,,,,1728942.0,,
TLI4,Inner London - East,1997,historical,,,,18857.0,,,1740839.0,,
TLI4,Inner London - East,1998,historical,,,,19722.0,,39718.0,1765363.0,,
TLI4,Inner London - East,1999,historical,,,,21588.0,,41663.0,1792367.0,,
TLI4,Inner London - East,2000,historical,,,,23661.0,,45711.0,1818534.0,,
TLI4,Inner London - East,2001,historical,,,,24808.0,,47593.0,1842805.0,,
TLI4,Inner London - East,2002,historical,,,,25530.0,,49386.0,1860838.0,,
TLI4,Inner London - East,2003,historical,,,,26681.0,,52304.0,1862579.0,,
TLI4,Inner London - East,2004,historical,,,,28485.0,,55383.0,1870446.0,,
TLI4,Inner London - East,2005,historical,,61.36534267752133,,30732.0,,60587.0,1890801.0,,9.782995936642724
TLI4,Inner London - East,2006,historical,,61.4304935149032,,33343.0,,64054.0,1921097.0,,9.509891692090507
TLI4,Inner London - East,2007,historical,,63.65305105592578,,36276.0,,70645.0,1960223.0,,10.074813222781286
TLI4,Inner London - East,2008,historical,,64.73974788991355,,37805.0,,74250.0,2008567.0,,9.03493256635203
TLI4,Inner London - East,2009,historical,962000.0,64.45517169416553,,38859.0,,74924.0,2055661.0,,10.43640473794074
TLI4,Inner London - East,2010,historical,974000.0,65.50493213366897,,40630.0,,78433.0,2096253.0,,10.679958907631855
TLI4,Inner London - East,2011,historical,1012000.0,63.74928344553893,,41654.0,,84007.0,2145615.0,,11.873805272614145
TLI4,Inner London - East,2012,historical,1047000.0,64.76482779694892,,44701.0,,85718.0,2179491.0,,11.007944194309589
TLI4,Inner London - East,2013,historical,1093000.0,66.7563109071415,,47325.0,,88981.0,2218849.0,,10.461438655807584
TLI4,Inner London - East,2014,historical,1150000.0,69.33491048496802,,50241.0,,94323.0,2251633.0,,9.210896225095297
TLI4,Inner London - East,2015,historical,1221000.0,71.42182558115654,,55113.0,,98185.0,2288411.0,,7.400423962303975
TLI4,Inner London - East,2016,historical,1235000.0,72.72291921886377,,57305.0,,102994.0,2318264.0,,7.27346410935079
TLI4,Inner London - East,2017,historical,1260000.0,72.7635030461906,,59300.0,,107822.0,2328482.0,,6.212465159704907
TLI4,Inner London - East,2018,historical,1287000.0,74.57984942945384,,63412.0,,111129.0,2349065.0,,5.782580686358189
TLI4,Inner London - East,2019,historical,1313000.0,74.88098094355558,,65724.0,,113752.0,2364397.0,,4.93678794212647
TLI4,Inner London - East,2020,historical,1280000.0,76.03493376230934,,65147.0,,106181.0,2352890.0,,5.185184253305234
TLI4,Inner London - East,2021,historical,1342000.0,75.68637461232008,,67925.0,,112909.0,2329886.0,,6.879026902452707
TLI4,Inner London - East,2022,historical,1458000.0,77.77831065846888,,72184.0,,130328.0,2352017.0,,3.4824388239420396
TLI4,Inner London - East,2023,historical,1468000.0,76.7729739412682,,78124.0,,143628.0,2380891.0,,7.033918311703168
TLI4,Inner London - East,2024,forecast,,,,82209.93158982265,,147899.95336889217,,,
TLI4,Inner London - East,2024,historical,1502000.0,74.74430731775402,,,,,2393002.0,,7.7
TLI4,Inner London - East,2025,forecast,1571421.3908492534,,35899.73893366086,87048.49970537795,55394.75293659695,153618.325579128,2424766.928423488,97757.5629768582,
TLI4,Inner London - East,2026,forecast,1613895.4842362318,,37086.759277634505,91351.24139901229,56602.94752125403,160145.12063854848,2463176.7018290665,99228.92913622371,
TLI4,Inner London - East,2027,forecast,1656339.2331598003,,38276.47468047909,95261.4171655725,57513.228726607034,167052.2986436984,2488771.966613623,100856.33142011164,
TLI4,Inner London - East,2028,forecast,1702486.0250161728,,39565.8720872697,99208.2022886087,58272.550159503524,174354.92436173622,2507418.5669353385,102411.95628027545,
TLI4,Inner London - East,2029,forecast,1750436.5685327987,,40902.499091953796,103280.54478172059,59002.73488246962,182164.867493036,2525042.4075441784,104068.2483260305,
TLI4,Inner London - East,2030,forecast,1798797.4124361747,,42288.03974534311,107529.22496530271,59778.39651196301,190414.23979201255,2542781.023023044,105856.41188694387,
TLI4,Inner London - East,2031,forecast,1848096.0267655996,,43777.540519416376,112044.06628202731,60626.75567682406,199124.8852666045,2559396.09563797,107745.96253804956,
TLI4,Inner London - East,2032,forecast,1898343.5573663907,,45391.62743529612,116948.01724359892,61605.29625408965,208320.70960151576,2576422.6543827597,109738.14976385157,
TLI4,Inner London - East,2033,forecast,1949546.896470012,,47104.303359674224,122181.99293657031,62671.994789046475,218027.9909675279,2593860.5227557565,111835.21225486028,
TLI4,Inner London - East,2034,forecast,1984991.287924016,,48896.430875280224,127703.54361002438,64334.56125824205,221948.76717313204,2611715.0336750937,111813.4716879564,
TLI4,Inner London - East,2035,forecast,2032952.066018359,,50766.016166254376,133514.53352647985,65675.20000015294,231737.61234827558,2629998.2470405228,113990.69177373454,
TLI4,Inner London - East,2036,forecast,2081191.9957271225,,52714.93017019075,139627.66377358427,67090.23677789104,242052.77272697276,2648730.8874885114,116304.8739491259,
TLI4,Inner London - East,2037,forecast,2129675.9559442583,,54746.38549104153,146060.36277832047,68583.37409061842,252930.1089301155,2667945.3167227115,118764.59807143339,
TLI4,Inner London - East,2038,forecast,2178345.980230494,,56864.44558355049,152834.00420028114,70160.57393422395,264333.77489444974,2687690.043081899,121346.09345503518,
TLI4,Inner London - East,2039,forecast,2227110.881558818,,59012.66771068061,159814.4300871821,71758.63196147804,276275.69223212614,2708137.6980057713,124051.16176288134,
TLI4,Inner London - East,2040,forecast,2277179.432946254,,61181.88432960895,167011.5631807613,73341.41559704799,289054.30615222955,2729755.139299234,126935.23486563643,
TLI4,Inner London - East,2041,forecast,2328368.1512905112,,63459.04793703181,174651.03525883707,75010.06022696014,302685.1812685144,2752184.9277054574,129998.84966677174,
TLI4,Inner London - East,2042,forecast,2380504.5744743966,,65850.26361411385,182750.8076069079,76769.7779565319,317193.01185471204,2775247.927295138,133246.12573985357,
TLI4,Inner London - East,2043,forecast,2433473.5645758933,,68359.89413642675,191331.15006435465,78624.70866729958,332554.8764201484,2798880.13990356,136658.51203857487,
TLI4,Inner London - East,2044,forecast,2487240.565631554,,70998.23006297224,200414.42509187106,80577.01690024597,348656.14374831796,2822808.7505014203,140177.8937534287,
TLI4,Inner London - East,2045,forecast,2541786.984086561,,73771.13843975797,210024.9500655308,82628.85575401875,365532.1699463455,2846979.9234159663,143809.1280799073,
TLI4,Inner London - East,2046,forecast,2576867.965756106,,76678.34508505005,220173.09963524036,85442.13462277142,383219.99010974664,2871385.6485951655,148715.41545874355,
TLI4,Inner London - East,2047,forecast,2603654.746925162,,79697.33042130439,230805.04619358236,88646.56362989609,401758.3974861345,2896019.7910454026,154305.55758615807,
TLI4,Inner London - East,2048,forecast,2630490.5181353823,,82830.82189885357,241938.6906080938,91974.74347088372,421188.02634449076,2920877.57988844,160117.67517909512,
TLI4,Inner London - East,2049,forecast,2657367.5156478486,,86083.15524371802,253597.12265519216,95431.70869738236,441551.43872227817,2945955.2445215303,166161.22388875927,
TLI4,Inner London - East,2050,forecast,2755362.2645578887,,,,,,2971249.75510473,,
TLI5,Outer London - East and North East,1991,historical,,,,,,,1513375.0,,
TLI5,Outer London - East and North East,1992,historical,,,,,,,1515998.0,,
TLI5,Outer London - East and North East,1993,historical,,,,,,,1518712.0,,
TLI5,Outer London - East and North East,1994,historical,,,,,,,1521046.0,,
TLI5,Outer London - East and North East,1995,historical,,,,,,,1524685.0,,
TLI5,Outer London - East and North East,1996,historical,,,,,,,1529761.0,,
TLI5,Outer London - East and North East,1997,historical,,,,16795.0,,,1534460.0,,
TLI5,Outer London - East and North East,1998,historical,,,,17207.0,,19199.0,1540391.0,,
TLI5,Outer London - East and North East,1999,historical,,,,18061.0,,20134.0,1549708.0,,
TLI5,Outer London - East and North East,2000,historical,,,,19227.0,,20858.0,1558421.0,,
TLI5,Outer London - East and North East,2001,historical,,,,20552.0,,21611.0,1567762.0,,
TLI5,Outer London - East and North East,2002,historical,,,,21071.0,,22418.0,1580804.0,,
TLI5,Outer London - East and North East,2003,historical,,,,22062.0,,23742.0,1589139.0,,
TLI5,Outer London - East and North East,2004,historical,,,,23038.0,,24761.0,1595479.0,,
TLI5,Outer London - East and North East,2005,historical,,68.76481877114358,,23973.0,,26077.0,1609236.0,,6.843619705251435
TLI5,Outer London - East and North East,2006,historical,,68.99796227807241,,24834.0,,27692.0,1626375.0,,6.813228683421721
TLI5,Outer London - East and North East,2007,historical,,69.20543115841724,,26640.0,,29071.0,1647144.0,,6.086308968736189
TLI5,Outer London - East and North East,2008,historical,,68.80468997480364,,27719.0,,29550.0,1675638.0,,6.518955406836082
TLI5,Outer London - East and North East,2009,historical,458000.0,66.4919438215896,,28170.0,,27489.0,1704071.0,,8.252250991889422
TLI5,Outer London - East and North East,2010,historical,465000.0,65.72867997273721,,29076.0,,28556.0,1735699.0,,9.487166092738429
TLI5,Outer London - East and North East,2011,historical,465000.0,66.56702160568008,,29576.0,,28844.0,1768285.0,,9.837416479809534
TLI5,Outer London - East and North East,2012,historical,484000.0,66.24270278741719,,31639.0,,30615.0,1792986.0,,10.371171219407179
TLI5,Outer London - East and North East,2013,historical,496000.0,68.1622677675553,,33052.0,,32079.0,1818652.0,,9.381014564633585
TLI5,Outer London - East and North East,2014,historical,514000.0,68.40202319535335,,34568.0,,33259.0,1848215.0,,8.541011678836066
TLI5,Outer London - East and North East,2015,historical,528000.0,71.80551099639442,,37383.0,,34530.0,1879025.0,,7.481134630992137
TLI5,Outer London - East and North East,2016,historical,531000.0,72.50815379287913,,38792.0,,35796.0,1903053.0,,6.591916094822372
TLI5,Outer London - East and North East,2017,historical,558000.0,72.76375737104104,,39833.0,,36053.0,1915435.0,,5.996748571473321
TLI5,Outer London - East and North East,2018,historical,549000.0,73.3009634663432,,42189.0,,37280.0,1929180.0,,4.935359945676401
TLI5,Outer London - East and North East,2019,historical,561000.0,72.90110165387048,,43288.0,,38442.0,1942897.0,,4.5298090943575495
TLI5,Outer London - East and North East,2020,historical,554000.0,73.44951091445215,,43315.0,,33463.0,1940867.0,,5.678182107239689
TLI5,Outer London - East and North East,2021,historical,564000.0,71.54592447937524,,44908.0,,36645.0,1935127.0,,7.057848813023642
TLI5,Outer London - East and North East,2022,historical,580000.0,73.3694680367898,,47943.0,,41200.0,1939777.0,,5.767511988298141
TLI5,Outer London - East and North East,2023,historical,593000.0,74.95394507541309,,52309.0,,43967.0,1968226.0,,6.0
TLI5,Outer London - East and North East,2024,forecast,,,,56008.85122040388,,45274.71836807643,,,
TLI5,Outer London - East and North East,2024,historical,595000.0,74.72950935218235,,,,,1993385.0,,7.872655390097877
TLI5,Outer London - East and North East,2025,forecast,622500.4843910158,,29703.25206060843,60452.74257925208,97112.76391759313,46546.14711467692,2035223.0272934563,74772.86890822649,
TLI5,Outer London - East and North East,2026,forecast,636530.2943752215,,31096.579489272266,64775.52770145033,101763.46400767926,48223.8202813128,2083043.4975588447,75760.4480217965,
TLI5,Outer London - East and North East,2027,forecast,648161.6654928997,,32577.33995421834,69074.77574381312,106570.28858885793,50008.780243789064,2120331.9804773945,77154.79471585146,
TLI5,Outer London - East and North East,2028,forecast,661210.4529136266,,34234.4655889109,73666.65522147917,111411.81283034282,51904.27441635952,2151827.2289122865,78498.87155843215,
TLI5,Outer London - East and North East,2029,forecast,674914.5314321079,,35968.32593495732,78499.9846854514,116311.00091871114,53962.78991572391,2182475.348655521,79954.99785909147,
TLI5,Outer London - East and North East,2030,forecast,689065.8657991147,,37712.75857365965,83425.21930078747,121070.02166482103,56144.89629347803,2212121.9039928713,81479.72360866604,
TLI5,Outer London - East and North East,2031,forecast,703564.9364788776,,39351.00346434278,88169.9796478389,125318.89393053336,58456.61016274408,2240603.0821484025,83086.30395269714,
TLI5,Outer London - East and North East,2032,forecast,718420.9964208162,,41062.835261149754,93179.80941298805,129700.84376321295,60904.746570302515,2269200.5756637817,84775.84434994363,
TLI5,Outer London - East and North East,2033,forecast,733644.4234119636,,42844.96294312957,98451.9600576406,134195.74512646004,63497.07054321098,2297865.450095527,86550.19859335243,
TLI5,Outer London - East and North East,2034,forecast,742990.2596407513,,44684.01036458232,103959.4517032539,139920.34263480132,64406.49272527254,2326547.032261339,86685.5142305825,
TLI5,Outer London - East and North East,2035,forecast,757099.8211532796,,46578.92420548107,109702.22572505512,144897.96808820698,67023.1070869421,2355190.198062714,88526.11665506237,
TLI5,Outer London - East and North East,2036,forecast,771393.1138544767,,48530.90481075883,115684.66217875578,149968.4922006961,69792.82078546629,2383731.822636647,90476.33370322347,
TLI5,Outer London - East and North East,2037,forecast,785891.0597950671,,50541.29195117052,121910.4432414521,155123.8453752637,72728.61858383658,2412095.9028754844,92542.87560263334,
TLI5,Outer London - East and North East,2038,forecast,800619.0961853084,,52610.861947713456,128380.32044311492,160351.30944890736,75894.64785390899,2440186.601974015,94794.95082683199,
TLI5,Outer London - East and North East,2039,forecast,815609.3662956356,,54779.950955193366,135174.99561154592,165734.97215399652,79323.3720546107,2467599.792524655,97256.5732231405,
TLI5,Outer London - East and North East,2040,forecast,830620.4580440887,,57023.63174503607,142272.68197358114,171284.8276198242,82992.32583819196,2494977.566664123,99916.06278711087,
TLI5,Outer London - East and North East,2041,forecast,845703.3961879828,,59317.41696772057,149607.4393372519,176902.9662309612,86905.97806558567,2522150.2719625416,102761.77021082725,
TLI5,Outer London - East and North East,2042,forecast,860879.2942616603,,61667.07949624966,157193.56836874486,182596.52592012117,91071.4188758011,2549067.827645458,105788.83646389614,
TLI5,Outer London - East and North East,2043,forecast,876166.1102169021,,64076.08125883297,165044.34062588602,188371.0619496889,95482.06712549517,2575755.841859234,108977.12889380965,
TLI5,Outer London - East and North East,2044,forecast,891593.7129291785,,66552.86660340625,173172.31954610854,194227.83834711052,100105.010275159,2602026.4548190837,112276.48739949177,
TLI5,Outer London - East and North East,2045,forecast,907185.2747949386,,69101.2331092153,181589.59480053364,200168.14629357867,104950.39965449227,2627877.776269624,115687.94442592269,
TLI5,Outer London - East and North East,2046,forecast,915767.0951589774,,71744.97249073828,190363.78266613622,207873.57797900462,110028.86865884345,2653339.6844038195,120149.40178620678,
TLI5,Outer London - East and North East,2047,forecast,921397.75701828,,74504.76404568777,199556.26606807424,216579.9347220629,115351.55547843386,2678436.3204707615,125191.92129544694,
TLI5,Outer London - East and North East,2048,forecast,927064.9717234573,,77383.64810544795,209182.52226884247,225639.5491676946,120930.12689151158,2703187.6551464316,130444.06873306495,
TLI5,Outer London - East and North East,2049,forecast,932772.4106431452,,80386.29657403892,219262.51491153374,235065.39474120227,126776.8031708982,2727610.603501113,135913.97185888657,
TLI5,Outer London - East and North East,2050,forecast,963374.9665050703,,,,,,2751719.819849111,,
TLI6,Outer London - South,1991,historical,,,,,,,1086438.0,,
TLI6,Outer London - South,1992,historical,,,,,,,1087926.0,,
TLI6,Outer London - South,1993,historical,,,,,,,1091530.0,,
TLI6,Outer London - South,1994,historical,,,,,,,1097844.0,,
TLI6,Outer London - South,1995,historical,,,,,,,1106554.0,,
TLI6,Outer London - South,1996,historical,,,,,,,1116721.0,,
TLI6,Outer London - South,1997,historical,,,,14091.0,,,1124060.0,,
TLI6,Outer London - South,1998,historical,,,,14584.0,,17555.0,1128731.0,,
TLI6,Outer London - South,1999,historical,,,,15536.0,,18567.0,1137408.0,,
TLI6,Outer London - South,2000,historical,,,,16685.0,,19366.0,1145567.0,,
TLI6,Outer London - South,2001,historical,,,,17393.0,,20011.0,1152942.0,,
TLI6,Outer London - South,2002,historical,,,,17716.0,,20688.0,1153551.0,,
TLI6,Outer London - South,2003,historical,,,,18679.0,,21875.0,1153420.0,,
TLI6,Outer London - South,2004,historical,,,,19803.0,,22825.0,1155498.0,,
TLI6,Outer London - South,2005,historical,,74.90984395624793,,20821.0,,24092.0,1163648.0,,5.60139982193928
TLI6,Outer London - South,2006,historical,,74.20364798745132,,21536.0,,25322.0,1170481.0,,5.973596239494704
TLI6,Outer London - South,2007,historical,,75.37845491546517,,22939.0,,26814.0,1179573.0,,5.659555788408178
TLI6,Outer London - South,2008,historical,,76.54156139735676,,23573.0,,26954.0,1192022.0,,4.190590861578058
TLI6,Outer London - South,2009,historical,429000.0,73.35722926260101,,23432.0,,25347.0,1203297.0,,6.7656620102933855
TLI6,Outer London - South,2010,historical,429000.0,72.74487267801346,,24134.0,,25484.0,1213616.0,,7.599027946236701
TLI6,Outer London - South,2011,historical,417000.0,72.25539308056972,,24646.0,,25495.0,1227471.0,,7.348550800792849
TLI6,Outer London - South,2012,historical,424000.0,71.53228621417507,,26306.0,,26691.0,1245990.0,,7.957017793080201
TLI6,Outer London - South,2013,historical,428000.0,73.1641264751754,,27624.0,,27306.0,1262477.0,,7.1045211120677845
TLI6,Outer London - South,2014,historical,437000.0,76.57235604277102,,28693.0,,28924.0,1276004.0,,6.20315767035213
TLI6,Outer London - South,2015,historical,452000.0,74.99999426144396,,30906.0,,29275.0,1289523.0,,5.395054683010694
TLI6,Outer London - South,2016,historical,455000.0,75.83168848637912,,31589.0,,30557.0,1299513.0,,5.131842082380092
TLI6,Outer London - South,2017,historical,474000.0,78.83117845086853,,31967.0,,30900.0,1303737.0,,4.129245545689046
TLI6,Outer London - South,2018,historical,458000.0,76.88049492874568,,33899.0,,31784.0,1308552.0,,5.580806788107812
TLI6,Outer London - South,2019,historical,460000.0,77.29199668733162,,34594.0,,32620.0,1317367.0,,4.344707738997561
TLI6,Outer London - South,2020,historical,453000.0,78.38402207341646,,34175.0,,29479.0,1320140.0,,4.296103504270833
TLI6,Outer London - South,2021,historical,459000.0,75.89754404795889,,35594.0,,30619.0,1313625.0,,6.383093272433153
TLI6,Outer London - South,2022,historical,475000.0,79.70295980279614,,38070.0,,33975.0,1318027.0,,3.6290049965411852
TLI6,Outer London - South,2023,historical,455000.0,78.33709936701749,,41830.0,,37123.0,1334950.0,,4.9
TLI6,Outer London - South,2024,forecast,,,,43872.27037253399,,38227.15604835676,,,
TLI6,Outer London - South,2024,historical,449000.0,77.8060810105323,,,,,1350417.0,,6.1
TLI6,Outer London - South,2025,forecast,464888.1533465737,,33689.263665840626,46369.4802050626,99743.30356939466,39894.49617862914,1376387.4647126566,85815.25661912882,
TLI6,Outer London - South,2026,forecast,473748.441772951,,34559.546002942385,48579.41596495189,102542.64010483879,41243.93053744051,1405672.862740033,87058.71492281783,
TLI6,Outer London - South,2027,forecast,483939.18715179706,,35439.73095105007,50579.755017416,104516.75822142228,42681.06157713706,1427204.825208114,88195.09291722081,
TLI6,Outer London - South,2028,forecast,492289.5107243972,,36418.611496838574,52599.08601374356,106845.83942555415,44208.192470304,1444291.362352175,89801.2074343251,
TLI6,Outer London - South,2029,forecast,497863.771489857,,37449.883337983636,54689.71521581123,109848.75451401553,45876.0920661611,1460344.0742989457,92145.87341608916,
TLI6,Outer London - South,2030,forecast,504041.94973037427,,38540.898336055165,56873.528032245544,112834.90999641744,47645.20406247604,1475666.90159477,94526.26728382976,
TLI6,Outer London - South,2031,forecast,510463.52457663213,,39731.187381766584,59197.86834463834,115968.85084734668,49520.44753462729,1489959.7078693246,97010.74641072254,
TLI6,Outer London - South,2032,forecast,517140.01881383307,,41038.46695099481,61727.44547275408,119363.11874362125,51507.48743931959,1504136.2423811925,99600.66048932474,
TLI6,Outer London - South,2033,forecast,524086.4057747569,,42438.44566196332,64430.83882328152,122939.3438054044,53612.89083455782,1518218.629789015,102297.80861287918,
TLI6,Outer London - South,2034,forecast,526885.2990763168,,43913.58564893234,67285.64215656028,127704.5350753168,54296.53291285653,1532228.3790368682,103051.90334223378,
TLI6,Outer London - South,2035,forecast,533139.280336265,,45462.1667863766,70293.0035378674,131847.3542102014,56419.36794205567,1546186.8297692249,105824.81918509267,
TLI6,Outer London - South,2036,forecast,539600.9269756583,,47086.22098529398,73459.95486987915,136137.56240487884,58669.87141446234,1560115.7479344595,108728.26283545092,
TLI6,Outer London - South,2037,forecast,546318.3399183581,,48789.31640429446,76796.24511210572,140570.50532768527,61060.06821137086,1574038.1454769897,111766.46242645942,
TLI6,Outer London - South,2038,forecast,553355.5799525835,,50576.23611440893,80314.02321480718,145139.98977237963,63718.141016190806,1587979.4422251617,115148.63737644201,
TLI6,Outer London - South,2039,forecast,560800.1524716358,,52399.20187955062,83932.44087817695,149665.51008992828,66596.76208241511,1601788.5362283068,118753.10980016796,
TLI6,Outer London - South,2040,forecast,567803.3722532137,,54312.62770458264,87712.28070577994,154476.50541015874,69677.07039366945,1614951.8889578453,122713.37895928654,
TLI6,Outer London - South,2041,forecast,574518.3020412477,,56334.12051389333,91724.43116167925,159654.4981000342,72962.81782863245,1628221.5879993697,126998.24804431395,
TLI6,Outer London - South,2042,forecast,581215.6093820869,,58456.860083845844,95978.32527724997,165133.77088975345,76459.9569872567,1641865.9014457215,131551.79550071663,
TLI6,Outer London - South,2043,forecast,588082.2963332662,,60684.71935506599,100484.60850606287,170868.27665548061,80162.96260219543,1655846.9673086551,136312.49078915836,
TLI6,Outer London - South,2044,forecast,595113.1525235622,,63026.83350385729,105255.02531893356,176865.56728346922,84044.20260856753,1670003.3853436706,141223.9038108639,
TLI6,Outer London - South,2045,forecast,602305.5889478478,,65488.41084782932,110302.34688257398,183133.52707760577,88112.19966081038,1684303.3057997937,146291.51925143402,
TLI6,Outer London - South,2046,forecast,604908.1596908879,,68069.20798927372,115632.0218269322,191156.3267488753,92375.88113659095,1698741.9898458843,152710.5886351337,
TLI6,Outer London - South,2047,forecast,605649.140770813,,70749.23375850658,121215.78059916056,200141.91788481458,96844.59821936233,1713315.8079551086,159902.14746463223,
TLI6,Outer London - South,2048,forecast,606502.8455794997,,73530.90937867457,127063.02449991374,209501.118463027,101528.1458741535,1728021.9376256561,167399.2902327534,
