region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,geo_hierarchy,metric,year,region,data_type,ci_lower,ci_upper,method,quality_metrics,itl1_code
TLK6,,,,,79881.76077610592,,,model,,,nominal_gva_mn_gbp,2037,"North Somerset, Somerset and Dorset",forecast,58063.35518205784,109692.30940318038,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,83320.712285186,,,model,,,nominal_gva_mn_gbp,2038,"North Somerset, Somerset and Dorset",forecast,59890.659093391405,115699.07982919627,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,86891.46028462477,,,model,,,nominal_gva_mn_gbp,2039,"North Somerset, Somerset and Dorset",forecast,61786.54746370051,121967.27286897624,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,90599.21131129078,,,model,,,nominal_gva_mn_gbp,2040,"North Somerset, Somerset and Dorset",forecast,63752.372726926114,128509.58784933966,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,94449.35586960414,,,model,,,nominal_gva_mn_gbp,2041,"North Somerset, Somerset and Dorset",forecast,65789.6930955124,135339.07066998494,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,98447.46544053241,,,model,,,nominal_gva_mn_gbp,2042,"North Somerset, Somerset and Dorset",forecast,67900.23838514162,142469.14884427772,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,102599.29364812472,,,model,,,nominal_gva_mn_gbp,2043,"North Somerset, Somerset and Dorset",forecast,70085.88635079,149913.66483592347,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,106910.78012485444,,,model,,,nominal_gva_mn_gbp,2044,"North Somerset, Somerset and Dorset",forecast,72348.6462353056,157686.90806646404,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,111388.05614686474,,,model,,,nominal_gva_mn_gbp,2045,"North Somerset, Somerset and Dorset",forecast,74690.64734873282,165803.64591000648,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,116037.45145024282,,,model,,,nominal_gva_mn_gbp,2046,"North Somerset, Somerset and Dorset",forecast,77114.13121490122,174279.15395553157,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,120865.5018576158,,,model,,,nominal_gva_mn_gbp,2047,"North Somerset, Somerset and Dorset",forecast,79621.4462901634,183129.24578848947,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,125878.95748411925,,,model,,,nominal_gva_mn_gbp,2048,"North Somerset, Somerset and Dorset",forecast,82215.04456851065,192370.30251715682,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,131084.79138137223,,,model,,,nominal_gva_mn_gbp,2049,"North Somerset, Somerset and Dorset",forecast,84897.47959433119,202019.3022447189,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,136490.20853533768,,,model,,,nominal_gva_mn_gbp,2050,"North Somerset, Somerset and Dorset",forecast,87671.40554430586,212093.84966525633,Ensemble(3),"{'history_years': 26, 'method': 'Ensemble(3)', 'system_metrics': ['nominal_gva_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 0)', 'ETS(mul,False)', 'Linear'], 'weights': [0.30239668487711174, 0.061756703273988224, 0.6358466118489002]}",E12000009
TLK6,,,,,1621793.5743109533,,,model,,,population_total,2025,"North Somerset, Somerset and Dorset",forecast,1613589.9167640992,1630028.042344418,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1630609.6156770615,,,model,,,population_total,2026,"North Somerset, Somerset and Dorset",forecast,1618959.2992425815,1642332.78982248,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1640846.56935625,,,model,,,population_total,2027,"North Somerset, Somerset and Dorset",forecast,1626501.0966592534,1655307.5000044052,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1652819.0528868912,,,model,,,population_total,2028,"North Somerset, Somerset and Dorset",forecast,1636145.620535704,1669651.2361497039,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1663757.1300787793,,,model,,,population_total,2029,"North Somerset, Somerset and Dorset",forecast,1645004.154047438,1682712.639239976,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1674051.4369211115,,,model,,,population_total,2030,"North Somerset, Somerset and Dorset",forecast,1653393.1583127007,1694956.4980225894,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1683253.9289862025,,,model,,,population_total,2031,"North Somerset, Somerset and Dorset",forecast,1660829.3563706991,1705969.8734460669,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1692407.9576029761,,,model,,,population_total,2032,"North Somerset, Somerset and Dorset",forecast,1668316.2261606893,1716836.1135074734,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1701486.3840193006,,,model,,,population_total,2033,"North Somerset, Somerset and Dorset",forecast,1675807.6531320214,1727547.045430187,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1710506.3546796327,,,model,,,population_total,2034,"North Somerset, Somerset and Dorset",forecast,1683306.567986523,1738134.0298681662,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1719451.781099927,,,model,,,population_total,2035,"North Somerset, Somerset and Dorset",forecast,1690786.675579257,1748591.1760592265,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1728333.080067472,,,model,,,population_total,2036,"North Somerset, Somerset and Dorset",forecast,1698250.175912352,1758937.1149757716,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1737140.8940633303,,,model,,,population_total,2037,"North Somerset, Somerset and Dorset",forecast,1705681.5274722446,1769168.665093314,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1745881.725813185,,,model,,,population_total,2038,"North Somerset, Somerset and Dorset",forecast,1713082.024813591,1779297.5339439088,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1754550.3244931246,,,model,,,population_total,2039,"North Somerset, Somerset and Dorset",forecast,1720442.3558820884,1789322.5247878034,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1763150.9304561722,,,model,,,population_total,2040,"North Somerset, Somerset and Dorset",forecast,1727763.2403404668,1799251.394819484,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1771680.8037869218,,,model,,,population_total,2041,"North Somerset, Somerset and Dorset",forecast,1735039.1112688116,1809084.2247136896,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1780142.884533872,,,model,,,population_total,2042,"North Somerset, Somerset and Dorset",forecast,1742270.411671482,1818826.4474551203,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1788535.969929805,,,model,,,population_total,2043,"North Somerset, Somerset and Dorset",forecast,1749453.8825005428,1828478.910757347,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1796862.2556104905,,,model,,,population_total,2044,"North Somerset, Somerset and Dorset",forecast,1756589.8805383784,1838045.6449089772,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1805121.4789579571,,,model,,,population_total,2045,"North Somerset, Somerset and Dorset",forecast,1763676.595257461,1847527.9299171034,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1813315.4090513573,,,model,,,population_total,2046,"North Somerset, Somerset and Dorset",forecast,1770714.399710335,1856928.926710416,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1821444.3553151574,,,model,,,population_total,2047,"North Somerset, Somerset and Dorset",forecast,1777702.405534703,1866250.1376522633,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1829509.839481441,,,model,,,population_total,2048,"North Somerset, Somerset and Dorset",forecast,1784641.0474695913,1875494.1673908557,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1837512.5145337605,,,model,,,population_total,2049,"North Somerset, Somerset and Dorset",forecast,1791530.030396295,1884662.6125393447,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK6,,,,,1845453.7539680088,,,model,,,population_total,2050,"North Somerset, Somerset and Dorset",forecast,1798369.8631407362,1893757.7073343284,Ensemble(3),"{'history_years': 34, 'method': 'Ensemble(3)', 'system_metrics': ['population_total'], 'aic': None, 'component_methods': ['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear'], 'weights': [0.2554361176263575, 0.038944448001431445, 0.7056194343722111]}",E12000009
TLK7,,,,,642112.485736642,,,model,,,emp_total_jobs,2025,Gloucestershire and Wiltshire,forecast,642112.485736642,642112.485736642,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,651771.032542445,,,model,,,emp_total_jobs,2026,Gloucestershire and Wiltshire,forecast,651771.032542445,651771.032542445,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,659739.0735215604,,,model,,,emp_total_jobs,2027,Gloucestershire and Wiltshire,forecast,659739.0735215604,659739.0735215604,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,667778.9462666267,,,model,,,emp_total_jobs,2028,Gloucestershire and Wiltshire,forecast,667778.9462666267,667778.9462666267,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,675890.8027381893,,,model,,,emp_total_jobs,2029,Gloucestershire and Wiltshire,forecast,675890.8027381893,675890.8027381893,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,684074.7848919985,,,model,,,emp_total_jobs,2030,Gloucestershire and Wiltshire,forecast,684074.7848919985,684074.7848919985,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,692331.0244928107,,,model,,,emp_total_jobs,2031,Gloucestershire and Wiltshire,forecast,692331.0244928107,692331.0244928107,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,700659.6429287652,,,model,,,emp_total_jobs,2032,Gloucestershire and Wiltshire,forecast,700659.6429287652,700659.6429287652,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,709060.751026485,,,model,,,emp_total_jobs,2033,Gloucestershire and Wiltshire,forecast,709060.751026485,709060.751026485,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,711542.4769912455,,,model,,,emp_total_jobs,2034,Gloucestershire and Wiltshire,forecast,711542.4769912455,711542.4769912455,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,718354.6860806025,,,model,,,emp_total_jobs,2035,Gloucestershire and Wiltshire,forecast,718354.6860806025,718354.6860806025,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,725061.2827433024,,,model,,,emp_total_jobs,2036,Gloucestershire and Wiltshire,forecast,725061.2827433024,725061.2827433024,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,731669.4554734553,,,model,,,emp_total_jobs,2037,Gloucestershire and Wiltshire,forecast,731669.4554734553,731669.4554734553,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,738185.9148057705,,,model,,,emp_total_jobs,2038,Gloucestershire and Wiltshire,forecast,738185.9148057705,738185.9148057705,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,744616.9159482258,,,model,,,emp_total_jobs,2039,Gloucestershire and Wiltshire,forecast,744616.9159482258,744616.9159482258,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,750968.2813733023,,,model,,,emp_total_jobs,2040,Gloucestershire and Wiltshire,forecast,750968.2813733023,750968.2813733023,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,757245.4231575949,,,model,,,emp_total_jobs,2041,Gloucestershire and Wiltshire,forecast,757245.4231575949,757245.4231575949,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,763453.3649021798,,,model,,,emp_total_jobs,2042,Gloucestershire and Wiltshire,forecast,763453.3649021798,763453.3649021798,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,769596.7631028212,,,model,,,emp_total_jobs,2043,Gloucestershire and Wiltshire,forecast,769596.7631028212,769596.7631028212,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,775679.927869625,,,model,,,emp_total_jobs,2044,Gloucestershire and Wiltshire,forecast,775679.927869625,775679.927869625,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,781706.8429218382,,,model,,,emp_total_jobs,2045,Gloucestershire and Wiltshire,forecast,781706.8429218382,781706.8429218382,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,781543.273912628,,,model,,,emp_total_jobs,2046,Gloucestershire and Wiltshire,forecast,781543.273912628,781543.273912628,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,778787.5151843862,,,model,,,emp_total_jobs,2047,Gloucestershire and Wiltshire,forecast,778787.5151843862,778787.5151843862,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,776009.4344789762,,,model,,,emp_total_jobs,2048,Gloucestershire and Wiltshire,forecast,776009.4344789762,776009.4344789762,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,773209.229917211,,,model,,,emp_total_jobs,2049,Gloucestershire and Wiltshire,forecast,773209.229917211,773209.229917211,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,790787.3419686367,,,model,,,emp_total_jobs,2050,Gloucestershire and Wiltshire,forecast,790787.3419686367,790787.3419686367,Ensemble(2),"{'history_years': 16, 'method': 'Ensemble(2)', 'system_metrics': ['emp_total_jobs'], 'aic': None, 'component_methods': ['ARIMA(0, 1, 2)', 'Linear'], 'weights': [0.5, 0.5]}",E12000009
TLK7,,,,,36783.967991549376,,,model,,,gdhi_total_mn_gbp,2024,Gloucestershire and Wiltshire,forecast,34820.53654576826,38828.11362863572,Ensemble(3),"{'history_years': 27, 'method': 'Ensemble(3)', 'system_metrics': ['gdhi_total_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear'], 'weights': [0.22194542029109088, 0.04153583199132969, 0.7365187477175795]}",E12000009
TLK7,,,,,37663.60405028446,,,model,,,gdhi_total_mn_gbp,2025,Gloucestershire and Wiltshire,forecast,34857.83132148197,40663.80235002478,Ensemble(3),"{'history_years': 27, 'method': 'Ensemble(3)', 'system_metrics': ['gdhi_total_mn_gbp'], 'aic': None, 'component_methods': ['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear'], 'weights': [0.22194542029109088, 0.04153583199132969, 0.7365187477175795]}",E12000009
