region,region_code,metric,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
East Midlands,E12000004,gdhi_per_head_gbp,,,,,,,9646.23388359804,9825.867564598155,10272.99528455098,10658.163837922102,11106.94133108654,11396.227698336155,11845.37771143937,12310.017033244054,12637.619595910695,13052.702993090546,13806.854396442619,13959.812594363817,14199.739055738193,14208.67253013816,14501.298840119207,14977.416154316077,15435.470772811079,15916.0765235386,16677.310598322445,16713.83150373837,17160.08110119329,17689.943367383592,18306.265320861545,18465.297513718026,19044.901192534904,19978.446352181345,21611.783788495257,21518.12195011143,22324.67055494616,23001.35782377504,23684.839455444915,24389.74818681779,25163.522643461376,25930.330170427333,26749.858240784724,27603.938847821806,28427.56850899892,29357.65839177764,30262.515606059493,31212.826716480933,32182.139684516394,33242.723348294065,34196.75580209975,35299.23177664026,36416.19923057308,37575.80020422892,38768.11319767461,39953.304869159416,41206.01441255225,42569.391552286506,43830.08060824131,45204.56759295208,46695.347993873685,48072.346098555776
East Midlands,E12000004,gdhi_total_mn_gbp,,,,,,,39720.0,40615.0,42642.0,44420.0,46505.0,48092.0,50384.0,52807.0,54673.0,56977.0,60776.0,61984.0,63449.0,64067.0,65759.0,68436.0,71028.0,73852.0,78062.0,79002.0,81969.0,85164.0,88634.0,89607.0,92876.0,98673.0,108089.0,108908.97220611063,113114.97184663297,117477.80948581616,122003.10621680689,126696.67562774637,131564.5300534284,136612.88701775044,141848.1758723667,147277.04463709923,152906.367047819,158743.24981763455,164795.04011740428,171069.3332817234,177573.98074670948,184317.0982260718,191307.0741321073,198552.57824845574,206062.57066161034,213846.31095835593,221913.36769650862,230273.62815650305,238937.3083815738,247914.9635144871,257217.4984389418,266856.17873403325,276842.6419503229,287188.9092163026
East Midlands,E12000004,nominal_gva_mn_gbp,,,,,,,,54263.0,55733.0,57797.0,60160.0,62582.0,65730.0,68954.0,72582.0,76609.0,80126.0,83432.0,81084.0,83954.0,85178.0,88426.0,92063.0,95446.0,98321.0,100929.0,104692.0,109384.0,113395.0,110619.0,118965.0,128254.0,139722.0,144059.07183050454,148703.43768763775,152602.62609749762,156191.74069853013,159596.03453544911,162912.4620514479,166213.05339216845,169549.48117281357,172957.63018269424,176461.61262953267,180077.0425682052,183813.5776411398,187676.82284566542,191669.71743174506,195793.52224357578,200034.82867190562,204405.65479763923,208908.27168445953,213543.54224980855,218311.59356482487,223212.2559574606,228245.34141786816,233410.8125799651,238708.8782830365,244140.04080126737,249705.11207225715,255405.21077554036
East Midlands,E12000004,population_16_64,2568616.0,2578116.0,2583477.0,2588508.0,2599638.0,2612702.0,2622069.0,2631575.0,2647199.0,2660124.0,2678372.0,2706046.0,2734221.0,2766396.0,2799469.0,2833494.0,2862836.0,2882436.0,2893509.0,2908899.0,2919158.0,2916044.0,2920926.0,2931881.0,2948132.0,2972061.0,2994325.0,3010552.0,3021159.0,3027024.0,3042790.0,3071450.0,3112252.0,3146117.0,3160798.379991011,3180131.701479294,3192216.6133315405,3203100.640865969,3214126.7912544957,3226194.1221847422,3238731.085608799,3251204.907698962,3263617.7988028345,3275971.887859966,3288269.22541506,3300511.78652106,3312701.4735360527,3324840.1188177327,3336929.487319104,3348971.279088929,3360967.131680333,3372918.6224708776,3384827.2708972483,3396694.540607647,3408521.841534851,3420310.5318928,3432061.9200994703,3443777.2666287003,3455457.7857935606,3467104.647463727
East Midlands,E12000004,population_total,4011411.0,4036691.0,4055893.0,4071720.0,4091663.0,4108070.0,4120320.0,4132645.0,4152443.0,4168076.0,4189622.0,4221753.0,4255080.0,4291476.0,4329112.0,4366676.0,4404774.0,4441125.0,4471653.0,4507071.0,4537448.0,4570702.0,4604568.0,4642629.0,4681640.0,4731615.0,4778346.0,4815151.0,4844001.0,4855469.0,4881559.0,4936277.0,5004242.0,5063164.0,5064777.675005767,5107905.497277018,5149314.51804713,5190225.840549568,5228322.403799599,5264711.447432191,5300992.9414430605,5337169.362700885,5373243.191031678,5409216.907196008,5445092.990970145,5480873.919328241,5516562.164721289,5552160.193449899,5587670.4641272165,5623095.426228709,5658437.518725725,5693699.168799265,5728882.790631405,5763990.784270806,5799025.53456971,5833989.410189502,5868884.762671893,5903713.925573196,5938479.213659022,5973182.922156774
East Midlands,E12000004,unemployment_rate_pct,,,,,,,,,,,,,,,4.3,5.0,4.9,5.3,6.8,7.2,7.7,8.1,7.9,6.5,5.1,4.2,4.4,3.9,4.6,4.0,5.4,3.1,3.6,4.4,3.9,3.9109523809523785,3.7890043290043267,3.667056277056275,3.5451082251082227,3.423160173160171,3.3012121212121186,3.179264069264067,3.057316017316015,2.9353679653679627,2.813419913419911,2.6914718614718587,2.569523809523807,2.4475757575757546,2.325627705627703,2.203679653679651,2.081731601731599,1.9597835497835465,1.8378354978354947,1.715887445887443,1.593939393939391,1.4719913419913393,1.3500432900432866,1.2280952380952348,1.106147186147183,0.9841991341991312
London,E12000007,emp_total_jobs,,,,,,,,,,,,,,,,,,,4143000.0,4206000.0,4304000.0,4447000.0,4560000.0,4737000.0,4894000.0,5019000.0,5138000.0,5148000.0,5252000.0,5121000.0,5329000.0,5618000.0,5675000.0,5743000.0,5876505.962235765,5992039.486625371,6090808.7555920305,6193027.042268953,6297366.878152172,6395456.02634311,6481031.418480767,6556189.285963447,6630315.914637104,6713445.135486061,6809573.644327185,6914576.472197946,7019675.16318693,7117726.097376653,7207917.3367989585,7295761.121744645,7389020.683564221,7492357.546905879,7604630.967123702,7720141.909197803,7832694.210625494,7939633.896012047,8043234.226147023,8148749.121421808,8260732.453176581,8380177.819821556
London,E12000007,employment_rate_pct,,,,,,,,,,,,,,,67.9,67.7,68.5,69.3,67.9,67.6,67.3,67.3,68.8,70.7,72.3,73.1,73.7,74.2,74.5,75.2,73.9,75.8,75.1,75.2,75.5,76.89285714285714,77.38311688311687,77.87337662337661,78.36363636363636,78.85389610389609,79.34415584415584,79.83441558441558,80.32467532467533,80.81493506493506,81.3051948051948,81.79545454545455,82.28571428571428,82.77597402597402,83.26623376623377,83.75649350649351,84.24675324675324,84.73701298701299,85.22727272727272,85.71753246753246,86.20779220779221,86.69805194805195,87.18831168831169,87.67857142857143,88.16883116883118,88.6590909090909
London,E12000007,gdhi_per_head_gbp,,,,,,,12927.541131289141,13349.086128453606,14176.175402078288,15219.495673825193,15767.00890244821,15971.270941992778,16668.01864937063,17584.339999010957,18596.82537173736,19530.661487013174,20936.226346978878,21549.931911997424,21442.436801639516,21589.524806091194,21407.798846317033,22712.085934789193,23881.17144213218,24890.470717660493,26659.10317621236,27114.869769456076,27573.318826919985,29117.46039995131,29618.648691042046,29181.82802084235,30725.3281591524,32562.00449013611,35176.13146838211,37263.00019424173,38344.154081525114,39515.05102886443,40727.67787680553,42340.800622651106,43969.34307681626,45581.96950842608,47444.43185542129,49295.94368198295,51193.18282029272,53171.664494933095,55441.99935327734,57493.38292943883,59704.77257737994,62122.48496001087,64513.17682710641,66934.5814986354,69569.40906202345,72368.20094593197,75192.09568973503,78230.70389722486,81130.11701609015,84311.81557701895,87673.41895421798,91224.39833532163,94730.40218153663,98572.83146264529
London,E12000007,gdhi_total_mn_gbp,,,,,,,90565.0,94240.0,101385.0,110052.0,115425.0,117768.0,123210.0,130614.0,139758.0,148382.0,161002.0,168274.0,170256.0,173920.0,175542.0,188857.0,201528.0,212697.0,230764.0,236922.0,241989.0,257108.0,263248.0,258583.0,270429.0,288711.0,316319.0,338671.81359078013,355401.0930139023,372938.98186040873,391323.6560323454,410595.04825024196,430794.9266725312,451966.97692764585,474156.8877020977,497412.44003367267,521783.6004649539,547322.6182185609,574084.1265621558,602125.2485378874,631505.7072381101,662287.9408164622,694537.2224309725,728321.7853238095,763712.953250448,800785.2764795179,839616.6735935075,880288.5793296183,922886.098709639,967498.1677176122,1014217.7207943,1063141.8654282484,1114372.0641342422,1168014.324121467
London,E12000007,nominal_gva_mn_gbp,,,,,,,,180822.0,189934.0,204138.0,211431.0,219404.0,232216.0,243884.0,263752.0,279614.0,303485.0,311931.0,307243.0,319155.0,331055.0,344979.0,362515.0,386936.0,400610.0,425828.0,441034.0,457797.0,472257.0,435749.0,468464.0,529771.0,577141.0,618772.516113292,644306.1409395876,666982.0226097971,688638.0966623493,709799.9022312342,730884.9259823787,752212.7396821344,774021.2444352676,796483.898583933,819725.3717110158,843834.6255251021,868875.2758638093,894893.4988527446,921923.8959130037,949993.7485892187,979059.0939817171,1009199.5594612405,1040448.626252342,1072833.4511087346,1106377.977742396,1141105.0269527975,1177037.6716673626,1214200.1164161162,1252618.2376003307,1292319.8951831022,1333335.093508552,1375696.045383753
London,E12000007,population_16_64,4530917.0,4514598.0,4513090.0,4527439.0,4556914.0,4606533.0,4642411.0,4685777.0,4780580.0,4874543.0,4974573.0,5025296.0,5038546.0,5076217.0,5150699.0,5221068.0,5298039.0,5387169.0,5478584.0,5558486.0,5664416.0,5726145.0,5800997.0,5873113.0,5955594.0,6010793.0,6024971.0,6066064.0,6113644.0,6099549.0,6062210.0,6104266.0,6208153.0,6275855.0,6393973.628646655,6473698.737099511,6539533.619055655,6603673.786838822,6668866.829560173,6725076.132363543,6774798.396656828,6824313.311511183,6873625.395771164,6922739.06151404,6971658.615854207,7020388.2627844345,7068932.10504704,7117294.14602855,7165478.29167205,7213488.352401796,7261328.045055271,7309000.994818183,7356510.737158344,7403860.719754758,7451054.304418559,7498094.769002788,7544985.309298273,7591729.040913154,7638329.001133885,7684788.150765723
London,E12000007,population_total,6829314.0,6829408.0,6844491.0,6873527.0,6913123.0,6974407.0,7014838.0,7065497.0,7153912.0,7236712.0,7322403.0,7376671.0,7394817.0,7432730.0,7519009.0,7597825.0,7693473.0,7812161.0,7942594.0,8061495.0,8204407.0,8320767.0,8438987.0,8547192.0,8659545.0,8743651.0,8776229.0,8833335.0,8889743.0,8867008.0,8804769.0,8871368.0,8999705.0,9089736.0,9275399.47104235,9441016.270102432,9591770.714849092,9702972.028214388,9801409.812942913,9897110.623728713,9993065.668804955,10089279.739644855,10185757.682545543,10282504.395202234,10379524.823419396,10476823.957955498,10574406.831497235,10672278.515760088,10770444.11871159,10868908.781913362,10967677.677979046,11066756.008143552,11166148.999941986,11265861.90499276,11365899.996883247,11466268.569153715,11566972.933376906,11668018.417329598,11769410.363253506,11871154.12620215
London,E12000007,unemployment_rate_pct,,,,,,,,,,,,,,,7.2,7.8,7.5,6.5,8.3,9.1,9.3,9.5,9.1,7.6,6.5,6.1,5.5,5.1,4.7,4.6,6.5,4.7,4.6,4.9,5.5,4.516666666666666,4.318614718614718,4.12056277056277,3.922510822510822,3.7244588744588745,3.526406926406926,3.3283549783549784,3.130303030303031,2.9322510822510823,2.7341991341991347,2.5361471861471863,2.3380952380952387,2.140043290043291,1.9419913419913426,1.743939393939395,1.5458874458874465,1.347835497835499,1.1497835497835514,0.9517316017316029,0.7536796536796553,0.5556277056277068,0.3575757575757592,0.15952380952381162,0.0,0.0
North East,E12000001,emp_total_jobs,,,,,,,,,,,,,,,,,,,1012000.0,1011000.0,1006000.0,1001000.0,1006000.0,1034000.0,1054000.0,1037000.0,1064000.0,1052000.0,1070000.0,1040000.0,1087000.0,1069000.0,1103000.0,1113000.0,1102413.9966981632,1105651.0879428869,1108147.8946756034,1110977.0052021423,1113885.1668327812,1115404.195212289,1114510.6288670357,1111657.2454014688,1108493.0442180105,1106683.7320365696,1106820.8567947699,1108159.6398951542,1109259.3332882724,1109013.1070478726,1107349.0466580756,1105158.7740561517,1103621.8334617268,1103395.5478379591,1104257.119439905,1105342.0171034297,1105762.6054406585,1105173.6850004317,1103926.3648444773,1102756.6065617169,1102266.5010799111,1102555.9007181206
North East,E12000001,employment_rate_pct,,,,,,,,,,,,,,,68.7,68.9,69.5,68.8,67.6,66.2,65.8,65.2,66.4,67.6,68.8,69.4,70.2,70.6,71.4,71.3,70.6,70.6,71.2,70.9,70.3,71.2147619047619,71.4117748917749,71.60878787878788,71.80580086580086,72.00281385281386,72.19982683982684,72.39683982683982,72.59385281385282,72.7908658008658,72.9878787878788,73.18489177489178,73.38190476190476,73.57891774891776,73.77593073593074,73.97294372294373,74.16995670995672,74.3669696969697,74.56398268398269,74.76099567099568,74.95800865800867,75.15502164502165,75.35203463203464,75.54904761904763,75.74606060606061,75.9430735930736
North East,E12000001,gdhi_per_head_gbp,,,,,,,9073.920988891441,9144.187556322218,9487.868902948385,9973.8274382117,10442.146347673708,10628.348067584262,10955.626751114682,11458.207757127795,11695.840812759305,12118.919089093153,12423.579381552232,12716.411511243305,13282.537312048915,13503.087402111774,13644.645812402812,14231.404513467103,14565.206307030803,14961.365228249633,15514.60794204549,15716.191546853182,16028.954707825687,16448.542377768474,17008.800076955242,17228.643942477942,17658.02096388169,18410.00605113284,20069.88683635805,19971.37296171637,20616.92002043205,21344.694453487824,22124.687515583973,22814.285933603995,23512.214487539,24246.559058748244,25021.09993010554,25824.090815771448,26653.364540373255,27449.379204496254,28298.525464378752,29244.2186062731,30138.788634478296,31089.99547295772,32052.947363930463,33098.418004214946,34123.693399539974,35167.58050462597,36303.47626367508,37495.09813268854,38674.306108803336,39868.24727053347,41115.17515419169,42388.042359783954,43768.97376883068,45149.88218280781
North East,E12000001,gdhi_total_mn_gbp,,,,,,,23298.0,23396.0,24188.0,25362.0,26512.0,26997.0,27819.0,29097.0,29780.0,30909.0,31808.0,32669.0,34192.0,34918.0,35399.0,36951.0,37893.0,39035.0,40507.0,41136.0,42051.0,43215.0,44816.0,45392.0,46750.0,49402.0,54165.0,53902.845567056014,55670.16314972103,57492.68769073045,59372.04789216874,61309.91727250657,63308.0152961129,65368.10852815174,67492.0118153522,69681.58949314734,71938.7566196944,74265.4802372779,76663.78066163066,79135.73279969003,81683.46749633779,84309.17291066442,87015.0959223134,89803.54356847508,92676.88451209675,95637.55054189566,98688.03810476518,101830.90987117529,105068.79633417744,108404.3974426391,111840.48426932612,115379.90071448915,119025.56524559452,122780.47267386029
North East,E12000001,nominal_gva_mn_gbp,,,,,,,,28817.0,29252.0,30140.0,31410.0,33536.0,35461.0,38415.0,40232.0,42379.0,43248.0,44424.0,44217.0,44838.0,45621.0,46772.0,47447.0,48865.0,50570.0,51319.0,52719.0,53545.0,56060.0,52695.0,57240.0,62364.0,68891.0,70397.31359390968,72334.3772395258,73891.41947939983,75283.24511214618,76572.11211707647,77805.64394082036,79018.75559509534,80236.09566410119,81474.42655360897,82744.68255848227,84053.62807121544,85405.13163610273,86801.11124965746,88242.21664516957,89728.31034211443,91252.55917471198,92819.79495887576,94430.34984515075,96083.91028613105,97779.83281182626,99517.34736874064,101295.68386248009,103114.14692668521,104972.15635404889,106869.26523829866,108805.16407477252,110779.67640124343
North East,E12000001,population_16_64,1649460.0,1647791.0,1644872.0,1637341.0,1633738.0,1631015.0,1626732.0,1624352.0,1619930.0,1618072.0,1620014.0,1626436.0,1629487.0,1633579.0,1643239.0,1651943.0,1663504.0,1670736.0,1674451.0,1679691.0,1681674.0,1668762.0,1662338.0,1657915.0,1651471.0,1647815.0,1643042.0,1638969.0,1635738.0,1632813.0,1635449.0,1658911.0,1684158.0,1704196.375,1698526.234379134,1682319.912764031,1677164.5458276572,1674573.7554316095,1672092.5757978812,1670184.7747216132,1668547.496914205,1666903.62427511,1665254.3316441758,1663600.730033948,1661943.869732061,1660284.7432548348,1658624.2881593227,1656963.3897206597,1655302.883481259,1653643.5576780448,1651986.1555536254,1650331.3775570153,1648679.8834392233,1647032.2942487816,1645389.1942320263,1643751.1326427117,1642118.6254653116,1640492.1570561428,1638872.1817062625,1637259.1251298725
North East,E12000001,population_total,2586986.0,2591333.0,2593948.0,2588661.0,2582715.0,2576450.0,2568066.0,2560883.0,2550314.0,2543421.0,2540090.0,2540600.0,2540461.0,2540502.0,2547127.0,2552568.0,2562045.0,2569312.0,2575441.0,2586868.0,2596441.0,2598972.0,2603299.0,2610482.0,2611804.0,2618253.0,2623787.0,2629393.0,2636676.0,2637426.0,2647493.0,2684586.0,2699841.625,2699841.625,2700702.0883288183,2694758.447513019,2683841.865009456,2687795.405660875,2691694.401928556,2694581.991748199,2697289.0859255963,2699819.269174291,2702176.07542743,2704362.987411037,2706383.4362985813,2708240.8014425715,2709938.4101784527,2711479.537696845,2712867.406979858,2714105.188797769,2715196.00176222,2716142.912432303,2716948.9354703417,2717617.033843798,2718150.1190704214,2718551.051503525,2718822.6406545485,2718967.6455502,2718988.7751216316,2718888.688623115
North East,E12000001,unemployment_rate_pct,,,,,,,,,,,,,,,5.8,6.1,6.7,6.5,8.7,9.8,9.7,11.2,9.9,9.3,7.6,7.7,6.5,5.4,5.7,5.6,6.6,5.3,4.2,4.5,4.4,5.12095238095238,4.949264069264069,4.777575757575757,4.605887445887445,4.434199134199134,4.262510822510823,4.090822510822512,3.9191341991341995,3.7474458874458882,3.575757575757577,3.404069264069265,3.2323809523809537,3.0606926406926425,2.8890043290043304,2.717316017316019,2.545627705627708,2.373939393939396,2.2022510822510846,2.0305627705627733,1.8588744588744621,1.68718614718615,1.5154978354978388,1.3438095238095276,1.1721212121212154,1.0004329004329042
North West,E12000002,emp_total_jobs,,,,,,,,,,,,,,,,,,,3012000.0,2980000.0,2977000.0,2987000.0,3017000.0,3086000.0,3136000.0,3246000.0,3298000.0,3328000.0,3406000.0,3316000.0,3439000.0,3485000.0,3568000.0,3586000.0,3612290.6562957843,3647495.8178780554,3680553.767873979,3715003.667214948,3750017.8349678516,3780627.787175478,3803247.5912240734,3819267.023119005,3834253.548958971,3853985.8676364105,3880633.7997129736,3911707.675814444,3942174.9223694084,3968059.8517756304,3989007.0801620027,4008147.386220519,4029749.281178626,4056277.942317836,4087007.384442573,4118799.2915160293,4148342.3011142416,4174283.6564884735,4197882.355898141,4221906.023313715,4248682.114998502,4278652.179921004
North West,E12000002,employment_rate_pct,,,,,,,,,,,,,,,70.8,70.5,70.6,70.1,68.9,68.2,68.4,68.5,69.1,68.7,70.1,71.6,72.3,73.4,73.9,74.8,73.2,73.3,73.8,72.8,74.1,74.24047619047619,74.508658008658,74.77683982683982,75.04502164502163,75.31320346320345,75.58138528138528,75.8495670995671,76.11774891774891,76.38593073593073,76.65411255411254,76.92229437229437,77.19047619047619,77.458658008658,77.72683982683982,77.99502164502164,78.26320346320347,78.53138528138528,78.7995670995671,79.06774891774892,79.33593073593073,79.60411255411255,79.87229437229436,80.14047619047619,80.40865800865801,80.67683982683982
North West,E12000002,gdhi_per_head_gbp,,,,,,,9609.021950149592,9751.359899816016,10253.321205183329,10713.808770440004,11094.288583295405,11386.707113413655,11761.852098734586,12204.846674939668,12584.928125683002,13005.24843981523,13528.96263756947,13753.679135385224,14259.682062593707,14385.308588256657,14501.103259747028,14968.152788906444,15438.677645849213,15832.403962638515,16550.126847041854,16659.849880532154,17148.65691717267,17659.42459789965,18247.822229931953,18402.90963779775,18889.20426260234,19821.697593193494,21450.872631409766,20972.734819172234,21700.249034315057,22506.465818054177,23393.449921594278,24321.640818822358,25167.240816220183,25944.377794833366,26764.043708738853,27615.98970381012,28458.06349088002,29346.011614805055,30325.89330255622,31245.890643572224,32275.83513205112,33225.24198995433,34346.84993758995,35394.36949232714,36522.121289323375,37719.476315646076,38908.32433350017,40092.33906835222,41357.05072681843,42697.83000165231,44035.67835242962,45410.89132016398,46899.40874977003,48336.68089593
