region,region_code,metric,year,value,source,method,ci_lower,ci_upper
North East,E12000001,total_population,1981,2636194.0,historical,observed,,
North East,E12000001,total_population,1982,2624248.0,historical,observed,,
North East,E12000001,total_population,1983,2616854.0,historical,observed,,
North East,E12000001,total_population,1984,2609362.0,historical,observed,,
North East,E12000001,total_population,1985,2601689.0,historical,observed,,
North East,E12000001,total_population,1986,2594213.0,historical,observed,,
North East,E12000001,total_population,1987,2589779.0,historical,observed,,
North East,E12000001,total_population,1988,2582285.0,historical,observed,,
North East,E12000001,total_population,1989,2582114.0,historical,observed,,
North East,E12000001,total_population,1990,2584320.0,historical,observed,,
North East,E12000001,total_population,1991,2586986.0,historical,observed,,
North East,E12000001,total_population,1992,2591333.0,historical,observed,,
North East,E12000001,total_population,1993,2593948.0,historical,observed,,
North East,E12000001,total_population,1994,2588661.0,historical,observed,,
North East,E12000001,total_population,1995,2582715.0,historical,observed,,
North East,E12000001,total_population,1996,2576450.0,historical,observed,,
North East,E12000001,total_population,1997,2568066.0,historical,observed,,
North East,E12000001,total_population,1998,2560883.0,historical,observed,,
North East,E12000001,total_population,1999,2550314.0,historical,observed,,
North East,E12000001,total_population,2000,2543421.0,historical,observed,,
North East,E12000001,total_population,2001,2540090.0,historical,observed,,
North East,E12000001,total_population,2002,2540600.0,historical,observed,,
North East,E12000001,total_population,2003,2540461.0,historical,observed,,
North East,E12000001,total_population,2004,2540502.0,historical,observed,,
North East,E12000001,total_population,2005,2547127.0,historical,observed,,
North East,E12000001,total_population,2006,2552568.0,historical,observed,,
North East,E12000001,total_population,2007,2562045.0,historical,observed,,
North East,E12000001,total_population,2008,2569312.0,historical,observed,,
North East,E12000001,total_population,2009,2575441.0,historical,observed,,
North East,E12000001,total_population,2010,2586868.0,historical,observed,,
North East,E12000001,total_population,2011,2596441.0,historical,observed,,
North East,E12000001,total_population,2012,2598972.0,historical,observed,,
North East,E12000001,total_population,2013,2603299.0,historical,observed,,
North East,E12000001,total_population,2014,2610482.0,historical,observed,,
North East,E12000001,total_population,2015,2611804.0,historical,observed,,
North East,E12000001,total_population,2016,2618253.0,historical,observed,,
North East,E12000001,total_population,2017,2623787.0,historical,observed,,
North East,E12000001,total_population,2018,2629393.0,historical,observed,,
North East,E12000001,total_population,2019,2636676.0,historical,observed,,
North East,E12000001,total_population,2020,2637426.0,historical,observed,,
North East,E12000001,total_population,2021,2647493.0,historical,observed,,
North East,E12000001,total_population,2022,2684586.0,historical,observed,,
North East,E12000001,total_population,2023,2724805.0,historical,observed,,
North East,E12000001,total_population,2024,2760678.0,historical,observed,,
North East,E12000001,total_population,2025,2760641.7039050744,forecast,"arima(1, 1, 1)",2736828.6483154013,2784454.7594947475
North East,E12000001,total_population,2026,2760660.4642224545,forecast,"arima(1, 1, 1)",2727009.7207243787,2794311.20772053
North East,E12000001,total_population,2027,2760650.7676005745,forecast,"arima(1, 1, 1)",2719436.837903696,2801864.697297453
North East,E12000001,total_population,2028,2760655.779481449,forecast,"arima(1, 1, 1)",2713070.7414489305,2808240.817513968
North East,E12000001,total_population,2029,2760653.1889968235,forecast,"arima(1, 1, 1)",2707452.3867294863,2813853.9912641607
North East,E12000001,total_population,2030,2760654.5279373857,forecast,"arima(1, 1, 1)",2702377.6889777905,2818931.366896981
North East,E12000001,working_age_population,1992,1647791.0,historical,observed,,
North East,E12000001,working_age_population,1993,1644872.0,historical,observed,,
North East,E12000001,working_age_population,1994,1637341.0,historical,observed,,
North East,E12000001,working_age_population,1995,1633738.0,historical,observed,,
North East,E12000001,working_age_population,1996,1631015.0,historical,observed,,
North East,E12000001,working_age_population,1997,1626732.0,historical,observed,,
North East,E12000001,working_age_population,1998,1624352.0,historical,observed,,
North East,E12000001,working_age_population,1999,1619930.0,historical,observed,,
North East,E12000001,working_age_population,2000,1618072.0,historical,observed,,
North East,E12000001,working_age_population,2001,1620014.0,historical,observed,,
North East,E12000001,working_age_population,2002,1626436.0,historical,observed,,
North East,E12000001,working_age_population,2003,1629487.0,historical,observed,,
North East,E12000001,working_age_population,2004,1633579.0,historical,observed,,
North East,E12000001,working_age_population,2005,1643239.0,historical,observed,,
North East,E12000001,working_age_population,2006,1651943.0,historical,observed,,
North East,E12000001,working_age_population,2007,1663504.0,historical,observed,,
North East,E12000001,working_age_population,2008,1670736.0,historical,observed,,
North East,E12000001,working_age_population,2009,1674451.0,historical,observed,,
North East,E12000001,working_age_population,2010,1679691.0,historical,observed,,
North East,E12000001,working_age_population,2011,1681674.0,historical,observed,,
North East,E12000001,working_age_population,2012,1668762.0,historical,observed,,
North East,E12000001,working_age_population,2013,1662338.0,historical,observed,,
North East,E12000001,working_age_population,2014,1657915.0,historical,observed,,
North East,E12000001,working_age_population,2015,1651471.0,historical,observed,,
North East,E12000001,working_age_population,2016,1647815.0,historical,observed,,
North East,E12000001,working_age_population,2017,1643042.0,historical,observed,,
North East,E12000001,working_age_population,2018,1638969.0,historical,observed,,
North East,E12000001,working_age_population,2019,1635738.0,historical,observed,,
North East,E12000001,working_age_population,2020,1632813.0,historical,observed,,
North East,E12000001,working_age_population,2021,1635449.0,historical,observed,,
North East,E12000001,working_age_population,2022,1658911.0,historical,observed,,
North East,E12000001,working_age_population,2023,1684158.0,historical,observed,,
North East,E12000001,working_age_population,2024,1706169.0,historical,observed,,
North East,E12000001,working_age_population,2025,1706002.9121023219,forecast,"arima(1, 1, 1)",1695232.3959212378,1716773.428283406
North East,E12000001,working_age_population,2026,1705881.3220194269,forecast,"arima(1, 1, 1)",1690674.5282155115,1721088.1158233422
North East,E12000001,working_age_population,2027,1705792.3080186173,forecast,"arima(1, 1, 1)",1687193.026448999,1724391.5895882356
North East,E12000001,working_age_population,2028,1705727.1424051768,forecast,"arima(1, 1, 1)",1684274.5461256765,1727179.738684677
North East,E12000001,working_age_population,2029,1705679.4357844603,forecast,"arima(1, 1, 1)",1681717.013781541,1729641.8577873795
North East,E12000001,working_age_population,2030,1705644.5105909414,forecast,"arima(1, 1, 1)",1679415.435327899,1731873.5858539839
North West,E12000002,total_population,1981,6940324.0,historical,observed,,
North West,E12000002,total_population,1982,6907328.0,historical,observed,,
North West,E12000002,total_population,1983,6880943.0,historical,observed,,
North West,E12000002,total_population,1984,6860934.0,historical,observed,,
North West,E12000002,total_population,1985,6847898.0,historical,observed,,
North West,E12000002,total_population,1986,6832680.0,historical,observed,,
North West,E12000002,total_population,1987,6820667.0,historical,observed,,
North West,E12000002,total_population,1988,6811642.0,historical,observed,,
North West,E12000002,total_population,1989,6824728.0,historical,observed,,
North West,E12000002,total_population,1990,6829393.0,historical,observed,,
North West,E12000002,total_population,1991,6843039.0,historical,observed,,
North West,E12000002,total_population,1992,6841029.0,historical,observed,,
North West,E12000002,total_population,1993,6846740.0,historical,observed,,
North West,E12000002,total_population,1994,6838904.0,historical,observed,,
North West,E12000002,total_population,1995,6827940.0,historical,observed,,
North West,E12000002,total_population,1996,6809646.0,historical,observed,,
North West,E12000002,total_population,1997,6794378.0,historical,observed,,
North West,E12000002,total_population,1998,6792173.0,historical,observed,,
North West,E12000002,total_population,1999,6773115.0,historical,observed,,
North West,E12000002,total_population,2000,6774223.0,historical,observed,,
North West,E12000002,total_population,2001,6772985.0,historical,observed,,
North West,E12000002,total_population,2002,6784880.0,historical,observed,,
North West,E12000002,total_population,2003,6814660.0,historical,observed,,
North West,E12000002,total_population,2004,6840369.0,historical,observed,,
North West,E12000002,total_population,2005,6870021.0,historical,observed,,
North West,E12000002,total_population,2006,6901585.0,historical,observed,,
North West,E12000002,total_population,2007,6929277.0,historical,observed,,
North West,E12000002,total_population,2008,6958547.0,historical,observed,,
North West,E12000002,total_population,2009,6986156.0,historical,observed,,
North West,E12000002,total_population,2010,7019921.0,historical,observed,,
North West,E12000002,total_population,2011,7055961.0,historical,observed,,
North West,E12000002,total_population,2012,7079344.0,historical,observed,,
North West,E12000002,total_population,2013,7105146.0,historical,observed,,
North West,E12000002,total_population,2014,7141096.0,historical,observed,,
North West,E12000002,total_population,2015,7182651.0,historical,observed,,
North West,E12000002,total_population,2016,7234141.0,historical,observed,,
North West,E12000002,total_population,2017,7275765.0,historical,observed,,
North West,E12000002,total_population,2018,7316116.0,historical,observed,,
North West,E12000002,total_population,2019,7363267.0,historical,observed,,
North West,E12000002,total_population,2020,7380605.0,historical,observed,,
North West,E12000002,total_population,2021,7424092.0,historical,observed,,
North West,E12000002,total_population,2022,7526285.0,historical,observed,,
North West,E12000002,total_population,2023,7634293.0,historical,observed,,
North West,E12000002,total_population,2024,7737414.0,historical,observed,,
North West,E12000002,total_population,2025,7736386.39140083,forecast,"arima(1, 1, 1)",7707868.227425121,7764904.555376539
North West,E12000002,total_population,2026,7735696.218349025,forecast,"arima(1, 1, 1)",7695445.613244844,7775946.823453206
North West,E12000002,total_population,2027,7735232.677228579,forecast,"arima(1, 1, 1)",7686012.636802706,7784452.717654453
North West,E12000002,total_population,2028,7734921.348975786,forecast,"arima(1, 1, 1)",7678156.7852474,7791685.912704172
North West,E12000002,total_population,2029,7734712.251494004,forecast,"arima(1, 1, 1)",7671309.762048192,7798114.740939816
North West,E12000002,total_population,2030,7734571.815293643,forecast,"arima(1, 1, 1)",7665172.739220608,7803970.891366677
North West,E12000002,working_age_population,1992,4315286.0,historical,observed,,
North West,E12000002,working_age_population,1993,4308153.0,historical,observed,,
North West,E12000002,working_age_population,1994,4294988.0,historical,observed,,
North West,E12000002,working_age_population,1995,4287680.0,historical,observed,,
North West,E12000002,working_age_population,1996,4281167.0,historical,observed,,
North West,E12000002,working_age_population,1997,4274003.0,historical,observed,,
North West,E12000002,working_age_population,1998,4280966.0,historical,observed,,
North West,E12000002,working_age_population,1999,4274839.0,historical,observed,,
North West,E12000002,working_age_population,2000,4286286.0,historical,observed,,
North West,E12000002,working_age_population,2001,4297158.0,historical,observed,,
North West,E12000002,working_age_population,2002,4320679.0,historical,observed,,
North West,E12000002,working_age_population,2003,4355515.0,historical,observed,,
North West,E12000002,working_age_population,2004,4388411.0,historical,observed,,
North West,E12000002,working_age_population,2005,4421943.0,historical,observed,,
North West,E12000002,working_age_population,2006,4459156.0,historical,observed,,
North West,E12000002,working_age_population,2007,4489262.0,historical,observed,,
North West,E12000002,working_age_population,2008,4510595.0,historical,observed,,
North West,E12000002,working_age_population,2009,4522996.0,historical,observed,,
North West,E12000002,working_age_population,2010,4538567.0,historical,observed,,
North West,E12000002,working_age_population,2011,4552765.0,historical,observed,,
North West,E12000002,working_age_population,2012,4527876.0,historical,observed,,
North West,E12000002,working_age_population,2013,4519042.0,historical,observed,,
North West,E12000002,working_age_population,2014,4518731.0,historical,observed,,
North West,E12000002,working_age_population,2015,4530458.0,historical,observed,,
North West,E12000002,working_age_population,2016,4548474.0,historical,observed,,
North West,E12000002,working_age_population,2017,4561830.0,historical,observed,,
North West,E12000002,working_age_population,2018,4576685.0,historical,observed,,
North West,E12000002,working_age_population,2019,4597018.0,historical,observed,,
North West,E12000002,working_age_population,2020,4607552.0,historical,observed,,
North West,E12000002,working_age_population,2021,4639384.0,historical,observed,,
North West,E12000002,working_age_population,2022,4703314.0,historical,observed,,
North West,E12000002,working_age_population,2023,4774559.0,historical,observed,,
North West,E12000002,working_age_population,2024,4840994.0,historical,observed,,
North West,E12000002,working_age_population,2025,4857495.460052212,forecast,"arima(1, 1, 1)",4818151.069359529,4896839.850744895
North West,E12000002,working_age_population,2026,4873996.873364946,forecast,"arima(1, 1, 1)",4818260.85493557,4929732.891794322
North West,E12000002,working_age_population,2027,4890498.239938334,forecast,"arima(1, 1, 1)",4822120.114840666,4958876.365036001
North West,E12000002,working_age_population,2028,4906999.559772508,forecast,"arima(1, 1, 1)",4827909.9031716315,4986089.216373385
North West,E12000002,working_age_population,2029,4923500.832867602,forecast,"arima(1, 1, 1)",4834927.015651648,5012074.650083556
North West,E12000002,working_age_population,2030,4940002.059223747,forecast,"arima(1, 1, 1)",4842811.473699825,5037192.644747669
Yorkshire & Humber,E12000003,total_population,1981,4918532.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1982,4906968.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1983,4902498.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1984,4894854.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1985,4889690.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1986,4883634.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1987,4879150.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1988,4888711.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1989,4912364.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1990,4921028.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1991,4936100.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1992,4949033.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1993,4954142.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1994,4960087.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1995,4960575.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1996,4961254.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1997,4957561.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1998,4957703.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,1999,4956325.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2000,4958609.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2001,4976643.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2002,5000111.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2003,5026314.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2004,5063199.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2005,5108408.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2006,5134016.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2007,5164138.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2008,5198675.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2009,5223344.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2010,5254788.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2011,5288212.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2012,5313486.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2013,5335092.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2014,5356428.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2015,5377362.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2016,5408058.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2017,5427784.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2018,5443883.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2019,5464651.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2020,5468487.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2021,5482455.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2022,5541088.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2023,5610523.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2024,5672962.0,historical,observed,,
Yorkshire & Humber,E12000003,total_population,2025,5698867.3054100815,forecast,"arima(1, 1, 1)",5655637.933941968,5742096.676878195
Yorkshire & Humber,E12000003,total_population,2026,5724772.475373636,forecast,"arima(1, 1, 1)",5663497.8348735375,5786047.1158737345
Yorkshire & Humber,E12000003,total_population,2027,5750677.509891372,forecast,"arima(1, 1, 1)",5675461.760287236,5825893.259495508
Yorkshire & Humber,E12000003,total_population,2028,5776582.408963998,forecast,"arima(1, 1, 1)",5689534.946199926,5863629.87172807
Yorkshire & Humber,E12000003,total_population,2029,5802487.172592221,forecast,"arima(1, 1, 1)",5704946.735440672,5900027.609743769
Yorkshire & Humber,E12000003,total_population,2030,5828391.80077675,forecast,"arima(1, 1, 1)",5721302.878555463,5935480.722998037
Yorkshire & Humber,E12000003,working_age_population,1992,3141180.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,1993,3132632.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,1994,3129366.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,1995,3126918.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,1996,3128518.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,1997,3128025.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,1998,3130462.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,1999,3133266.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2000,3140324.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2001,3161573.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2002,3188270.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2003,3216088.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2004,3253535.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2005,3296402.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2006,3322437.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2007,3349351.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2008,3373479.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2009,3382687.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2010,3396140.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2011,3409275.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2012,3399972.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2013,3395334.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2014,3391621.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2015,3393464.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2016,3402093.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2017,3403569.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2018,3404385.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2019,3409234.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2020,3409982.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2021,3416409.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2022,3451940.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2023,3495366.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2024,3533340.0,historical,observed,,
Yorkshire & Humber,E12000003,working_age_population,2025,3544642.714068562,forecast,"arima(1, 1, 1)",3526006.8695261697,3563278.558610954
Yorkshire & Humber,E12000003,working_age_population,2026,3555945.2913141716,forecast,"arima(1, 1, 1)",3529547.8124727695,3582342.7701555737
Yorkshire & Humber,E12000003,working_age_population,2027,3567247.731738486,forecast,"arima(1, 1, 1)",3534865.691322572,3599629.7721543997
Yorkshire & Humber,E12000003,working_age_population,2028,3578550.035343161,forecast,"arima(1, 1, 1)",3541098.685058681,3616001.385627641
Yorkshire & Humber,E12000003,working_age_population,2029,3589852.2021298525,forecast,"arima(1, 1, 1)",3547913.5784226176,3631790.8258370874
Yorkshire & Humber,E12000003,working_age_population,2030,3601154.232100217,forecast,"arima(1, 1, 1)",3555139.7769599846,3647168.6872404497
East Midlands,E12000004,total_population,1981,3852683.0,historical,observed,,
East Midlands,E12000004,total_population,1982,3849393.0,historical,observed,,
East Midlands,E12000004,total_population,1983,3854682.0,historical,observed,,
East Midlands,E12000004,total_population,1984,3866784.0,historical,observed,,
East Midlands,E12000004,total_population,1985,3887502.0,historical,observed,,
East Midlands,E12000004,total_population,1986,3907811.0,historical,observed,,
East Midlands,E12000004,total_population,1987,3925293.0,historical,observed,,
East Midlands,E12000004,total_population,1988,3950708.0,historical,observed,,
East Midlands,E12000004,total_population,1989,3976079.0,historical,observed,,
East Midlands,E12000004,total_population,1990,3992976.0,historical,observed,,
East Midlands,E12000004,total_population,1991,4011411.0,historical,observed,,
East Midlands,E12000004,total_population,1992,4036691.0,historical,observed,,
East Midlands,E12000004,total_population,1993,4055893.0,historical,observed,,
East Midlands,E12000004,total_population,1994,4071720.0,historical,observed,,
East Midlands,E12000004,total_population,1995,4091663.0,historical,observed,,
East Midlands,E12000004,total_population,1996,4108070.0,historical,observed,,
East Midlands,E12000004,total_population,1997,4120320.0,historical,observed,,
East Midlands,E12000004,total_population,1998,4132645.0,historical,observed,,
East Midlands,E12000004,total_population,1999,4152443.0,historical,observed,,
East Midlands,E12000004,total_population,2000,4168076.0,historical,observed,,
East Midlands,E12000004,total_population,2001,4189622.0,historical,observed,,
East Midlands,E12000004,total_population,2002,4221753.0,historical,observed,,
East Midlands,E12000004,total_population,2003,4255080.0,historical,observed,,
East Midlands,E12000004,total_population,2004,4291476.0,historical,observed,,
East Midlands,E12000004,total_population,2005,4329112.0,historical,observed,,
East Midlands,E12000004,total_population,2006,4366676.0,historical,observed,,
East Midlands,E12000004,total_population,2007,4404774.0,historical,observed,,
East Midlands,E12000004,total_population,2008,4441125.0,historical,observed,,
East Midlands,E12000004,total_population,2009,4471653.0,historical,observed,,
East Midlands,E12000004,total_population,2010,4507071.0,historical,observed,,
East Midlands,E12000004,total_population,2011,4537448.0,historical,observed,,
East Midlands,E12000004,total_population,2012,4570702.0,historical,observed,,
East Midlands,E12000004,total_population,2013,4604568.0,historical,observed,,
East Midlands,E12000004,total_population,2014,4642629.0,historical,observed,,
East Midlands,E12000004,total_population,2015,4681640.0,historical,observed,,
East Midlands,E12000004,total_population,2016,4731615.0,historical,observed,,
East Midlands,E12000004,total_population,2017,4778346.0,historical,observed,,
East Midlands,E12000004,total_population,2018,4815151.0,historical,observed,,
East Midlands,E12000004,total_population,2019,4844001.0,historical,observed,,
East Midlands,E12000004,total_population,2020,4855469.0,historical,observed,,
East Midlands,E12000004,total_population,2021,4881559.0,historical,observed,,
East Midlands,E12000004,total_population,2022,4936277.0,historical,observed,,
East Midlands,E12000004,total_population,2023,5004242.0,historical,observed,,
East Midlands,E12000004,total_population,2024,5063164.0,historical,observed,,
East Midlands,E12000004,total_population,2025,5091527.257426027,forecast,"arima(1, 1, 1)",5076063.548053134,5106990.96679892
East Midlands,E12000004,total_population,2026,5119890.395732329,forecast,"arima(1, 1, 1)",5097959.827718116,5141820.963746542
East Midlands,E12000004,total_population,2027,5148253.414919407,forecast,"arima(1, 1, 1)",5121318.855079484,5175187.97475933
East Midlands,E12000004,total_population,2028,5176616.314987761,forecast,"arima(1, 1, 1)",5145428.362108443,5207804.267867079
East Midlands,E12000004,total_population,2029,5204979.095937891,forecast,"arima(1, 1, 1)",5170013.348659696,5239944.843216086
East Midlands,E12000004,total_population,2030,5233341.757770297,forecast,"arima(1, 1, 1)",5194933.220389519,5271750.295151075
East Midlands,E12000004,working_age_population,1992,2578116.0,historical,observed,,
East Midlands,E12000004,working_age_population,1993,2583477.0,historical,observed,,
East Midlands,E12000004,working_age_population,1994,2588508.0,historical,observed,,
East Midlands,E12000004,working_age_population,1995,2599638.0,historical,observed,,
East Midlands,E12000004,working_age_population,1996,2612702.0,historical,observed,,
East Midlands,E12000004,working_age_population,1997,2622069.0,historical,observed,,
East Midlands,E12000004,working_age_population,1998,2631575.0,historical,observed,,
East Midlands,E12000004,working_age_population,1999,2647199.0,historical,observed,,
East Midlands,E12000004,working_age_population,2000,2660124.0,historical,observed,,
East Midlands,E12000004,working_age_population,2001,2678372.0,historical,observed,,
East Midlands,E12000004,working_age_population,2002,2706046.0,historical,observed,,
East Midlands,E12000004,working_age_population,2003,2734221.0,historical,observed,,
East Midlands,E12000004,working_age_population,2004,2766396.0,historical,observed,,
East Midlands,E12000004,working_age_population,2005,2799469.0,historical,observed,,
East Midlands,E12000004,working_age_population,2006,2833494.0,historical,observed,,
East Midlands,E12000004,working_age_population,2007,2862836.0,historical,observed,,
East Midlands,E12000004,working_age_population,2008,2882436.0,historical,observed,,
East Midlands,E12000004,working_age_population,2009,2893509.0,historical,observed,,
East Midlands,E12000004,working_age_population,2010,2908899.0,historical,observed,,
East Midlands,E12000004,working_age_population,2011,2919158.0,historical,observed,,
East Midlands,E12000004,working_age_population,2012,2916044.0,historical,observed,,
East Midlands,E12000004,working_age_population,2013,2920926.0,historical,observed,,
East Midlands,E12000004,working_age_population,2014,2931881.0,historical,observed,,
East Midlands,E12000004,working_age_population,2015,2948132.0,historical,observed,,
East Midlands,E12000004,working_age_population,2016,2972061.0,historical,observed,,
East Midlands,E12000004,working_age_population,2017,2994325.0,historical,observed,,
East Midlands,E12000004,working_age_population,2018,3010552.0,historical,observed,,
East Midlands,E12000004,working_age_population,2019,3021159.0,historical,observed,,
East Midlands,E12000004,working_age_population,2020,3027024.0,historical,observed,,
East Midlands,E12000004,working_age_population,2021,3042790.0,historical,observed,,
East Midlands,E12000004,working_age_population,2022,3071450.0,historical,observed,,
East Midlands,E12000004,working_age_population,2023,3112252.0,historical,observed,,
East Midlands,E12000004,working_age_population,2024,3146117.0,historical,observed,,
East Midlands,E12000004,working_age_population,2025,3162680.6114055566,forecast,"arima(1, 1, 1)",3144885.8510248624,3180475.3717862507
East Midlands,E12000004,working_age_population,2026,3179244.060665083,forecast,"arima(1, 1, 1)",3154011.9815316275,3204476.1397985388
East Midlands,E12000004,working_age_population,2027,3195807.3477801667,forecast,"arima(1, 1, 1)",3164823.272155349,3226791.423404984
East Midlands,E12000004,working_age_population,2028,3212370.472752395,forecast,"arima(1, 1, 1)",3176499.6091868063,3248241.336317984
East Midlands,E12000004,working_age_population,2029,3228933.4355833554,forecast,"arima(1, 1, 1)",3188724.2882360253,3269142.5829306855
East Midlands,E12000004,working_age_population,2030,3245496.2362746345,forecast,"arima(1, 1, 1)",3201335.3604244967,3289657.1121247723
West Midlands,E12000005,total_population,1981,5186641.0,historical,observed,,
West Midlands,E12000005,total_population,1982,5178948.0,historical,observed,,
West Midlands,E12000005,total_population,1983,5174671.0,historical,observed,,
West Midlands,E12000005,total_population,1984,5174068.0,historical,observed,,
West Midlands,E12000005,total_population,1985,5181531.0,historical,observed,,
West Midlands,E12000005,total_population,1986,5179950.0,historical,observed,,
West Midlands,E12000005,total_population,1987,5194570.0,historical,observed,,
West Midlands,E12000005,total_population,1988,5204005.0,historical,observed,,
West Midlands,E12000005,total_population,1989,5213605.0,historical,observed,,
West Midlands,E12000005,total_population,1990,5218405.0,historical,observed,,
West Midlands,E12000005,total_population,1991,5229699.0,historical,observed,,
West Midlands,E12000005,total_population,1992,5237375.0,historical,observed,,
West Midlands,E12000005,total_population,1993,5245930.0,historical,observed,,
West Midlands,E12000005,total_population,1994,5249295.0,historical,observed,,
West Midlands,E12000005,total_population,1995,5256911.0,historical,observed,,
West Midlands,E12000005,total_population,1996,5263046.0,historical,observed,,
West Midlands,E12000005,total_population,1997,5262278.0,historical,observed,,
West Midlands,E12000005,total_population,1998,5271352.0,historical,observed,,
West Midlands,E12000005,total_population,1999,5271959.0,historical,observed,,
West Midlands,E12000005,total_population,2000,5269626.0,historical,observed,,
West Midlands,E12000005,total_population,2001,5280727.0,historical,observed,,
West Midlands,E12000005,total_population,2002,5301243.0,historical,observed,,
West Midlands,E12000005,total_population,2003,5325475.0,historical,observed,,
West Midlands,E12000005,total_population,2004,5346376.0,historical,observed,,
West Midlands,E12000005,total_population,2005,5380687.0,historical,observed,,
West Midlands,E12000005,total_population,2006,5415521.0,historical,observed,,
West Midlands,E12000005,total_population,2007,5451924.0,historical,observed,,
West Midlands,E12000005,total_population,2008,5496240.0,historical,observed,,
West Midlands,E12000005,total_population,2009,5528007.0,historical,observed,,
West Midlands,E12000005,total_population,2010,5565866.0,historical,observed,,
West Midlands,E12000005,total_population,2011,5608667.0,historical,observed,,
