region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,geo_hierarchy,metric,year,region,data_type,ci_lower,ci_upper,method,itl1_code
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2017.0,52967.10022953328,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2017,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2018.0,54277.986476333586,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2018,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2019.0,55508.836524300445,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2019,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2020.0,57103.6308623298,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2020,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2021.0,58004.325883201156,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2021,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2022.0,63928.42105263158,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2022,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2023.0,68265.30612244898,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2023,Greater Manchester,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2009.0,41206.55737704918,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2009,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2010.0,42690.515806988355,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2010,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2011.0,43291.39072847682,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2011,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2012.0,45287.14524207012,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2012,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2013.0,45899.3399339934,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2013,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2014.0,46980.42414355628,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2014,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2015.0,48600.96153846154,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2015,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2016.0,50394.94470774091,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2016,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2017.0,51686.119873817035,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2017,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2018.0,51759.811616954474,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2018,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2019.0,53041.79566563467,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2019,Lancashire,historical,,,,E12000002
