region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,metric,year,region,data_type,ci_lower,ci_upper,method,quality_metrics
W92000004,,,,,87.7961417724236,,,calculated,,gva_deflator_index,2018,Wales,historical,,,,
W92000004,,,,,90.16614101532086,,,calculated,,gva_deflator_index,2019,Wales,historical,,,,
W92000004,,,,,94.92256992038263,,,calculated,,gva_deflator_index,2020,Wales,historical,,,,
W92000004,,,,,94.13287791978846,,,calculated,,gva_deflator_index,2021,Wales,historical,,,,
W92000004,,,,,100.0,,,calculated,,gva_deflator_index,2022,Wales,historical,,,,
W92000004,,,,,108.75131837176082,,,calculated,,gva_deflator_index,2023,Wales,historical,,,,
S92000003,,,,,62.075938589255784,,,calculated,,gva_deflator_index,1998,Scotland,historical,,,,
S92000003,,,,,62.13657640316724,,,calculated,,gva_deflator_index,1999,Scotland,historical,,,,
S92000003,,,,,62.45774457440335,,,calculated,,gva_deflator_index,2000,Scotland,historical,,,,
S92000003,,,,,63.697331260631415,,,calculated,,gva_deflator_index,2001,Scotland,historical,,,,
S92000003,,,,,65.40896673630083,,,calculated,,gva_deflator_index,2002,Scotland,historical,,,,
S92000003,,,,,67.23507442321038,,,calculated,,gva_deflator_index,2003,Scotland,historical,,,,
S92000003,,,,,69.35878277407961,,,calculated,,gva_deflator_index,2004,Scotland,historical,,,,
S92000003,,,,,70.90247187738906,,,calculated,,gva_deflator_index,2005,Scotland,historical,,,,
S92000003,,,,,73.24910816260346,,,calculated,,gva_deflator_index,2006,Scotland,historical,,,,
S92000003,,,,,74.50356441781176,,,calculated,,gva_deflator_index,2007,Scotland,historical,,,,
S92000003,,,,,76.89524805028202,,,calculated,,gva_deflator_index,2008,Scotland,historical,,,,
S92000003,,,,,79.18931238823241,,,calculated,,gva_deflator_index,2009,Scotland,historical,,,,
S92000003,,,,,78.76670250345569,,,calculated,,gva_deflator_index,2010,Scotland,historical,,,,
S92000003,,,,,79.58741321296111,,,calculated,,gva_deflator_index,2011,Scotland,historical,,,,
S92000003,,,,,80.88888587454134,,,calculated,,gva_deflator_index,2012,Scotland,historical,,,,
S92000003,,,,,82.49473809618362,,,calculated,,gva_deflator_index,2013,Scotland,historical,,,,
S92000003,,,,,83.68995451074997,,,calculated,,gva_deflator_index,2014,Scotland,historical,,,,
S92000003,,,,,83.87592859730174,,,calculated,,gva_deflator_index,2015,Scotland,historical,,,,
S92000003,,,,,84.89694407705305,,,calculated,,gva_deflator_index,2016,Scotland,historical,,,,
S92000003,,,,,86.28079028919294,,,calculated,,gva_deflator_index,2017,Scotland,historical,,,,
S92000003,,,,,88.01786218149252,,,calculated,,gva_deflator_index,2018,Scotland,historical,,,,
S92000003,,,,,90.11834319526628,,,calculated,,gva_deflator_index,2019,Scotland,historical,,,,
S92000003,,,,,96.10869816412118,,,calculated,,gva_deflator_index,2020,Scotland,historical,,,,
S92000003,,,,,94.75739298033321,,,calculated,,gva_deflator_index,2021,Scotland,historical,,,,
S92000003,,,,,100.0,,,calculated,,gva_deflator_index,2022,Scotland,historical,,,,
S92000003,,,,,109.04989747095011,,,calculated,,gva_deflator_index,2023,Scotland,historical,,,,
N92000002,,,,,56.80053314789058,,,calculated,,gva_deflator_index,1998,Northern Ireland,historical,,,,
N92000002,,,,,57.75720221992916,,,calculated,,gva_deflator_index,1999,Northern Ireland,historical,,,,
N92000002,,,,,58.38820947005331,,,calculated,,gva_deflator_index,2000,Northern Ireland,historical,,,,
N92000002,,,,,59.434950315477565,,,calculated,,gva_deflator_index,2001,Northern Ireland,historical,,,,
N92000002,,,,,61.00494861058241,,,calculated,,gva_deflator_index,2002,Northern Ireland,historical,,,,
N92000002,,,,,63.06724322223302,,,calculated,,gva_deflator_index,2003,Northern Ireland,historical,,,,
N92000002,,,,,64.66411796832332,,,calculated,,gva_deflator_index,2004,Northern Ireland,historical,,,,
N92000002,,,,,66.08961537577304,,,calculated,,gva_deflator_index,2005,Northern Ireland,historical,,,,
N92000002,,,,,68.08719735549003,,,calculated,,gva_deflator_index,2006,Northern Ireland,historical,,,,
N92000002,,,,,70.90341559812265,,,calculated,,gva_deflator_index,2007,Northern Ireland,historical,,,,
N92000002,,,,,73.8388625592417,,,calculated,,gva_deflator_index,2008,Northern Ireland,historical,,,,
N92000002,,,,,76.07239906832298,,,calculated,,gva_deflator_index,2009,Northern Ireland,historical,,,,
N92000002,,,,,76.25138359365393,,,calculated,,gva_deflator_index,2010,Northern Ireland,historical,,,,
N92000002,,,,,76.43946166670693,,,calculated,,gva_deflator_index,2011,Northern Ireland,historical,,,,
N92000002,,,,,78.02429379868823,,,calculated,,gva_deflator_index,2012,Northern Ireland,historical,,,,
N92000002,,,,,79.44687113125131,,,calculated,,gva_deflator_index,2013,Northern Ireland,historical,,,,
N92000002,,,,,80.2503317925953,,,calculated,,gva_deflator_index,2014,Northern Ireland,historical,,,,
N92000002,,,,,82.28489938203137,,,calculated,,gva_deflator_index,2015,Northern Ireland,historical,,,,
N92000002,,,,,83.58704137392662,,,calculated,,gva_deflator_index,2016,Northern Ireland,historical,,,,
N92000002,,,,,85.28906697195193,,,calculated,,gva_deflator_index,2017,Northern Ireland,historical,,,,
N92000002,,,,,87.20185419300464,,,calculated,,gva_deflator_index,2018,Northern Ireland,historical,,,,
N92000002,,,,,89.33879747996819,,,calculated,,gva_deflator_index,2019,Northern Ireland,historical,,,,
N92000002,,,,,96.23912497431097,,,calculated,,gva_deflator_index,2020,Northern Ireland,historical,,,,
N92000002,,,,,94.60929571747513,,,calculated,,gva_deflator_index,2021,Northern Ireland,historical,,,,
N92000002,,,,,100.0,,,calculated,,gva_deflator_index,2022,Northern Ireland,historical,,,,
N92000002,,,,,109.0857864568153,,,calculated,,gva_deflator_index,2023,Northern Ireland,historical,,,,
E12000001,,,,,1104302.9164467237,,,model,,emp_total_jobs,2025,North East,forecast,1086711.9079308326,1122178.6771387418,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1110763.585625656,,,model,,emp_total_jobs,2026,North East,forecast,1091548.6550375689,1130316.763671427,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1117262.052627647,,,model,,emp_total_jobs,2027,North East,forecast,1096376.8831142425,1138545.0691882868,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1123798.5385869776,,,model,,emp_total_jobs,2028,North East,forecast,1101202.6171476715,1146858.112816189,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1130373.2659316647,,,model,,emp_total_jobs,2029,North East,forecast,1106030.3947126106,1155251.904867429,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1136986.4583910236,,,model,,emp_total_jobs,2030,North East,forecast,1110863.687059343,1163723.525779004,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1143638.3410032927,,,model,,emp_total_jobs,2031,North East,forecast,1115705.1906173527,1172270.8346360377,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1150329.1401232833,,,model,,emp_total_jobs,2032,North East,forecast,1120557.0309952232,1180892.2651991404,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1157059.0834300849,,,model,,emp_total_jobs,2033,North East,forecast,1125420.9075448257,1189586.6813676942,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1163828.3999348131,,,model,,emp_total_jobs,2034,North East,forecast,1130298.1971603744,1198353.2734084702,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1170637.3199883965,,,model,,emp_total_jobs,2035,North East,forecast,1135190.0297913302,1207191.4824705776,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1177486.0752894257,,,model,,emp_total_jobs,2036,North East,forecast,1140097.344082941,1216100.94497302,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1184374.898892031,,,model,,emp_total_jobs,2037,North East,forecast,1145020.9288787334,1225081.4511304623,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1191304.025213816,,,model,,emp_total_jobs,2038,North East,forecast,1149961.4545392024,1234132.9136630283,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1198273.6900438261,,,model,,emp_total_jobs,2039,North East,forecast,1154919.496836452,1243255.3439303306,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1205284.1305505862,,,model,,emp_total_jobs,2040,North East,forecast,1159895.5553740754,1252448.8335405097,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1212335.5852901605,,,model,,emp_total_jobs,2041,North East,forecast,1164890.0679253067,1261713.540041169,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1219428.2942142745,,,model,,emp_total_jobs,2042,North East,forecast,1169903.4216962669,1271049.6756854474,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1226562.4986784807,,,model,,emp_total_jobs,2043,North East,forecast,1174935.962249932,1280457.498537585,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1233738.4414503644,,,model,,emp_total_jobs,2044,North East,forecast,1179988.0006338223,1289937.3053749558,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1240956.3667178168,,,model,,emp_total_jobs,2045,North East,forecast,1185059.8191163125,1299489.4259817423,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1248216.5200973356,,,model,,emp_total_jobs,2046,North East,forecast,1190151.6758361296,1309114.2185295946,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1255519.1486423886,,,model,,emp_total_jobs,2047,North East,forecast,1195263.808596386,1318812.065813999,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1262864.5008518104,,,model,,emp_total_jobs,2048,North East,forecast,1200396.4379801701,1328583.372169285,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1270252.8266782726,,,model,,emp_total_jobs,2049,North East,forecast,1205549.7699244004,1338428.5609256316,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,1277684.3775367797,,,model,,emp_total_jobs,2050,North East,forecast,1210723.9978581409,1348348.072301796,Linear,"{'history_years': 17, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
E12000001,,,,,20163.807776195074,,,model,,gdhi_per_head_gbp,2024,North East,forecast,18976.32182357092,20782.796590796486,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,20441.462009500658,,,model,,gdhi_per_head_gbp,2025,North East,forecast,19163.290266437234,21793.156077459018,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,21035.50811282085,,,model,,gdhi_per_head_gbp,2026,North East,forecast,19437.263598795118,22752.92253723634,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,21647.015773836913,,,model,,gdhi_per_head_gbp,2027,North East,forecast,19760.104322236053,23701.35269901459,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,22276.504611328088,,,model,,gdhi_per_head_gbp,2028,North East,forecast,20117.631747628966,24653.78128687008,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,22924.50991188553,,,model,,gdhi_per_head_gbp,2029,North East,forecast,20502.91665140028,25618.32745969828,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,23591.583109014835,,,model,,gdhi_per_head_gbp,2030,North East,forecast,20912.083067624353,26600.094150004436,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,24278.29227710845,,,model,,gdhi_per_head_gbp,2031,North East,forecast,21342.792083912595,27602.685434998744,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,24985.222640756358,,,model,,gdhi_per_head_gbp,2032,North East,forecast,21793.57353668372,28628.87604558202,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,25712.977099879576,,,model,,gdhi_per_head_gbp,2033,North East,forecast,22263.490617657186,29680.94800258873,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,26462.17677118555,,,model,,gdhi_per_head_gbp,2034,North East,forecast,22751.955286951856,30760.876486152083,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,27233.461546459745,,,model,,gdhi_per_head_gbp,2035,North East,forecast,23258.61940092808,31870.44003133899,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,28027.490668227667,,,model,,gdhi_per_head_gbp,2036,North East,forecast,23783.306940672577,33011.2896654911,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,28844.943323333646,,,model,,gdhi_per_head_gbp,2037,North East,forecast,24325.96996775261,34184.99436201446,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,29686.51925500487,,,model,,gdhi_per_head_gbp,2038,North East,forecast,24886.658978731026,35393.07214054966,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,30552.93939398493,,,model,,gdhi_per_head_gbp,2039,North East,forecast,25465.502366750254,36637.0121066801,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,31444.946509339676,,,model,,gdhi_per_head_gbp,2040,North East,forecast,26062.691848156523,37918.290574720115,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,32363.30587956047,,,model,,gdhi_per_head_gbp,2041,North East,forecast,26678.47191508207,39238.38321423427,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,33308.80598460531,,,model,,gdhi_per_head_gbp,2042,North East,forecast,27313.132077012797,40598.77445887176,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,34282.25921954476,,,model,,gdhi_per_head_gbp,2043,North East,forecast,27967.00107928147,42000.964991251916,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,35284.502630494564,,,model,,gdhi_per_head_gbp,2044,North East,forecast,28640.442551805463,43446.47785230033,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,36316.39867354524,,,model,,gdhi_per_head_gbp,2045,North East,forecast,29333.851711791467,44936.86355310126,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,37378.83599741736,,,model,,gdhi_per_head_gbp,2046,North East,forecast,30047.652856258468,46473.70445525357,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,38472.73025059655,,,model,,gdhi_per_head_gbp,2047,North East,forecast,30782.297455650325,48058.61861036139,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,39599.02491372598,,,model,,gdhi_per_head_gbp,2048,North East,forecast,31538.262711545405,49693.263197616434,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,40758.692158061065,,,model,,gdhi_per_head_gbp,2049,North East,forecast,32316.05047759755,51379.33766237152,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,41952.73373081328,,,model,,gdhi_per_head_gbp,2050,North East,forecast,33116.18646847783,53118.58663302824,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.023197340643996683), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,54662.38399754501,,,model,,gdhi_total_mn_gbp,2024,North East,forecast,50231.72797224478,55865.77290585254,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,55144.443991491564,,,model,,gdhi_total_mn_gbp,2025,North East,forecast,50665.28293649796,58884.56220883309,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,56339.45866034985,,,model,,gdhi_total_mn_gbp,2026,North East,forecast,51365.3888118368,61749.77374279967,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,58091.5160017043,,,model,,gdhi_total_mn_gbp,2027,North East,forecast,52213.80252964798,64583.370933905026,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,59898.477972916255,,,model,,gdhi_total_mn_gbp,2028,North East,forecast,53166.618850539606,67433.10275814381,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,61762.079410488936,,,model,,gdhi_total_mn_gbp,2029,North East,forecast,54202.4065244001,70324.37170460107,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,63684.11045638128,,,model,,gdhi_total_mn_gbp,2030,North East,forecast,55309.186992267496,73273.25933585652,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,65666.41833797694,,,model,,gdhi_total_mn_gbp,2031,North East,forecast,56479.73577819589,76291.22930207681,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,67710.90920592738,,,model,,gdhi_total_mn_gbp,2032,North East,forecast,57709.513179129775,79387.2012056808,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,69819.55003176669,,,model,,gdhi_total_mn_gbp,2033,North East,forecast,58995.6266074149,82568.59296699648,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,71994.37056726794,,,model,,gdhi_total_mn_gbp,2034,North East,forecast,60336.25996623401,85841.89631586045,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,74237.46536756863,,,model,,gdhi_total_mn_gbp,2035,North East,forecast,61730.33736149606,89213.01811103526,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,76550.99588016444,,,model,,gdhi_total_mn_gbp,2036,North East,forecast,63177.31394419691,92687.49469902377,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,78937.19260193896,,,model,,gdhi_total_mn_gbp,2037,North East,forecast,64677.040102788196,96270.63309853306,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,81398.35730647037,,,model,,gdhi_total_mn_gbp,2038,North East,forecast,66229.67014319847,99967.6078789311,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,83936.86534392847,,,model,,gdhi_total_mn_gbp,2039,North East,forecast,67835.59909224175,103783.53010315394,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,86555.1680159549,,,model,,gdhi_total_mn_gbp,2040,North East,forecast,69495.41791266378,107723.49805321994,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,89255.7950280001,,,model,,gdhi_total_mn_gbp,2041,North East,forecast,71209.88113921543,111792.635735595,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,92041.35702166437,,,model,,gdhi_total_mn_gbp,2042,North East,forecast,72979.88311610778,115996.12299289582,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,94914.54818969309,,,model,,gdhi_total_mn_gbp,2043,North East,forecast,74806.44032951893,120339.21973537556,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,97878.14897634182,,,model,,gdhi_total_mn_gbp,2044,North East,forecast,76690.67814870822,124827.28598594999,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,100935.02886594036,,,model,,gdhi_total_mn_gbp,2045,North East,forecast,78633.8208155554,129465.79890655827,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,104088.14926255736,,,model,,gdhi_total_mn_gbp,2046,North East,forecast,80637.18386848141,134260.36762773208,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,107340.56646378867,,,model,,gdhi_total_mn_gbp,2047,North East,forecast,82702.1684194632,139216.74647081026,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,110695.4347317653,,,model,,gdhi_total_mn_gbp,2048,North East,forecast,84830.2568624228,144340.8469928941,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,114156.0094646081,,,model,,gdhi_total_mn_gbp,2049,North East,forecast,87023.00970269326,149638.7491735584,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,117725.65047164295,,,model,,gdhi_total_mn_gbp,2050,North East,forecast,89282.0632762687,155116.7119835919,Ensemble(2 models),"{'history_years': 27, 'cv_performance': np.float64(0.02711863336148285), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,107.2773238938375,,,model,,gva_deflator_index,2024,North East,forecast,95.44217553654941,110.77564566839852,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(3.9115995234308985), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,106.08177482315895,,,model,,gva_deflator_index,2025,North East,forecast,93.84248491371409,115.52728633241787,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(3.9115995234308985), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,106.26784799347939,,,model,,gva_deflator_index,2026,North East,forecast,92.98867333112813,119.54702265583066,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(3.9115995234308985), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,107.85795294359589,,,model,,gva_deflator_index,2027,North East,forecast,92.52448281174676,123.19142307544502,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(3.9115995234308985), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,109.45535915186021,,,model,,gva_deflator_index,2028,North East,forecast,92.31201837897156,126.59869992474886,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(3.9115995234308985), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,111.06022882189289,,,model,,gva_deflator_index,2029,North East,forecast,92.28063991727457,129.83981772651123,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(3.9115995234308985), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,112.67272776080492,,,model,,gva_deflator_index,2030,North East,forecast,92.38845340855013,132.9570021130597,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(3.9115995234308985), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
E12000001,,,,,114.29302545925245,,,model,,gva_deflator_index,2031,North East,forecast,92.60822404054865,135.97782687795626,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(3.9115995234308985), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
