region,region_code,metric,year,value,source,method,ci_lower,ci_upper
Northern Ireland,N92000002,gdhi_total_mn_gbp,2016,28886.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2017,29937.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2018,30834.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2019,32030.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2020,32293.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2021,33587.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2022,35698.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2023,37793.67125412691,forecast,"arima(1, 1, 0)_log_lb_p=1.000_derived",,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2024,39791.13178156948,forecast,"arima(1, 1, 0)_log_lb_p=1.000_derived",,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2025,41693.24152985595,forecast,"arima(1, 1, 0)_log_lb_p=1.000_derived",,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2026,43498.12728690877,forecast,"arima(1, 1, 0)_log_lb_p=1.000_derived",,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2027,45205.62267299897,forecast,"arima(1, 1, 0)_log_lb_p=1.000_derived",,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2028,46816.95530644741,forecast,"arima(1, 1, 0)_log_lb_p=1.000_derived",,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2029,48334.46042786167,forecast,"arima(1, 1, 0)_log_lb_p=1.000_derived",,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2030,49761.325533117066,forecast,"arima(1, 1, 0)_log_lb_p=1.000_derived",,
Scotland,S92000003,gdhi_per_head_gbp,1997,9581.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,1998,9792.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,1999,10156.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2000,10751.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2001,11286.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2002,11689.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2003,12081.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2004,12664.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2005,13089.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2006,13704.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2007,14415.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2008,15021.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2009,15214.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2010,15417.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2011,15711.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2012,16198.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2013,16777.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2014,17192.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2015,17717.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2016,17859.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2017,18199.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2018,18692.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2019,19391.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2020,19339.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2021,19872.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2022,20854.0,historical,observed,,
Scotland,S92000003,gdhi_per_head_gbp,2023,21568.076526519948,forecast,"arima(1, 1, 2)_log_lb_p=1.000",20991.359473140994,22160.638316400305
Scotland,S92000003,gdhi_per_head_gbp,2024,22172.159111878853,forecast,"arima(1, 1, 2)_log_lb_p=1.000",21115.405831334647,23281.79925166039
Scotland,S92000003,gdhi_per_head_gbp,2025,22791.14626673236,forecast,"arima(1, 1, 2)_log_lb_p=1.000",21322.828943376182,24360.573802424493
Scotland,S92000003,gdhi_per_head_gbp,2026,23425.349760908408,forecast,"arima(1, 1, 2)_log_lb_p=1.000",21554.733810945145,25458.30610732231
Scotland,S92000003,gdhi_per_head_gbp,2027,24075.086493238403,forecast,"arima(1, 1, 2)_log_lb_p=1.000",21794.933802516032,26593.78527637461
Scotland,S92000003,gdhi_per_head_gbp,2028,24740.678545341558,forecast,"arima(1, 1, 2)_log_lb_p=1.000",22036.470889362532,27776.733305304264
Scotland,S92000003,gdhi_per_head_gbp,2029,25422.453235375022,forecast,"arima(1, 1, 2)_log_lb_p=1.000",22275.699745337886,29013.729574986544
Scotland,S92000003,gdhi_per_head_gbp,2030,26120.743171736853,forecast,"arima(1, 1, 2)_log_lb_p=1.000",22510.473858212616,30310.03381543266
Scotland,S92000003,gdhi_total_mn_gbp,1997,48705.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,1998,49714.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,1999,51508.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2000,54432.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2001,57157.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2002,59216.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2003,61232.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2004,64389.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2005,66887.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2006,70345.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2007,74527.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2008,78150.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2009,79598.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2010,81128.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2011,83264.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2012,85988.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2013,89208.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2014,91673.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2015,94815.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2016,95989.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2017,98092.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2018,100830.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2019,104990.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2020,104686.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2021,107674.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2022,113605.0,historical,observed,,
Scotland,S92000003,gdhi_total_mn_gbp,2023,118410.89693824716,forecast,"arima(1, 1, 2)_log_lb_p=1.000_derived",,
Scotland,S92000003,gdhi_total_mn_gbp,2024,121783.32483982292,forecast,"arima(1, 1, 2)_log_lb_p=1.000_derived",,
Scotland,S92000003,gdhi_total_mn_gbp,2025,125240.70448626389,forecast,"arima(1, 1, 2)_log_lb_p=1.000_derived",,
Scotland,S92000003,gdhi_total_mn_gbp,2026,128784.86272515048,forecast,"arima(1, 1, 2)_log_lb_p=1.000_derived",,
Scotland,S92000003,gdhi_total_mn_gbp,2027,132417.65776169853,forecast,"arima(1, 1, 2)_log_lb_p=1.000_derived",,
Scotland,S92000003,gdhi_total_mn_gbp,2028,136140.9795194365,forecast,"arima(1, 1, 2)_log_lb_p=1.000_derived",,
Scotland,S92000003,gdhi_total_mn_gbp,2029,139956.7500015085,forecast,"arima(1, 1, 2)_log_lb_p=1.000_derived",,
Scotland,S92000003,gdhi_total_mn_gbp,2030,143866.92365253164,forecast,"arima(1, 1, 2)_log_lb_p=1.000_derived",,
Wales,W92000004,gdhi_per_head_gbp,1997,9264.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,1998,9297.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,1999,9721.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2000,10277.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2001,10702.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2002,10993.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2003,11404.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2004,11868.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2005,12162.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2006,12545.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2007,12912.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2008,13440.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2009,13456.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2010,13660.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2011,13883.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2012,14300.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2013,14616.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2014,15092.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2015,15591.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2016,15717.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2017,16237.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2018,16860.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2019,17300.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2020,17668.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2021,18015.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2022,18652.0,historical,observed,,
Wales,W92000004,gdhi_per_head_gbp,2023,19145.9922694866,forecast,"arima(1, 1, 1)_log_lb_p=1.000",18649.812714569387,19655.3727157203
Wales,W92000004,gdhi_per_head_gbp,2024,19651.823482572436,forecast,"arima(1, 1, 1)_log_lb_p=1.000",18887.10771789202,20447.5016481395
Wales,W92000004,gdhi_per_head_gbp,2025,20169.744616702843,forecast,"arima(1, 1, 1)_log_lb_p=1.000",19151.841805667427,21241.74802773419
Wales,W92000004,gdhi_per_head_gbp,2026,20700.01118189095,forecast,"arima(1, 1, 1)_log_lb_p=1.000",19426.429156164955,22057.08828348566
Wales,W92000004,gdhi_per_head_gbp,2027,21242.88328545337,forecast,"arima(1, 1, 1)_log_lb_p=1.000",19704.582475009556,22901.276434134405
Wales,W92000004,gdhi_per_head_gbp,2028,21798.625697338033,forecast,"arima(1, 1, 1)_log_lb_p=1.000",19983.29302202958,23778.8677656284
Wales,W92000004,gdhi_per_head_gbp,2029,22367.50791604307,forecast,"arima(1, 1, 1)_log_lb_p=1.000",20260.877483475328,24693.175840103468
Wales,W92000004,gdhi_per_head_gbp,2030,22949.804235126514,forecast,"arima(1, 1, 1)_log_lb_p=1.000",20536.292566804317,25646.961968296037
Wales,W92000004,gdhi_total_mn_gbp,1997,26817.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,1998,26957.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,1999,28198.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2000,29875.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2001,31146.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2002,32132.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2003,33503.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2004,35098.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2005,36114.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2006,37456.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2007,38819.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2008,40667.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2009,40892.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2010,41662.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2011,42535.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2012,43914.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2013,44886.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2014,46391.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2015,47906.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2016,48364.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2017,50033.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2018,51993.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2019,53419.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2020,54849.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2021,55948.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2022,58432.0,historical,observed,,
Wales,W92000004,gdhi_total_mn_gbp,2023,60641.694840905264,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
Wales,W92000004,gdhi_total_mn_gbp,2024,62622.12732491915,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
Wales,W92000004,gdhi_total_mn_gbp,2025,64430.318164490636,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
Wales,W92000004,gdhi_total_mn_gbp,2026,66286.143967934,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
Wales,W92000004,gdhi_total_mn_gbp,2027,68190.72931322621,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
Wales,W92000004,gdhi_total_mn_gbp,2028,70145.22191576047,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
Wales,W92000004,gdhi_total_mn_gbp,2029,72150.79302315968,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
Wales,W92000004,gdhi_total_mn_gbp,2030,74208.63781508942,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
