region_code,region_name,metric_id,period,value,data_type,ci_lower,ci_upper,unit
TLI3,Inner London - West,productivity_gbp_per_job,2031,172786.69341276176,forecast,155508.0240714856,190065.36275403795,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2032,178413.96666381607,forecast,160572.56999743448,196255.3633301977,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2033,184141.2795688044,forecast,165727.15161192397,202555.40752568486,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2034,186262.42989705768,forecast,167636.18690735192,204888.67288676347,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2035,191922.16520815648,forecast,172729.94868734083,211114.38172897213,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2036,197716.52792515748,forecast,177944.87513264173,217488.18071767324,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2037,203644.19151212665,forecast,183279.77236091398,224008.61066333932,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2038,209638.45550575526,forecast,188674.60995517974,230602.30105633082,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2039,215728.70989123048,forecast,194155.83890210744,237301.58088035355,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2040,221810.32304575606,forecast,199629.29074118045,243991.3553503317,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2041,227916.21266884837,forecast,205124.59140196352,250707.83393573322,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2042,234075.4343536673,forecast,210667.89091830057,257482.97778903408,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2043,240340.59896286795,forecast,216306.53906658117,264374.6588591548,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2044,246806.6559624942,forecast,222125.99036624478,271487.32155874366,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2045,253480.44145042275,forecast,228132.39730538047,278828.48559546506,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2046,262413.34494017554,forecast,236172.01044615798,288654.6794341931,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2047,272566.9085205174,forecast,245310.21766846566,299823.5993725692,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2048,283126.9902214034,forecast,254814.2911992631,311439.6892435438,GBP
TLI3,Inner London - West,productivity_gbp_per_job,2049,294110.45830833365,forecast,264699.4124775003,323521.504139167,GBP
TLI3,Inner London - West,unemployment_rate_pct,2005,6.927493872248176,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2006,8.094994059279067,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2007,7.3637592738589595,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2008,6.430286908303369,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2009,7.103603887011556,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2010,8.291684706884034,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2011,7.748444178939871,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2012,7.30336758674884,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2013,8.108269337359063,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2014,5.873875289003261,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2015,5.586360442481647,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2016,5.300598195873947,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2017,4.788718120413518,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2018,5.998937528338894,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2019,5.045719029901157,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2020,5.351649661289057,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2021,6.1727418055520715,historical,,,
TLI3,Inner London - West,unemployment_rate_pct,2022,4.41188527686148,historical,,,
TLI4,Inner London - East,emp_total_jobs,2009,962000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2010,974000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2011,1012000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2012,1047000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2013,1093000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2014,1150000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2015,1221000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2016,1235000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2017,1260000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2018,1287000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2019,1313000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2020,1280000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2021,1342000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2022,1458000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2023,1468000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2024,1502000.0,historical,,,
TLI4,Inner London - East,emp_total_jobs,2025,1571421.3908492534,forecast,1502560.104182959,1640282.6775155477,
TLI4,Inner London - East,emp_total_jobs,2026,1613895.4842362318,forecast,1543459.9012684654,1684331.067203998,
TLI4,Inner London - East,emp_total_jobs,2027,1656339.2331598003,forecast,1584206.8226181401,1728471.6437014602,
TLI4,Inner London - East,emp_total_jobs,2028,1702486.0250161728,forecast,1628378.7686179865,1776593.281414359,
TLI4,Inner London - East,emp_total_jobs,2029,1750436.5685327987,forecast,1674165.767428418,1826707.3696371797,
TLI4,Inner London - East,emp_total_jobs,2030,1798797.4124361747,forecast,1720241.012894973,1877353.8119773767,
TLI4,Inner London - East,emp_total_jobs,2031,1848096.0267655996,forecast,1767114.6676361929,1929077.3858950064,
TLI4,Inner London - East,emp_total_jobs,2032,1898343.5573663907,forecast,1814802.6780355847,1981884.4366971962,
TLI4,Inner London - East,emp_total_jobs,2033,1949546.896470012,forecast,1863316.544062682,2035777.2488773416,
TLI4,Inner London - East,emp_total_jobs,2034,1984991.287924016,forecast,1896689.5947111265,2073292.9811369053,
TLI4,Inner London - East,emp_total_jobs,2035,2032952.066018359,forecast,1941949.616290045,2123954.515746673,
TLI4,Inner London - East,emp_total_jobs,2036,2081191.9957271225,forecast,1987405.3006061802,2174978.690848065,
TLI4,Inner London - East,emp_total_jobs,2037,2129675.9559442583,forecast,2033027.4622022328,2226324.4496862837,
TLI4,Inner London - East,emp_total_jobs,2038,2178345.980230494,forecast,2078764.8494332582,2277927.11102773,
TLI4,Inner London - East,emp_total_jobs,2039,2227110.881558818,forecast,2124534.3028896074,2329687.460228028,
TLI4,Inner London - East,emp_total_jobs,2040,2277179.432946254,forecast,2171492.139445206,2382866.726447302,
TLI4,Inner London - East,emp_total_jobs,2041,2328368.1512905112,forecast,2219465.534258375,2437270.768322647,
TLI4,Inner London - East,emp_total_jobs,2042,2380504.5744743966,forecast,2268292.1466938304,2492717.002254963,
TLI4,Inner London - East,emp_total_jobs,2043,2433473.5645758933,forecast,2317864.244489931,2549082.884661856,
TLI4,Inner London - East,emp_total_jobs,2044,2487240.565631554,forecast,2368150.7734661363,2606330.357796971,
TLI4,Inner London - East,emp_total_jobs,2045,2541786.984086561,forecast,2419135.730202727,2664438.2379703945,
TLI4,Inner London - East,emp_total_jobs,2046,2576867.965756106,forecast,2451560.2659761515,2702175.665536062,
TLI4,Inner London - East,emp_total_jobs,2047,2603654.746925162,forecast,2476072.274685054,2731237.2191652707,
TLI4,Inner London - East,emp_total_jobs,2048,2630490.5181353823,forecast,2500614.3087825677,2760366.7274881965,
TLI4,Inner London - East,emp_total_jobs,2049,2657367.5156478486,forecast,2525180.7365400996,2789554.2947555967,
TLI4,Inner London - East,emp_total_jobs,2050,2755362.2645578887,forecast,2617287.9265000354,2893436.6026157425,
TLI4,Inner London - East,employment_rate_pct,2005,61.36534267752133,historical,,,
TLI4,Inner London - East,employment_rate_pct,2006,61.4304935149032,historical,,,
TLI4,Inner London - East,employment_rate_pct,2007,63.65305105592578,historical,,,
TLI4,Inner London - East,employment_rate_pct,2008,64.73974788991355,historical,,,
TLI4,Inner London - East,employment_rate_pct,2009,64.45517169416553,historical,,,
TLI4,Inner London - East,employment_rate_pct,2010,65.50493213366897,historical,,,
TLI4,Inner London - East,employment_rate_pct,2011,63.74928344553893,historical,,,
TLI4,Inner London - East,employment_rate_pct,2012,64.76482779694892,historical,,,
TLI4,Inner London - East,employment_rate_pct,2013,66.7563109071415,historical,,,
TLI4,Inner London - East,employment_rate_pct,2014,69.33491048496802,historical,,,
TLI4,Inner London - East,employment_rate_pct,2015,71.42182558115654,historical,,,
TLI4,Inner London - East,employment_rate_pct,2016,72.72291921886377,historical,,,
TLI4,Inner London - East,employment_rate_pct,2017,72.7635030461906,historical,,,
TLI4,Inner London - East,employment_rate_pct,2018,74.57984942945384,historical,,,
TLI4,Inner London - East,employment_rate_pct,2019,74.88098094355558,historical,,,
TLI4,Inner London - East,employment_rate_pct,2020,76.03493376230934,historical,,,
TLI4,Inner London - East,employment_rate_pct,2021,75.68637461232008,historical,,,
TLI4,Inner London - East,employment_rate_pct,2022,77.77831065846888,historical,,,
TLI4,Inner London - East,employment_rate_pct,2023,76.7729739412682,historical,,,
TLI4,Inner London - East,employment_rate_pct,2024,74.74430731775402,historical,,,
TLI4,Inner London - East,gdhi_per_head_gbp,2025,35899.73893366086,forecast,32309.765040294777,39489.71282702695,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2026,37086.759277634505,forecast,33378.083349871056,40795.43520539796,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2027,38276.47468047909,forecast,34448.827212431184,42104.12214852701,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2028,39565.8720872697,forecast,35609.284878542734,43522.459295996676,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2029,40902.499091953796,forecast,36812.249182758416,44992.749001149175,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2030,42288.03974534311,forecast,38059.235770808795,46516.84371987742,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2031,43777.540519416376,forecast,39399.78646747474,48155.29457135802,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2032,45391.62743529612,forecast,40852.46469176651,49930.79017882574,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2033,47104.303359674224,forecast,42393.8730237068,51814.73369564165,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2034,48896.430875280224,forecast,44006.787787752204,53786.07396280825,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2035,50766.016166254376,forecast,45689.41454962894,55842.61778287982,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2036,52714.93017019075,forecast,47443.43715317168,57986.42318720983,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2037,54746.38549104153,forecast,49271.74694193738,60221.02404014569,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2038,56864.44558355049,forecast,51178.001025195445,62550.89014190555,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2039,59012.66771068061,forecast,53111.40093961255,64913.93448174868,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2040,61181.88432960895,forecast,55063.69589664805,67300.07276256985,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2041,63459.04793703181,forecast,57113.143143328634,69804.952730735,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2042,65850.26361411385,forecast,59265.23725270246,72435.28997552524,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2043,68359.89413642675,forecast,61523.90472278408,75195.88355006944,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2044,70998.23006297224,forecast,63898.40705667502,78098.05306926947,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2045,73771.13843975797,forecast,66394.02459578218,81148.25228373377,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2046,76678.34508505005,forecast,69010.51057654504,84346.17959355506,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2047,79697.33042130439,forecast,71727.59737917395,87667.06346343484,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2048,82830.82189885357,forecast,74547.7397089682,91113.90408873893,GBP
TLI4,Inner London - East,gdhi_per_head_gbp,2049,86083.15524371802,forecast,77474.83971934622,94691.47076808983,GBP
TLI4,Inner London - East,gdhi_total_mn_gbp,1997,18857.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,1998,19722.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,1999,21588.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2000,23661.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2001,24808.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2002,25530.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2003,26681.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2004,28485.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2005,30732.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2006,33343.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2007,36276.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2008,37805.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2009,38859.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2010,40630.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2011,41654.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2012,44701.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2013,47325.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2014,50241.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2015,55113.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2016,57305.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2017,59300.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2018,63412.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2019,65724.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2020,65147.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2021,67925.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2022,72184.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2023,78124.0,historical,,,
TLI4,Inner London - East,gdhi_total_mn_gbp,2024,82209.93158982265,forecast,79646.7867032472,84773.07647639788,
TLI4,Inner London - East,gdhi_total_mn_gbp,2025,87048.49970537795,forecast,83357.52312857422,90739.47628218147,
TLI4,Inner London - East,gdhi_total_mn_gbp,2026,91351.24139901229,forecast,86781.66593041232,95920.81686761207,
TLI4,Inner London - East,gdhi_total_mn_gbp,2027,95261.4171655725,forecast,89953.21087131879,100569.62345982596,
TLI4,Inner London - East,gdhi_total_mn_gbp,2028,99208.2022886087,forecast,93237.18481606229,105179.21976115492,
TLI4,Inner London - East,gdhi_total_mn_gbp,2029,103280.54478172059,forecast,96693.41830635974,109867.67125708117,
TLI4,Inner London - East,gdhi_total_mn_gbp,2030,107529.22496530271,forecast,100354.66603888,114703.78389172518,
TLI4,Inner London - East,gdhi_total_mn_gbp,2031,112044.06628202731,forecast,104294.67458818317,119793.45797587126,
TLI4,Inner London - East,gdhi_total_mn_gbp,2032,116948.01724359892,forecast,108620.29534790402,125275.73913929358,
TLI4,Inner London - East,gdhi_total_mn_gbp,2033,122181.99293657031,forecast,113270.86113116328,131093.1247419771,
TLI4,Inner London - East,gdhi_total_mn_gbp,2034,127703.54361002438,forecast,118203.0239360311,137204.06328401747,
TLI4,Inner London - East,gdhi_total_mn_gbp,2035,133514.53352647985,forecast,123415.62539231505,143613.4416606444,
TLI4,Inner London - East,gdhi_total_mn_gbp,2036,139627.66377358427,forecast,128918.1843068013,150337.143240367,
TLI4,Inner London - East,gdhi_total_mn_gbp,2037,146060.36277832047,forecast,134725.03279418516,157395.69276245555,
TLI4,Inner London - East,gdhi_total_mn_gbp,2038,152834.00420028114,forecast,140854.46765181582,164813.54074874625,
TLI4,Inner London - East,gdhi_total_mn_gbp,2039,159814.4300871821,forecast,147181.79410585394,172447.06606851003,
TLI4,Inner London - East,gdhi_total_mn_gbp,2040,167011.5631807613,forecast,153715.47694261614,180307.64941890616,
TLI4,Inner London - East,gdhi_total_mn_gbp,2041,174651.03525883707,forecast,160662.51770838775,188639.55280928616,
TLI4,Inner London - East,gdhi_total_mn_gbp,2042,182750.8076069079,forecast,168038.69817580582,197462.91703800973,
TLI4,Inner London - East,gdhi_total_mn_gbp,2043,191331.15006435465,forecast,175862.06439573248,206800.2357329765,
TLI4,Inner London - East,gdhi_total_mn_gbp,2044,200414.42509187106,forecast,184152.7009287278,216676.14925501408,
TLI4,Inner London - East,gdhi_total_mn_gbp,2045,210024.9500655308,forecast,192932.58385305584,227117.31627800548,
TLI4,Inner London - East,gdhi_total_mn_gbp,2046,220173.09963524036,forecast,202210.9645300586,238135.2347404218,
TLI4,Inner London - East,gdhi_total_mn_gbp,2047,230805.04619358236,forecast,211938.2193213225,249671.8730658419,
TLI4,Inner London - East,gdhi_total_mn_gbp,2048,241938.6906080938,forecast,222130.6793277548,261746.70188843255,
TLI4,Inner London - East,gdhi_total_mn_gbp,2049,253597.12265519216,forecast,232809.4798995387,274384.76541084534,
TLI4,Inner London - East,income_per_worker_gbp,2025,55394.75293659695,forecast,49855.27764293726,60934.22823025665,GBP
TLI4,Inner London - East,income_per_worker_gbp,2026,56602.94752125403,forecast,50942.652769128625,62263.24227337944,GBP
TLI4,Inner London - East,income_per_worker_gbp,2027,57513.228726607034,forecast,51761.90585394633,63264.55159926775,GBP
TLI4,Inner London - East,income_per_worker_gbp,2028,58272.550159503524,forecast,52445.29514355317,64099.80517545388,GBP
TLI4,Inner London - East,income_per_worker_gbp,2029,59002.73488246962,forecast,53102.46139422266,64903.00837071658,GBP
TLI4,Inner London - East,income_per_worker_gbp,2030,59778.39651196301,forecast,53800.55686076671,65756.23616315931,GBP
TLI4,Inner London - East,income_per_worker_gbp,2031,60626.75567682406,forecast,54564.08010914166,66689.43124450647,GBP
TLI4,Inner London - East,income_per_worker_gbp,2032,61605.29625408965,forecast,55444.766628680685,67765.82587949862,GBP
TLI4,Inner London - East,income_per_worker_gbp,2033,62671.994789046475,forecast,56404.79531014183,68939.19426795113,GBP
TLI4,Inner London - East,income_per_worker_gbp,2034,64334.56125824205,forecast,57901.10513241785,70768.01738406626,GBP
TLI4,Inner London - East,income_per_worker_gbp,2035,65675.20000015294,forecast,59107.68000013765,72242.72000016824,GBP
TLI4,Inner London - East,income_per_worker_gbp,2036,67090.23677789104,forecast,60381.21310010194,73799.26045568015,GBP
TLI4,Inner London - East,income_per_worker_gbp,2037,68583.37409061842,forecast,61725.03668155659,75441.71149968027,GBP
TLI4,Inner London - East,income_per_worker_gbp,2038,70160.57393422395,forecast,63144.51654080156,77176.63132764636,GBP
TLI4,Inner London - East,income_per_worker_gbp,2039,71758.63196147804,forecast,64582.768765330235,78934.49515762585,GBP
TLI4,Inner London - East,income_per_worker_gbp,2040,73341.41559704799,forecast,66007.27403734319,80675.5571567528,GBP
TLI4,Inner London - East,income_per_worker_gbp,2041,75010.06022696014,forecast,67509.05420426413,82511.06624965616,GBP
TLI4,Inner London - East,income_per_worker_gbp,2042,76769.7779565319,forecast,69092.80016087872,84446.7557521851,GBP
TLI4,Inner London - East,income_per_worker_gbp,2043,78624.70866729958,forecast,70762.23780056962,86487.17953402955,GBP
TLI4,Inner London - East,income_per_worker_gbp,2044,80577.01690024597,forecast,72519.31521022138,88634.71859027058,GBP
TLI4,Inner London - East,income_per_worker_gbp,2045,82628.85575401875,forecast,74365.97017861687,90891.74132942063,GBP
TLI4,Inner London - East,income_per_worker_gbp,2046,85442.13462277142,forecast,76897.92116049428,93986.34808504858,GBP
TLI4,Inner London - East,income_per_worker_gbp,2047,88646.56362989609,forecast,79781.90726690648,97511.2199928857,GBP
TLI4,Inner London - East,income_per_worker_gbp,2048,91974.74347088372,forecast,82777.26912379535,101172.21781797211,GBP
TLI4,Inner London - East,income_per_worker_gbp,2049,95431.70869738236,forecast,85888.53782764413,104974.8795671206,GBP
TLI4,Inner London - East,nominal_gva_mn_gbp,1998,39718.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,1999,41663.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2000,45711.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2001,47593.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2002,49386.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2003,52304.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2004,55383.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2005,60587.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2006,64054.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2007,70645.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2008,74250.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2009,74924.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2010,78433.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2011,84007.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2012,85718.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2013,88981.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2014,94323.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2015,98185.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2016,102994.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2017,107822.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2018,111129.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2019,113752.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2020,106181.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2021,112909.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2022,130328.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2023,143628.0,historical,,,
TLI4,Inner London - East,nominal_gva_mn_gbp,2024,147899.95336889217,forecast,137943.21110361058,157856.69563417358,
TLI4,Inner London - East,nominal_gva_mn_gbp,2025,153618.325579128,forecast,142372.83473705436,164863.81642120148,
TLI4,Inner London - East,nominal_gva_mn_gbp,2026,160145.12063854848,forecast,147790.3346196082,172499.9066574886,
TLI4,Inner London - East,nominal_gva_mn_gbp,2027,167052.2986436984,forecast,153674.98008991915,180429.6171974775,
TLI4,Inner London - East,nominal_gva_mn_gbp,2028,174354.92436173622,forecast,159993.78006269786,188716.06866077436,
TLI4,Inner London - East,nominal_gva_mn_gbp,2029,182164.867493036,forecast,166825.2796833669,197504.45530270488,
TLI4,Inner London - East,nominal_gva_mn_gbp,2030,190414.23979201255,forecast,174092.85969328092,206735.61989074395,
TLI4,Inner London - East,nominal_gva_mn_gbp,2031,199124.8852666045,forecast,181807.3719578397,216442.39857536915,
TLI4,Inner London - East,nominal_gva_mn_gbp,2032,208320.70960151576,forecast,189984.3583098743,226657.06089315703,
TLI4,Inner London - East,nominal_gva_mn_gbp,2033,218027.9909675279,forecast,198643.25192872866,237412.7300063269,
TLI4,Inner London - East,nominal_gva_mn_gbp,2034,221948.76717313204,forecast,202047.4451910486,241850.08915521525,
TLI4,Inner London - East,nominal_gva_mn_gbp,2035,231737.61234827558,forecast,210808.6569474929,252666.56774905793,
TLI4,Inner London - East,nominal_gva_mn_gbp,2036,242052.77272697276,forecast,220057.95476439391,264047.5906895515,
TLI4,Inner London - East,nominal_gva_mn_gbp,2037,252930.1089301155,forecast,229826.2912850284,276033.9265752024,
TLI4,Inner London - East,nominal_gva_mn_gbp,2038,264333.77489444974,forecast,240079.790234863,288587.7595540363,
TLI4,Inner London - East,nominal_gva_mn_gbp,2039,276275.69223212614,forecast,250828.27757562313,301723.10688862874,
TLI4,Inner London - East,nominal_gva_mn_gbp,2040,289054.30615222955,forecast,262341.818010543,315766.79429391574,
TLI4,Inner London - East,nominal_gva_mn_gbp,2041,302685.1812685144,forecast,274633.6645630487,330736.69797398004,
TLI4,Inner London - East,nominal_gva_mn_gbp,2042,317193.01185471204,forecast,287725.5347991319,346660.4889102919,
TLI4,Inner London - East,nominal_gva_mn_gbp,2043,332554.8764201484,forecast,301596.1037644241,363513.6490758724,
TLI4,Inner London - East,nominal_gva_mn_gbp,2044,348656.14374831796,forecast,316141.03638000484,381171.25111663085,
TLI4,Inner London - East,nominal_gva_mn_gbp,2045,365532.1699463455,forecast,331392.14298575686,399672.19690693385,
TLI4,Inner London - East,nominal_gva_mn_gbp,2046,383219.99010974664,forecast,347382.80697090743,419057.17324858566,
TLI4,Inner London - East,nominal_gva_mn_gbp,2047,401758.3974861345,forecast,364148.04979958513,439368.74517268356,
TLI4,Inner London - East,nominal_gva_mn_gbp,2048,421188.02634449076,forecast,381724.6007814774,460651.45190750377,
TLI4,Inner London - East,nominal_gva_mn_gbp,2049,441551.43872227817,forecast,400150.9714431753,482951.9060013807,
TLI4,Inner London - East,population_total,1991,1668790.0,historical,,,
TLI4,Inner London - East,population_total,1992,1675478.0,historical,,,
TLI4,Inner London - East,population_total,1993,1685282.0,historical,,,
TLI4,Inner London - East,population_total,1994,1697744.0,historical,,,
TLI4,Inner London - East,population_total,1995,1712467.0,historical,,,
TLI4,Inner London - East,population_total,1996,1728942.0,historical,,,
TLI4,Inner London - East,population_total,1997,1740839.0,historical,,,
TLI4,Inner London - East,population_total,1998,1765363.0,historical,,,
TLI4,Inner London - East,population_total,1999,1792367.0,historical,,,
TLI4,Inner London - East,population_total,2000,1818534.0,historical,,,
TLI4,Inner London - East,population_total,2001,1842805.0,historical,,,
TLI4,Inner London - East,population_total,2002,1860838.0,historical,,,
TLI4,Inner London - East,population_total,2003,1862579.0,historical,,,
TLI4,Inner London - East,population_total,2004,1870446.0,historical,,,
TLI4,Inner London - East,population_total,2005,1890801.0,historical,,,
TLI4,Inner London - East,population_total,2006,1921097.0,historical,,,
TLI4,Inner London - East,population_total,2007,1960223.0,historical,,,
TLI4,Inner London - East,population_total,2008,2008567.0,historical,,,
TLI4,Inner London - East,population_total,2009,2055661.0,historical,,,
TLI4,Inner London - East,population_total,2010,2096253.0,historical,,,
TLI4,Inner London - East,population_total,2011,2145615.0,historical,,,
TLI4,Inner London - East,population_total,2012,2179491.0,historical,,,
TLI4,Inner London - East,population_total,2013,2218849.0,historical,,,
TLI4,Inner London - East,population_total,2014,2251633.0,historical,,,
TLI4,Inner London - East,population_total,2015,2288411.0,historical,,,
TLI4,Inner London - East,population_total,2016,2318264.0,historical,,,
TLI4,Inner London - East,population_total,2017,2328482.0,historical,,,
TLI4,Inner London - East,population_total,2018,2349065.0,historical,,,
TLI4,Inner London - East,population_total,2019,2364397.0,historical,,,
TLI4,Inner London - East,population_total,2020,2352890.0,historical,,,
TLI4,Inner London - East,population_total,2021,2329886.0,historical,,,
TLI4,Inner London - East,population_total,2022,2352017.0,historical,,,
TLI4,Inner London - East,population_total,2023,2380891.0,historical,,,
TLI4,Inner London - East,population_total,2024,2393002.0,historical,,,
TLI4,Inner London - East,population_total,2025,2424766.928423488,forecast,2401193.5388195603,2448340.318027416,
TLI4,Inner London - East,population_total,2026,2463176.7018290665,forecast,2429444.4247698262,2496908.9788883068,
TLI4,Inner London - East,population_total,2027,2488771.966613623,forecast,2447174.76648137,2530369.166745876,
TLI4,Inner London - East,population_total,2028,2507418.5669353385,forecast,2459175.5167256817,2555661.617144995,
