region_code,metric,original_cagr,dampened_cagr,cagr_reduction,original_final,dampened_final,reduction_pct
TLM2,population_16_64,0.0002608781592485787,0.0009603652134555496,-0.0006994870542069709,386071.8135981666,386328.96743364393,-0.06660777254900996
TLM2,population_total,0.002101727428121203,0.002095605866959005,6.121561162197864e-06,666782.0951400845,666680.2729380958,0.015270686290291824
TLM3,gdhi_total_mn_gbp,0.031101778034687166,0.031561616321714725,-0.0004598382870275586,70880.05546240068,71706.51937616136,-1.1660034806252328
TLM3,nominal_gva_mn_gbp,0.03403434400436134,0.03252814933621484,0.0015061946681464988,116318.1425771968,113285.15015464858,2.60749729607771
TLM3,population_16_64,0.00160858315529544,0.0008609482856714035,0.0007476348696240365,1041699.2834224602,1039206.5503694763,0.23929488026468437
TLM3,population_total,0.0008904764235924123,-0.00036639417415840203,0.0012568705977508143,1535744.265825822,1539828.9370965487,-0.2659734020579396
TLM5,gdhi_total_mn_gbp,0.036526193212622626,0.03370249580443496,0.0028236974081876642,33300.11835468204,28746.710506449926,13.673848842617996
TLM5,nominal_gva_mn_gbp,0.03346986817158104,0.02085280795881128,0.01261706021276976,49626.94571957946,31991.71664344594,35.535592248176265
TLM5,population_16_64,0.0030665901870861045,0.0037186699774185428,-0.0006520797903324382,349493.24064171134,347541.66164369864,0.5584025014130134
TLM5,population_total,0.0044243351430064415,0.0042034082780253446,0.00022092686498109693,557630.4793198855,554572.2366741024,0.5484353454841773
TLM9,gdhi_total_mn_gbp,0.03314399059538964,0.033419685374681984,-0.00027569477929234587,43002.942421045016,43302.29880920881,-0.6961300118321523
TLM9,nominal_gva_mn_gbp,0.028571910347627405,0.028033581079164982,0.000538329268462423,41832.12804599666,41266.59497762274,1.3519108273719271
TLM9,population_16_64,-0.0003249810394724273,-0.0002439008287765665,-8.10802106958608e-05,499711.30786860216,500725.54139289627,-0.20296389301657225
TLM9,population_total,0.0014971948472588537,0.0015471679028731256,-4.99730556142719e-05,858684.0987816931,859755.9133752222,-0.1248205940985514
TLN0,gdhi_total_mn_gbp,0.03733747608259241,0.037457615236484276,-0.0001201391538918628,101539.45679631204,101845.65422146465,-0.30155511444860394
TLN0,nominal_gva_mn_gbp,0.035462389924858284,0.032734043708267935,0.0027283462165903494,129092.8501396705,123224.43844713955,4.545884366315944
TLN0,population_16_64,0.0038886610421975387,0.004281380275439117,-0.00039271923324157854,1342182.7971014483,1344505.1522454552,-0.17302823050795446
TLN0,population_total,0.0060272429978598385,0.006023840290008797,3.4027078510412423e-06,2277683.1365304086,2273773.612990471,0.1716447506343144
