region,region_code,metric,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
London,E12000007,nominal_gva_mn_gbp,,,,,,,,180822.0,189934.0,204138.0,211431.0,219404.0,232216.0,243884.0,263752.0,279614.0,303485.0,311931.0,307243.0,319155.0,331055.0,344979.0,362515.0,386936.0,400610.0,425828.0,441034.0,457797.0,472257.0,435749.0,468464.0,529771.0,577141.0,649112.5178062598,738767.5730269866,859355.9157585327,1016989.2707445988,1222687.8353299254,1497158.0968849554,1878177.8221433663,2433098.7214697376,3282565.2516992935,4649231.654799173,6963585.480522223,11106952.904119961,19006459.656298082,35203453.86714093,71350986.12435707,69592096.1257338,105382009.83256826,182858378.8705407,316938730.5150393,548474306.1468496,947581327.3546097,1634427476.243034,2814694757.4477086,4840025980.606456,8310977032.124451,14252252965.714613,24410825286.655457
London,E12000007,population_total,6829314.0,6829408.0,6844491.0,6873527.0,6913123.0,6974407.0,7014838.0,7065497.0,7153912.0,7236712.0,7322403.0,7376671.0,7394817.0,7432730.0,7519009.0,7597825.0,7693473.0,7812161.0,7942594.0,8061495.0,8204407.0,8320767.0,8438987.0,8547192.0,8659545.0,8743651.0,8776229.0,8833335.0,8889743.0,8867008.0,8804769.0,8871368.0,8999705.0,9089736.0,9229369.892857818,9297015.186420863,9363449.902348468,9430650.177723741,9497861.121955348,9565522.974123994,9633262.508443564,9701293.1426252,9769427.39657335,9837770.962673882,9906228.597242018,9974854.03866171,10043598.751802607,10112491.063496716,10181506.53519189,10250660.914135624,10319942.40931415,10389360.482846169,10458910.088042747,10528597.528780285,10598421.407475337,10668386.438796904,10738493.226309536,10808745.68816027,10879145.53926766,10949696.302820232
London,E12000007,productivity_gbp_per_job,,,,,,,,,,,,,,,,,,,74159.54622254406,75880.8844507846,76917.98327137546,77575.66899033057,79498.90350877192,81683.76609668566,81358.65150284322,84843.19585574816,85837.68003114052,88927.15617715618,89919.45925361766,85090.60730326109,87908.42559579658,94298.86080455678,101698.85462555067,113026.7312913564,119886.42671524623,131138.87949921758,144422.50717181066,161574.51110407562,183701.54343103338,213369.5637939611,253609.30776695505,311838.5485746739,394451.8003670366,519713.1546531028,713473.7962167428,1024055.9152750918,1551976.816131924,2514245.819197314,2453832.5815618155,3218369.915812436,4727020.94652823,6945277.420781242,10171363.941367593,14936945.844406124,21889582.22975798,32226493.431595664,46859210.943899326,68280844.74395382,100672409.8649386,2452052548.8040485
London,E12000007,unemployment_rate_pct,,,,,,,,,,,,,,,7.2,7.8,7.5,6.5,8.3,9.1,9.3,9.5,9.1,7.6,6.5,6.1,5.5,5.1,4.7,4.6,6.5,4.7,4.6,4.9,5.5,5.394554407181048,5.541516590411254,5.58679132531954,5.513049136495807,5.31794062618831,5.004962212937629,4.579731589818492,4.048478535803717,3.4174423618282423,2.692639850906426,1.8797840859502135,0.9842642447363557,0.011149572506086058,-1.034797491856648,-2.149105145467647,-3.327575466657842,-4.566268042855652,-5.861484339162974,-7.209752918452972,-8.60781552473884,-10.052614003035668,-11.541278015092312,-13.0711135065193,-14.639591880969306,-16.24433983868534
North East,E12000001,emp_total_jobs,,,,,,,,,,,,,,,,,,,1012000.0,1011000.0,1006000.0,1001000.0,1006000.0,1034000.0,1054000.0,1037000.0,1064000.0,1052000.0,1070000.0,1040000.0,1087000.0,1069000.0,1103000.0,1113000.0,1162385.400487266,1222487.5527474922,1295641.0444899115,1377528.4829797465,1466685.7149309453,1565975.9322624642,1682844.2736939522,1828735.7958757235,2018537.177249204,2270883.732407805,2609984.393803937,3069670.297075567,3700900.8829536503,4585199.601041092,4526092.842465965,5166997.747145404,6029666.229168161,7030602.945834262,8190694.762646898,9533089.364649588,11083726.551826714,12872286.038186058,14933349.876991458,17307447.694903847,20041660.320210826,1396971.369335269
North East,E12000001,employment_rate,,,,,,,,,,,,,,,,,,,39.2942412580991,39.0820095961603,38.74534410756878,38.51522832873921,38.64327532104457,39.60954337168385,40.699838119552616,39.60656208548219,40.55207225281625,40.0092340703729,40.581398700485,39.4323859702604,41.0577100675998,39.81992009196203,40.85424825613613,41.22464035274662,43.090274437702384,45.19334056106686,47.769564642744896,50.65467309621749,53.789819197861945,57.25836566797764,61.372727204587754,66.51825099408913,73.22004019383108,82.14601500609938,94.15461743074083,110.46244036379677,132.8120261835871,164.13395217800831,161.5831084089543,183.9713049256081,214.11954343357732,249.16052787830418,289.4187323612839,336.18561297087655,389.69742175725787,451.572008551393,522.6923031178532,604.1511874117399,697.838975751715,48.52920304270031
North East,E12000001,employment_rate_pct,,,,,,,,,,,,,,,68.7,68.9,69.5,68.8,67.6,66.2,65.8,65.2,66.4,67.6,68.8,69.4,70.2,70.6,71.4,71.3,70.6,70.6,71.2,70.9,70.3,70.44081307594763,70.40553470310581,70.42823628887292,70.4867984706325,70.56810076394913,70.66423231729075,70.77032582996549,70.883313568955,71.00120841363915,71.12268478457392,71.24683160132598,71.3730045088294,71.50073584390853,71.62967854394813,71.75957028498495,71.8902098888084,72.02144133189357,72.15314258406642,72.28521760291154,72.41759045217373,72.5502008926401,72.68300102266261,72.81595268571058,72.94902545037297,73.08219502498298
North East,E12000001,gdhi_per_head_gbp,,,,,,,9072.0,9136.0,9484.0,9972.0,10437.0,10626.0,10951.0,11453.0,11692.0,12109.0,12415.0,12715.0,13276.0,13498.0,13634.0,14217.0,14556.0,14953.0,15509.0,15711.0,16027.0,16435.0,16997.0,17211.0,17658.0,18419.0,19977.0,20324.302132798148,20771.091038585746,21394.77575659506,22041.563804962054,22707.295449169793,23394.131819268692,24101.407366154577,24830.470338023955,25581.22537784433,26354.62404678409,27150.87046190563,27970.725462391263,28814.559431322738,29683.046405893212,30576.656359998768,31496.03003306402,32441.7030911142,33414.31111545593,34414.43802188674,35442.72938206016,36499.80834410992,37586.33885247242,38702.97866876477,39850.41491661396,41029.33769410597,42240.46019815132,43484.503858014075
North East,E12000001,gdhi_total_mn_gbp,,,,,,,23298.0,23396.0,24188.0,25362.0,26512.0,26997.0,27819.0,29097.0,29780.0,30909.0,31808.0,32669.0,34192.0,34918.0,35399.0,36951.0,37893.0,39035.0,40507.0,41136.0,42051.0,43215.0,44816.0,45392.0,46750.0,49402.0,54165.0,54287.63535297816,56026.519422567784,57871.897698204666,59780.96959737075,61755.14866551975,63795.89994738834,65904.73953282012,68083.23417030918,70333.00096099942,72655.70713810976,75053.06993175652,77526.85651609213,80078.88403391268,82711.01969303493,85425.1809284521,88223.33562436175,91107.50239046616,94079.7508873617,97142.20219632138,100297.02922926172,103546.4571751625,106892.76397965789,110338.28085493155,113885.39281739993,117536.53925102738,121294.21449437863,125160.96844977909
North East,E12000001,income_per_worker_gbp,,,,,,,,,,,,,,,,,,,33786.561264822136,34538.08110781405,35187.87276341948,36914.08591408592,37666.99801192843,37751.45067698259,38106.3029162747,39668.27386692382,39521.61654135338,41078.89733840304,41884.11214953271,43646.153846153844,43008.279668813244,46213.2834424696,49106.98096101541,48775.95269809359,48214.29595332917,47356.114129360925,46109.4462192315,44838.625582596695,43536.43028379834,42071.893522240745,40363.285174967736,38444.80084216552,36023.961726547364,33039.67408330587,29698.40996477753,26068.989687284185,22364.515766012766,18616.189838638435,19499.022660061826,17636.506764789745,15610.974179173363,13832.237509587416,12230.623037592464,10865.408315647359,9644.35461791862,8568.20169808123,7624.33950220808,6784.892281344519,6060.010557279265,89725.31806872692
