region_code,region,year,metric,value,ci_lower,ci_upper,formula,method,data_type
E12000004,East Midlands,2033,productivity_gbp_per_job,77783.60391434886,66196.66802704983,88625.44409941691,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2033,income_per_worker_gbp,67518.42615514397,60911.10461757374,74119.62783787004,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2034,productivity_gbp_per_job,79326.74812060542,66910.21454822416,90920.93110684837,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2034,income_per_worker_gbp,70000.62000251713,62761.95430635884,76865.39742626966,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2035,productivity_gbp_per_job,80627.3797692987,66953.62215688328,93323.40210481331,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2035,income_per_worker_gbp,72369.89376011486,64675.31462051212,79984.1276824383,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2036,productivity_gbp_per_job,81848.69187675382,67831.41129309112,94769.91069727716,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2036,income_per_worker_gbp,74899.87410913812,66711.15660382842,83035.3416946427,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2037,productivity_gbp_per_job,83327.52602547048,68293.81807403197,97005.16762275886,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2037,income_per_worker_gbp,77292.49672604725,68186.94004570972,86130.27833916241,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2038,productivity_gbp_per_job,84821.68602286084,69145.79660143769,99377.02433935287,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2038,income_per_worker_gbp,79910.67765282853,70310.49923745665,89465.24224171751,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2039,productivity_gbp_per_job,86451.03813129092,70064.58620150467,101820.69216680973,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2039,income_per_worker_gbp,82862.74038022044,72459.8327542414,92991.15928355677,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2040,productivity_gbp_per_job,88140.55500728716,70634.11014916784,104041.50397659969,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2040,income_per_worker_gbp,86018.32504228808,75084.36339557108,96663.69645131557,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2041,productivity_gbp_per_job,89930.87723832314,71735.33535449715,106873.21041204841,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2041,income_per_worker_gbp,88865.21403244788,77005.97841339074,100310.20557267473,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2042,productivity_gbp_per_job,91733.18579772447,72615.52683069237,109216.66608402769,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2042,income_per_worker_gbp,91963.22286281441,79314.40253326076,104526.98661328264,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2043,productivity_gbp_per_job,93234.49762056797,73038.55171635175,111759.42750553998,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2043,income_per_worker_gbp,95032.39873875458,81830.48773476601,107798.0476763621,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2044,productivity_gbp_per_job,95149.9452073661,73810.32358112163,114600.05353006531,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2044,income_per_worker_gbp,98063.54630167919,83645.16550165218,111752.2168190083,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2045,productivity_gbp_per_job,96711.07767750711,74831.21659446033,116746.9349879422,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2045,income_per_worker_gbp,101518.1406276742,86530.86966775666,115970.94838630913,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2046,productivity_gbp_per_job,98698.84965195917,75288.33953169228,119308.84049412343,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2046,income_per_worker_gbp,104958.38174504202,88823.6267876531,120724.61502798767,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2047,productivity_gbp_per_job,100467.57261685154,76701.18032374498,122192.15841089233,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2047,income_per_worker_gbp,108747.51240062414,91738.57459395587,125371.33428663846,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2048,productivity_gbp_per_job,102650.39079788659,77509.41025057145,125238.11400315116,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2048,income_per_worker_gbp,112604.6989537637,95188.61269580045,130064.57259022481,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2049,productivity_gbp_per_job,104456.49699782462,78506.27121253293,128101.87672644842,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2049,income_per_worker_gbp,116352.06832496489,97672.3667435,134442.98655434884,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2050,productivity_gbp_per_job,106801.91895884025,79947.36902465482,131568.4120096865,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000004,East Midlands,2050,income_per_worker_gbp,120565.831641357,100726.4756553297,139199.6013788788,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2009,productivity_gbp_per_job,42841.25490278078,41499.91054783168,44193.7546242562,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2009,income_per_worker_gbp,33315.15944345274,32045.461682803118,34632.43959472025,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2010,productivity_gbp_per_job,44116.57132908842,42747.30236749928,45525.35733723082,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2010,income_per_worker_gbp,33711.77761480142,32424.5103497421,35027.564754341314,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2011,productivity_gbp_per_job,45696.61718230881,44257.759905368584,47170.153904263934,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2011,income_per_worker_gbp,34557.69416756478,33252.904620469475,35946.29236926413,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2012,productivity_gbp_per_job,46806.660083526614,45356.645469888565,48311.07139365089,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2012,income_per_worker_gbp,35363.114408957685,34016.39898367782,36748.27095744416,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2013,productivity_gbp_per_job,48630.063786258164,47118.042886295916,50176.457678365856,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2013,income_per_worker_gbp,36534.60278181028,35135.49248165687,37981.693258167965,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2014,productivity_gbp_per_job,49574.0960335784,47983.47223462171,51165.199997580974,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2014,income_per_worker_gbp,37105.10961656935,35686.46093532523,38542.75076358661,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2015,productivity_gbp_per_job,50197.98216036274,48652.20848903562,51790.70585450426,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2015,income_per_worker_gbp,38260.41378519934,36780.067375802275,39764.740607578395,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2016,productivity_gbp_per_job,51670.24800321182,50072.1125549894,53332.53522292173,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2016,income_per_worker_gbp,38676.07309469173,37219.517156693975,40201.720242788295,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2017,productivity_gbp_per_job,52752.6751780993,51095.726410785035,54434.05513957528,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2017,income_per_worker_gbp,38317.892265132075,36864.55303802823,39816.513731016246,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2018,productivity_gbp_per_job,54600.024314728034,52869.48266203907,56365.07833748549,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2018,income_per_worker_gbp,39694.80798308143,38167.44022834601,41271.87032688823,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2019,productivity_gbp_per_job,55441.329120876515,53714.45649065138,57245.09281223964,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2019,income_per_worker_gbp,40862.932042774344,39319.795645731756,42453.04564849039,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2020,productivity_gbp_per_job,52969.699881218025,51322.94824928354,54676.07099815765,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2020,income_per_worker_gbp,41657.215867464234,40118.51095800961,43292.674284416964,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2021,productivity_gbp_per_job,56348.02216878097,54585.341237624605,58171.903662407945,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2021,income_per_worker_gbp,42412.370560665884,40795.67945938236,44090.72379896909,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2022,productivity_gbp_per_job,59716.19904039126,57850.87697729344,61675.31702668697,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2022,income_per_worker_gbp,44068.88813804329,42404.60251285456,45801.69872325356,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2023,productivity_gbp_per_job,65074.20608871479,63019.29567795428,67202.13014857362,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2023,income_per_worker_gbp,47934.664375529945,46123.29656470879,49825.548364630566,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2024,productivity_gbp_per_job,66668.16389861703,64155.32611494057,69190.58091816337,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2024,income_per_worker_gbp,47875.193405293765,46207.86476777715,49622.216549301986,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2025,productivity_gbp_per_job,67216.40309678453,61357.02011307767,73041.16640058658,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2025,income_per_worker_gbp,48443.74765481124,46145.27093469143,50690.88736939855,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000005,West Midlands,2026,productivity_gbp_per_job,68192.86112320317,60936.86559261105,75533.63568547128,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2026,income_per_worker_gbp,49705.95437436916,46860.630722084,52568.055625432586,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2027,productivity_gbp_per_job,69202.0749369397,60662.29601884574,77674.16734324709,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2027,income_per_worker_gbp,51142.78893100004,47814.1297969437,54588.35666288519,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2028,productivity_gbp_per_job,69974.59770920651,60319.65020277574,79734.15031667816,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2028,income_per_worker_gbp,52488.1002392062,48654.09312812916,56357.25351493396,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2029,productivity_gbp_per_job,70858.95040698955,60219.829052309644,81517.94556743045,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2029,income_per_worker_gbp,54006.77473797255,49721.30711501152,58298.82417887686,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2030,productivity_gbp_per_job,71712.32927640092,59970.70560828633,83569.60328127666,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2030,income_per_worker_gbp,55522.29516122266,50771.117083248064,60337.524941364136,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2031,productivity_gbp_per_job,72799.95795162336,60169.86488181311,85100.5753162727,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2031,income_per_worker_gbp,57202.61917092104,51793.95562413287,62536.26777871454,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2032,productivity_gbp_per_job,74005.19600169628,60074.76688086109,87723.33212001353,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2032,income_per_worker_gbp,59091.70152418416,53278.39372372092,64790.483147078325,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2033,productivity_gbp_per_job,75217.43137786396,60677.35762657229,89611.48361124491,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2033,income_per_worker_gbp,61102.91489301853,54570.58348918655,67474.45106616935,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2034,productivity_gbp_per_job,76307.25970564925,60598.17831614258,91906.70462879213,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2034,income_per_worker_gbp,63049.591526110984,56105.85321656914,69803.434093851,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2035,productivity_gbp_per_job,77385.84728999314,60700.60257000254,93732.31377765672,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2035,income_per_worker_gbp,64951.28730455461,57518.87625516012,72244.92893524343,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2036,productivity_gbp_per_job,78596.75109645614,61265.50733668971,96388.56319385504,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2036,income_per_worker_gbp,66728.22250526158,58748.40439121366,74489.39910201676,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2037,productivity_gbp_per_job,79534.26343313995,60763.9259138712,97720.89105408912,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2037,income_per_worker_gbp,68653.85178462145,60230.25668199618,77054.73570521605,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2038,productivity_gbp_per_job,80660.15937016178,61222.81113001401,100033.36722424568,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2038,income_per_worker_gbp,70697.42999407311,61683.53949266146,79862.70474007755,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2039,productivity_gbp_per_job,82219.34540144636,61861.207782290956,102632.60919482213,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2039,income_per_worker_gbp,72907.63040691648,63204.198046813304,82383.07424608497,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2040,productivity_gbp_per_job,83541.84200970974,62065.017239068315,104872.53968012349,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2040,income_per_worker_gbp,75214.94563301426,64943.62169479801,85406.73607791822,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2041,productivity_gbp_per_job,84868.30458386948,62511.734452852834,107061.5603955576,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2041,income_per_worker_gbp,77669.62440333758,66960.72643434776,88422.94379905032,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2042,productivity_gbp_per_job,86287.36776343756,62768.72240916082,110307.5176890003,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2042,income_per_worker_gbp,79912.32677097294,68290.87907310732,91148.00423433426,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2043,productivity_gbp_per_job,87573.42422891929,62953.70640164987,112058.12371069619,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2043,income_per_worker_gbp,82268.24074793734,70204.04783333778,94292.06628458473,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2044,productivity_gbp_per_job,88809.15867585217,63185.03367417025,113806.63951229567,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2044,income_per_worker_gbp,84520.08628188346,71893.22062531351,97079.04332494331,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2045,productivity_gbp_per_job,90346.3705098424,63855.12193245938,116044.22883663642,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2045,income_per_worker_gbp,87068.52899895053,73619.34617461641,100624.04054954271,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2046,productivity_gbp_per_job,91870.26034447188,64294.49550163437,119421.32950117558,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2046,income_per_worker_gbp,89564.39030290181,75736.41866929657,103215.73103810257,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2047,productivity_gbp_per_job,93297.47405811255,64457.15672042876,121175.0927328727,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2047,income_per_worker_gbp,92310.23406870873,77499.95649402306,106859.7903695376,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2048,productivity_gbp_per_job,94963.08206605578,64786.33660218316,124384.15334476046,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2048,income_per_worker_gbp,95101.36496956724,79614.26377056907,110619.36480620017,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2049,productivity_gbp_per_job,96447.03205178704,64723.15600064137,127040.50003991534,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2049,income_per_worker_gbp,98056.48669154881,81623.51172138604,114467.86049892426,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2050,productivity_gbp_per_job,98013.88414201066,66015.24736168781,129223.93561742961,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000005,West Midlands,2050,income_per_worker_gbp,100838.41912289461,83313.30110337665,118037.96127595489,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2009,productivity_gbp_per_job,48930.97394721789,47376.927009145686,50501.47702092693,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2009,income_per_worker_gbp,39263.73691781695,37760.41314568636,40818.17367284331,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2010,productivity_gbp_per_job,50013.56670488795,48440.020286201274,51599.57652338978,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2010,income_per_worker_gbp,40334.51366717469,38806.42790202495,41890.99385524183,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2011,productivity_gbp_per_job,50206.14851410412,48667.09104610602,51816.597458804084,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2011,income_per_worker_gbp,40932.32352925524,39347.130037685696,42543.43336775175,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2012,productivity_gbp_per_job,51522.28561689236,49929.221625118815,53152.00776432176,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2012,income_per_worker_gbp,42491.26491837704,40879.583227361145,44151.42080202586,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2013,productivity_gbp_per_job,53126.893244112514,51463.34256058306,54818.54545601967,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2013,income_per_worker_gbp,43910.79461677667,42215.6799572028,45670.08456028553,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2014,productivity_gbp_per_job,53587.60579889317,51911.51484509655,55299.006096889236,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2014,income_per_worker_gbp,43809.445204881515,42162.25077816987,45510.23282983163,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2015,productivity_gbp_per_job,54016.50542178115,52321.20486772084,55738.09053932405,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2015,income_per_worker_gbp,45451.08185658163,43765.45552185619,47242.5379056191,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2016,productivity_gbp_per_job,54844.91021465987,53138.14747770922,56603.819942983704,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2016,income_per_worker_gbp,45395.30904044262,43611.3731181596,47182.36324494155,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2017,productivity_gbp_per_job,57321.33458252977,55519.046749558795,59138.276784821464,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2017,income_per_worker_gbp,45951.29947592959,44201.870234455746,47720.28875853157,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2018,productivity_gbp_per_job,58549.17675225644,56711.80955664642,60441.895960876864,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2018,income_per_worker_gbp,47947.54618112994,46118.639529998465,49868.218167252395,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2019,productivity_gbp_per_job,60556.65265388994,58641.17574732902,62532.406463919986,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2019,income_per_worker_gbp,49196.17146404308,47311.71847883202,51151.66610976918,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2020,productivity_gbp_per_job,57546.25559083559,55746.79252664142,59388.614578447814,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2020,income_per_worker_gbp,49240.952592234775,47337.901158692,51178.00166036741,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2021,productivity_gbp_per_job,61376.00971169017,59472.185333302325,63338.028154297375,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2021,income_per_worker_gbp,50468.45139261681,48557.09592624897,52477.80982954223,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2022,productivity_gbp_per_job,66524.29459428969,64440.06171664525,68653.42719134425,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2022,income_per_worker_gbp,53811.59988479495,51793.264100557884,55914.06774114979,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2023,productivity_gbp_per_job,71032.40499116013,68785.75641123581,73315.44043973667,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2023,income_per_worker_gbp,57575.59875050676,55434.49920885982,59863.01464267298,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2024,productivity_gbp_per_job,72209.28520566766,68789.44580734932,75693.51843413868,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2024,income_per_worker_gbp,57963.25781153064,55942.367950269574,60115.2793313702,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2025,productivity_gbp_per_job,72889.89051270897,64978.49974837781,80624.0686300922,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000006,East,2025,income_per_worker_gbp,58940.87339416617,56074.739118376456,61808.47326520542,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
