region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,metric,year,data_type,ci_lower,ci_upper,method
E12000009,South West,ITL1,gdhi_per_head_gbp,2009,15745.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2009,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2009,13440.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2009,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2009,15198.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2009,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2009,13039.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2009,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2010,13498.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2010,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2010,14370.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2010,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2010,13843.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2010,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2010,14215.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2010,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2010,14001.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2010,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2010,16661.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2010,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2010,21574.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2010,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2010,18491.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2010,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2010,16103.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2010,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2010,13642.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2010,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2010,15408.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2010,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2010,13225.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2010,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2011,13634.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2011,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2011,14496.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2011,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2011,14066.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2011,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2011,14492.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2011,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2011,14180.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2011,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2011,16786.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2011,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2011,21396.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2011,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2011,18665.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2011,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2011,16351.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2011,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2011,13865.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2011,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2011,15699.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2011,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2011,13516.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2011,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2012,14217.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2012,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2012,14963.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2012,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2012,14479.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2012,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2012,14973.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2012,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2012,14562.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2012,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2012,17378.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2012,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2012,22697.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2012,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2012,19312.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2012,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2012,16716.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2012,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2012,14290.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2012,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2012,16190.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2012,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2012,13745.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2012,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2013,14556.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2013,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2013,15431.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2013,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2013,14888.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2013,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2013,15426.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2013,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2013,15054.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2013,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2013,17989.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2013,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2013,23881.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2013,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2013,20096.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2013,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2013,17329.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2013,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2013,14608.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2013,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2013,16774.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2013,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2013,14304.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2013,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2014,14953.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2014,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2014,15822.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2014,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2014,15302.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2014,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2014,15907.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2014,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2014,15601.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2014,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2014,18550.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2014,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2014,24885.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2014,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2014,20576.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2014,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2014,17906.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2014,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2014,15086.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2014,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2014,17189.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2014,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2014,14757.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2014,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2015,15509.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2015,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2015,16545.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2015,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2015,16023.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2015,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2015,16674.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2015,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2015,16387.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2015,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2015,19594.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2015,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2015,26649.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2015,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2015,21792.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2015,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2015,18704.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2015,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2015,15585.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2015,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2015,17715.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2015,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2015,15245.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2015,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2016,15711.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2016,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2016,16658.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2016,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2016,16108.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2016,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2016,16697.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2016,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2016,16666.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2016,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2016,19895.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2016,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2016,27096.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2016,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2016,22083.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2016,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2016,18862.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2016,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2016,15711.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2016,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2016,17856.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2016,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2016,15476.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2016,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2017,16027.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2017,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2017,17146.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2017,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2017,16585.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2017,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2017,17154.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2017,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2017,16875.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2017,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2017,20468.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2017,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2017,27573.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2017,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2017,22640.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2017,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2017,19277.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2017,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2017,16268.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2017,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2017,18185.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2017,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2017,15861.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2017,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2018,16435.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2018,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2018,17643.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2018,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2018,17166.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2018,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2018,17687.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2018,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2018,17368.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2018,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2018,21247.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2018,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2018,29107.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2018,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2018,23449.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2018,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2018,20007.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2018,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2018,16893.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2018,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2018,18619.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2018,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2018,16215.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2018,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2019,16997.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2019,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2019,18231.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2019,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2019,17713.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2019,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2019,18298.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2019,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2019,17891.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2019,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2019,21826.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2019,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2019,29613.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2019,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2019,24195.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2019,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2019,20725.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2019,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2019,17356.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2019,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2019,19361.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2019,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2019,16795.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2019,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2020,17211.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2020,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2020,18395.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2020,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2020,17896.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2020,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2020,18455.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2020,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2020,18000.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2020,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2020,21733.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2020,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2020,29162.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2020,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2020,23856.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2020,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2020,20774.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2020,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2020,17598.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2020,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2020,19345.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2020,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2020,16971.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2020,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2021,17658.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2021,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2021,18894.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2021,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2021,18427.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2021,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2021,19026.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2021,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2021,18547.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2021,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2021,22482.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2021,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2021,30714.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2021,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2021,24693.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2021,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2021,21484.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2021,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2021,18150.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2021,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2021,20000.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2021,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2021,17807.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2021,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2022,18419.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2022,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2022,19837.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2022,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2022,19387.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2022,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2022,19995.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2022,historical,,,
E12000005,West Midlands,ITL1,gdhi_per_head_gbp,2022,19506.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2022,historical,,,
E12000006,East,ITL1,gdhi_per_head_gbp,2022,23709.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2022,historical,,,
E12000007,London,ITL1,gdhi_per_head_gbp,2022,32553.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2022,historical,,,
E12000008,South East,ITL1,gdhi_per_head_gbp,2022,26066.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2022,historical,,,
E12000009,South West,ITL1,gdhi_per_head_gbp,2022,22744.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2022,historical,,,
W92000004,Wales,ITL1,gdhi_per_head_gbp,2022,18858.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2022,historical,,,
S92000003,Scotland,ITL1,gdhi_per_head_gbp,2022,21133.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2022,historical,,,
N92000002,Northern Ireland,ITL1,gdhi_per_head_gbp,2022,18903.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2022,historical,,,
E12000001,North East,ITL1,gdhi_per_head_gbp,2023,19977.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2023,historical,,,
E12000002,North West,ITL1,gdhi_per_head_gbp,2023,21543.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2023,historical,,,
E12000003,Yorkshire and The Humber,ITL1,gdhi_per_head_gbp,2023,21027.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2023,historical,,,
E12000004,East Midlands,ITL1,gdhi_per_head_gbp,2023,21656.0,GBP,A,NOMIS,2025-10-30T18:51:00Z,gdhi_per_head_gbp,2023,historical,,,
