region_code,metric,year,value,ci_lower,ci_upper,ci_width
TLD73,gdhi_total_mn_gbp,2035,8461.01147217929,7823.548303942521,9108.384282992067,1284.835979049546
TLD73,gdhi_total_mn_gbp,2036,8758.452754819347,8164.143063918844,9363.449457785047,1199.3063938662035
TLD73,gdhi_total_mn_gbp,2037,9069.69999401345,8370.174786587286,9781.006490678128,1410.8317040908423
TLD73,gdhi_total_mn_gbp,2038,9395.57329845005,8759.142774064718,10139.779711053949,1380.636936989231
TLD73,gdhi_total_mn_gbp,2039,9731.551831245117,9004.603579896517,10429.542551325243,1424.9389714287263
TLD73,gdhi_total_mn_gbp,2040,10079.271963664622,9391.091136712972,10784.256462728345,1393.1653260153726
TLD73,gdhi_total_mn_gbp,2041,10439.624352489167,9696.947501015326,11236.582963365116,1539.63546234979
TLD73,gdhi_total_mn_gbp,2042,10813.03352346339,10068.650320374521,11517.905675313934,1449.2553549394124
TLD73,gdhi_total_mn_gbp,2043,11199.877351932479,10398.149764266196,11998.98225031058,1600.8324860443845
TLD73,gdhi_total_mn_gbp,2044,11600.501590817948,10795.56265410114,12382.791516214884,1587.2288621137432
TLD73,gdhi_total_mn_gbp,2045,12015.230364070478,11160.468456601597,12921.584769604706,1761.116313003109
TLD73,gdhi_total_mn_gbp,2046,12445.083489954006,11551.558452920004,13333.349325513575,1781.7908725935704
TLD73,gdhi_total_mn_gbp,2047,12890.58133036327,12000.497740255973,13784.951650852641,1784.4539105966687
TLD73,gdhi_total_mn_gbp,2048,13352.070243707389,12473.688905676012,14268.16033706303,1794.4714313870172
TLD73,gdhi_total_mn_gbp,2049,13829.911037139871,12898.986807960238,14833.21882513191,1934.232017171671
TLD73,gdhi_total_mn_gbp,2050,14324.478338172663,13360.765501376984,15332.555413540187,1971.7899121632036
TLD73,income_per_worker_gbp,2024,67649.03963947558,63523.90358429143,72144.39810217526,8620.494517883824
TLD73,income_per_worker_gbp,2025,67674.54588483497,61829.01098793419,74198.06516895542,12369.05418102123
TLD73,income_per_worker_gbp,2026,67472.94270092162,60935.73343226116,74964.90640943196,14029.172977170805
TLD73,income_per_worker_gbp,2027,68217.61002628281,60308.091479498624,77800.55175016403,17492.460270665404
TLD73,income_per_worker_gbp,2028,69277.17338168323,60827.75765239023,79368.11046609217,18540.35281370194
TLD73,income_per_worker_gbp,2029,70395.92322788609,61240.60407819502,82599.27481723065,21358.670739035624
TLD73,income_per_worker_gbp,2030,71832.09212699048,61425.501205110006,86493.2572909986,25067.7560858886
TLD73,income_per_worker_gbp,2031,72857.20093376108,62525.49723094089,86706.05444621142,24180.557215270528
TLD73,income_per_worker_gbp,2032,74648.55784827488,61664.87603623038,92779.46223708715,31114.58620085677
