region,region_code,metric,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
East Yorkshire and Northern Lincolnshire,TLE1,population_total,871680.0,875449.0,878241.0,883011.0,882821.0,880232.0,878198.0,876664.0,874966.0,873900.0,875682.0,880339.0,887042.0,894919.0,900831.0,903857.0,908016.0,912437.0,913088.0,915263.0,918047.0,920439.0,921431.0,924757.0,925798.0,930712.0,933578.0,934259.0,935933.0,935988.0,936778.0,943335.0,953446.0,962532.0,961285.9643564286,959234.2244169028,964633.9127945465,969475.3314465112,973220.3715262291,976521.8920164673,979159.3417370593,981754.8081317729,984313.2325301106,986840.7172490233,989344.958459871,991835.8708295298,994326.5028800254,996834.4003659149,999383.6720979422,1001740.7210281634,1003948.0882599592,1006035.9151917559,1008025.6187503685,1009932.4805253916,1011767.4686252625,1013538.5185608545,1015251.4332485676,1016910.5151159033,1018519.0099130146,1020079.4182495655
East Yorkshire and Northern Lincolnshire,TLE1,productivity_gbp_per_job,,,,,,,,,,,,,,,,,,,45152.4064171123,44929.72972972973,45158.333333333336,46398.87640449438,47030.72625698324,47021.62162162162,48580.47493403694,48628.57142857143,49817.25888324873,51339.28571428572,55058.97435897436,52729.65879265092,59811.55778894472,63143.93939393939,66354.11471321696,65937.8594735205,68476.15689343649,69782.09972859874,70972.87362133419,72060.91105331517,73046.3751845289,74099.90739802764,75316.71952856322,76721.15594343905,78170.68690124915,79636.55896975675,80928.72783614373,82166.98222121461,83524.4840733118,85021.08707863365,86777.87655464238,88180.98216881455,90003.42592376018,91692.6729103523,93174.66883169823,94821.79112790266,96412.39371505845,98359.83980677387,100494.65959145347,102403.13446829504,104378.5622659076,106428.75255931246
East Yorkshire and Northern Lincolnshire,TLE1,unemployment_rate_pct,,,,,,,,,,,,,,,5.273910422709698,5.476513873322882,6.130652653697733,5.693133553330258,7.812297171795052,9.39797544530916,9.125279206837995,9.909375200312025,10.120037528583257,8.26630812202557,6.71419143268834,6.210967624786186,5.317494413964339,5.216034632794546,5.507160448450905,4.3090674239413325,5.1552001648202666,3.673562421593099,3.7435733438410006,4.8620600337512485,5.433162741602357,5.520402088290396,5.599339513498745,5.670765049510675,5.7353935470975435,5.793871829985589,5.846785168485185,5.894663137072821,5.937984914550466,5.977184079828065,6.012652951327014,6.044746513434771,6.073785969307931,6.100061955581371,6.123837451157377,6.145350409186897,6.164816138584644,6.182429458913088,6.198366650202117,6.212787217218827,6.225835485844842,6.237642047538245,6.248325066336786,6.257991461483287,6.266737977509362,6.274652152487207
Eastern Scotland,TLM0,emp_total_jobs,,,,,,,,,,,,,,,,,,,368000.0,356000.0,350000.0,345000.0,356000.0,367000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Scotland,TLM0,gdhi_per_head_gbp,,,,,,,9514.225596926173,9777.03507004853,10032.6292289198,10569.236055434658,11142.045324350955,11446.293286946968,11800.121097186204,12538.403768689834,12804.898715442929,13219.417388471347,14008.81548847849,14619.377162629758,14714.552259403601,14811.764189070462,15187.817480215395,15597.209069435827,16248.721130194388,16614.471194623868,17173.995553868677,17411.143910641105,17766.26180836707,18090.072178761293,18743.668771687826,18748.920925414364,19300.726475890282,20546.86995978581,22349.576316407332,22780.42393477146,23697.132408801925,24571.58581274326,25327.02789268373,26123.130709457022,27009.502922385676,27871.075956047956,28817.398298723496,29746.775176671756,30739.19512503624,31759.44160596721,32786.77499042907,33876.97573766681,35011.629888218595,36154.20624515494,37346.77948511952,38559.83162507234,39840.22676086236,41124.991254486275,42492.192616939865,43887.22279664149,45283.46355621033,46748.82408188579,48293.91099764023,49872.744081067634,51495.4636930079,53188.74934948896
Eastern Scotland,TLM0,gdhi_total_mn_gbp,,,,,,,8320.0,8542.0,8763.0,9228.0,9725.0,10002.0,10329.0,11019.0,11334.0,11767.0,12554.0,13182.0,13328.0,13487.0,13933.0,14329.0,14929.0,15279.0,15837.0,16102.0,16456.0,16742.0,17393.0,17375.0,17880.0,19109.0,20942.0,21411.254601582914,22324.151306063388,23131.096156214273,23959.63030496704,24816.399265841465,25703.951689951773,26621.274124400963,27569.380206573023,28549.346092903856,29562.325272009428,30609.56962840465,31692.45992170043,32812.550674421655,33971.63747422568,35171.859741669665,36407.54349999855,37680.95066472362,38994.092988856464,40348.81155772845,41746.83451061063,43189.81911435788,44679.382554103504,46217.124570444714,47804.64419642194,49443.55222173694,51135.48056218137,52882.089388230765
Eastern Scotland,TLM0,nominal_gva_mn_gbp,,,,,,,,10496.0,10541.0,10927.0,11311.0,11849.0,12608.0,13220.0,13821.0,14931.0,15599.0,16015.0,15994.0,15899.0,16197.0,16889.0,17736.0,18503.0,18883.0,19280.0,20003.0,20125.0,21141.0,19970.0,21222.0,23023.0,24850.0,26390.279823556193,27659.807417679083,28356.663483604178,28993.37007619269,29593.263321579445,30177.179710595614,30755.735174186153,31338.590786425273,31932.49990045309,32542.08024139674,33170.45391233187,33819.76131909114,34491.57355285105,35193.2519518748,35934.806823787054,36711.467311081666,37511.056608214,38327.6213625235,39162.92187210282,40018.09572950695,40893.87922840523,41790.75880891597,42710.03744998664,43651.76618617249,44615.99913638876,45602.83484881679,46612.418699031674
Eastern Scotland,TLM0,population_16_64,554893.0,556394.0,557761.0,558178.0,558971.0,557140.0,557413.0,557397.0,557724.0,558125.0,558225.0,560099.0,562781.0,565865.0,571018.0,575599.0,580064.0,583291.0,585155.0,587635.0,592321.0,588705.0,585607.0,582355.0,581608.0,581464.0,580851.0,578237.0,577919.0,575836.0,573791.0,575635.0,579184.0,579450.0,588503.402958679,592951.3509429848,593311.4289077425,592740.0665519497,592430.3367520667,592345.9925961834,592358.9148636473,592371.5959968986,592385.3210792451,592401.6113599597,592422.320124073,592449.7704725666,592486.9566716119,592537.8435321066,592607.8196389149,592684.6282259542,592776.2886567572,592877.4729189595,592984.5156696665,593094.9127483385,593206.9698130976,593319.5563342492,593431.933457494,593543.6336244738,593654.3764393344,593764.0099089405
Eastern Scotland,TLM0,population_total,867710.0,871290.0,874560.0,876740.0,877950.0,874950.0,874480.0,873680.0,873450.0,873100.0,872820.0,873820.0,875330.0,878820.0,885130.0,890130.0,896150.0,901680.0,905770.0,910560.0,917380.0,918690.0,918780.0,919620.0,922150.0,924810.0,926250.0,925480.0,927940.0,926720.0,926390.0,930020.0,937020.0,940190.0,942030.8789981878,942340.3038196911,946077.324462407,949480.8112102422,952319.6110858497,954837.011832154,957296.3489912176,959699.764550251,962049.7268814652,964349.1483509103,966601.5527076786,968811.316780441,970984.0248612487,973126.9968453723,975250.0890194342,977266.7031297843,979192.8528431592,981047.1294905981,982860.3158500834,984629.9759201219,986354.6319175574,988033.4747596331,989666.1609200514,991252.6699200463,992793.20437481,994288.1199009671
Eastern Scotland,TLM0,productivity_gbp_per_job,,,,,,,,,,,,,,,,,,,43461.95652173913,44660.11235955056,46277.142857142855,48953.6231884058,49820.22471910113,50416.89373297003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Essex,TLH3,emp_total_jobs,,,,,,,,,,,,,,,,,,,657000.0,644000.0,647000.0,654000.0,642000.0,669000.0,692000.0,709000.0,718000.0,721000.0,721000.0,722000.0,733000.0,734000.0,741000.0,759000.0,769258.1560437754,773870.7436253225,776542.2967210423,780111.5801559702,784001.9750049206,788555.6158279387,791435.3262559943,792947.1148280809,794261.122004646,796582.7855834017,800365.886422816,805241.3664841424,810391.3408945501,815000.5354760659,818979.3791420183,822768.9610954239,827192.023353049,832717.0566051921,839169.124751278,845885.8991124767,852174.472507882,857747.4546074193,862856.5744010545,868065.909855107,873851.0532050538,880301.1560705625
Essex,TLH3,employment_rate_pct,,,,,,,,,,,,,,,76.34575454412085,75.10284328258454,75.03746626604558,75.10150139679224,73.17392196860229,72.4199913834259,72.93100313970926,73.3539535433482,73.87934400029141,73.37186056012187,75.59057910773976,76.33678713479306,76.22804623376481,77.99067653916956,78.12070852153946,76.93126437848768,76.0391251286686,78.70004165135366,77.11385668657874,76.96969175118288,78.54851125356939,78.27556771301415,78.02859818450857,77.805130914002,77.6029293659413,77.4199698392712,77.25442121355393,77.10462662250052,76.96908687149599,76.84644543315582,76.73547487074389,76.63506455357307,76.54420954144007,76.46200052684601,76.38761473434144,76.32030768591305,76.25940574999747,76.20429939955024,76.15443711169418,76.10931984789313,76.06849605940656,76.0315571680379,75.99813347694679,75.96789047059868,75.940525466821,75.91576458745826
Essex,TLH3,gdhi_per_head_gbp,,,,,,,11408.301265301598,11536.406010905543,12180.212303911227,12644.361016848987,13241.697798247556,13586.809367446303,13886.193574138364,14326.523756432665,14818.540049300549,15199.45956411472,15744.694528403186,16294.827886286066,16761.32680245864,16759.236618111107,16936.73332596937,17472.74115819739,17963.495872397198,18434.71791330187,19559.13879573022,20065.55920632807,20831.53818923243,21742.960387263927,22299.85160151215,22269.855132856956,23020.81130716562,24217.971866694363,26126.00739601552,26113.329752107908,26821.792578314104,27648.86281726724,28553.800526636387,29489.999986640494,30447.546316164066,31406.339532772072,32421.077191375352,33476.69694246169,34565.10437901712,35675.36688277843,36844.79366515943,38038.56753946187,39293.91768160649,40556.38056546323,41871.361249985974,43257.951837389366,44632.02988192035,46066.314218657186,47540.79575144729,49083.013159674345,50655.16876124937,52313.97860270034,54007.04685299367,55741.740111300336,57545.007881949234,59394.23108309924
Essex,TLH3,gdhi_total_mn_gbp,,,,,,,18010.0,18305.0,19457.0,20326.0,21402.0,22079.0,22683.0,23541.0,24545.0,25357.0,26452.0,27619.0,28570.0,28786.0,29286.0,30452.0,31561.0,32806.0,35080.0,36318.0,37956.0,39863.0,41174.0,41257.0,42895.0,45469.0,49758.0,50335.119726571495,51871.66201357843,53914.89880863195,56035.8853989859,58237.46718984163,60527.11596097982,62904.3774390409,65372.65103745193,67935.51846965865,70596.77378789248,73360.46505278551,76230.9534879593,79212.999362612,82311.8894342612,85533.6301511016,88867.95166861091,92321.0422908566,95898.723177298,99606.5935486189,103450.13736683565,107434.80231063023,111566.05876040812,115849.44433192752,120290.5979557129,124895.28639766121,129669.42532383099,134619.09643999572
Essex,TLH3,income_per_worker_gbp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61987.94352758076,67165.55137304479,66360.49561615333,67480.16661985562,69694.64839463335,72142.68348330194,74686.49579457252,77217.69135105066,79763.66742852257,82624.85270932119,85724.16167577854,88861.28547863751,92131.73129935155,95268.36171480782,98389.5292252424,101593.2013401627,104932.69142020502,108542.55271141182,112276.22822956614,115992.31803364701,119617.73206929638,123271.44112275305,127066.3174321784,130914.18707888814,135134.89650098063,139385.486088336,143890.24282262224,148459.68389623708,152936.42131108535
Essex,TLH3,nominal_gva_mn_gbp,,,,,,,,20918.0,21192.0,22363.0,23933.0,24635.0,26968.0,27565.0,28533.0,29696.0,30790.0,31732.0,30807.0,31839.0,31645.0,32595.0,33450.0,35357.0,37029.0,38901.0,42042.0,43506.0,44414.0,40913.0,45908.0,50684.0,54798.0,55001.1071609345,56855.809739749784,58311.07489736514,59645.993390454634,60908.57646817038,62138.1224730434,63360.36271437288,64595.07603056774,65856.01020556685,67152.43727828278,68490.42592934836,69873.83736791524,71305.08532619418,72785.71283709505,74316.84068678202,75898.5972885719,77545.9377968462,79256.70384140912,81027.76544861708,82847.22788601053,84716.00273515633,86635.3313074715,88605.29928772006,90626.0006318884,92697.64068452557,94820.54239926566,96995.14529028372
Essex,TLH3,population_16_64,982388.0,985560.0,984976.0,987553.0,990167.0,994385.0,999201.0,1004076.0,1008883.0,1015966.0,1021940.0,1028001.0,1034027.0,1041172.0,1052190.0,1063210.0,1071790.0,1079898.0,1082525.0,1088530.0,1092274.0,1089934.0,1091267.0,1102315.0,1107297.0,1114801.0,1119904.0,1123940.0,1129521.0,1133245.0,1139838.0,1144189.0,1160222.0,1174964.0,1175559.461376831,1179878.7971772943,1185523.31826724,1188783.758637351,1192100.2674401826,1195875.0705141502,1199835.2269298458,1203784.9882765545,1207727.5459480358,1211666.7613268457,1215607.426817012,1219555.6420471016,1223519.3648769252,1227509.2321712393,1231552.5880998862,1235548.373010112,1239504.399213142,1243426.2986893032,1247318.1674332812,1251183.0187967233,1255023.1020038845,1258840.125749116,1262635.4150954722,1266410.021563563,1270164.8003972524,1273900.4648266255
Essex,TLH3,population_total,1538975.0,1546941.0,1550629.0,1558453.0,1564931.0,1571340.0,1578675.0,1586716.0,1597427.0,1607515.0,1616258.0,1625032.0,1633493.0,1643176.0,1656371.0,1668283.0,1680058.0,1694955.0,1704519.0,1717620.0,1729141.0,1742829.0,1756952.0,1779577.0,1793535.0,1809967.0,1822045.0,1833375.0,1846380.0,1852594.0,1863314.0,1877490.0,1904539.0,1929610.0,1932938.5132473235,1949630.1257224649,1962803.424724585,1974827.711352026,1988773.5557522888,2002191.4341150613,2015577.9921828392,2028938.5847731181,2042279.8243966617,2055610.02348913,2068939.82409347,2082283.1075469102,2095658.329020607,2109090.5073517365,2122632.362801654,2136046.348805861,2149359.8312607603,2162592.3615449322,2175757.9789643027,2188866.8344565616,2201926.335517621,2214941.95343768,2227917.79238216,2240856.990530457,2253762.002796381,2266634.8000581036
Essex,TLH3,productivity_gbp_per_job,,,,,,,,,,,,,,,,,,,46890.41095890411,49439.44099378882,48910.35548686244,49839.449541284404,52102.80373831776,52850.52316890882,53510.115606936415,54867.41889985896,58554.31754874652,60341.19278779473,61600.5547850208,56666.20498614958,62630.28649386085,69051.77111716621,73951.41700404858,72503.57463444848,73961.41418699172,75306.72895597699,76927.43613929814,78154.90249365354,79227.86594513463,80414.7627964472,81628.74240157471,83091.66195818633,84611.87084778519,86072.44387477708,87350.3516378091,88544.27352048214,89775.79491817081,91176.53954150224,92617.1514182286,94185.08200878103,95921.96278988615,97300.48745675261,98834.43280672483,100199.36331940364,101539.60761724036,103325.22335371352,105070.95867578831,106713.10526665163,108665.59854137184,110123.48984585336
Essex,TLH3,unemployment_rate_pct,,,,,,,,,,,,,,,4.120258026075477,5.38591735155867,5.0182106460441664,5.810336324158849,7.488975127208034,7.775998645733641,8.15323962872988,7.414924604720914,8.44306142946852,6.877382665317456,5.996199478203947,6.01972516182943,4.978191745683424,3.9562668032502386,3.5369085730130325,4.932373788433372,4.8,4.68646934460888,6.0,4.2,6.39511163050981,6.339338231200893,6.288872372575124,6.2432089753572155,6.201891024919814,6.164504997327496,6.130676720650243,6.1000676301249905,6.072371379685692,6.047310775948921,6.024635003969318,6.004117116999322,5.985551765129837,5.968753140079324,5.9535531155620625,5.9397995646237804,5.92735483710396,5.916094381986764,5.905905500852611,5.896686219954508,5.888344269630521,5.8807961608379795,5.873966349567082,5.867786480771051,5.862194704245849,5.8571350556125505
Gloucestershire and Wiltshire,TLK7,emp_total_jobs,,,,,,,,,,,,,,,,,,,570000.0,565000.0,551000.0,554000.0,561000.0,584000.0,597000.0,608000.0,603000.0,608000.0,617000.0,610000.0,612000.0,620000.0,619000.0,629000.0,634997.6146998979,637961.5531603905,640498.4483398795,643227.0046173381,646001.2230969709,648074.74532749,648757.5800485427,648309.3109060547,647691.2287059416,647882.8833945392,649243.1040829297,651350.7490310108,653524.9681940656,655112.1030651296,656061.2291795402,656758.6660401947,657902.2080187406,659871.1504939009,662527.192956164,665347.8515079552,667792.5004146034,669643.88338983,671106.4638344885,672623.0926370296,674561.251620996,676985.3889741664
Gloucestershire and Wiltshire,TLK7,employment_rate_pct,,,,,,,,,,,,,,,77.74829115038568,78.73571766463745,79.29985320621948,79.11865133768188,77.12956374716423,76.88105015988388,76.32369148970184,75.33543048768773,75.7711232002165,77.65647320664532,78.6220797784092,79.93983396457115,80.80329492259162,80.85265700057937,80.07530210870017,80.26316920894396,77.80579288618105,79.60731833679793,79.46257584997338,81.81958071059984,80.82844139169285,80.63214646412882,80.45453146869824,80.29381877482835,80.14839991586153,80.01681949098025,79.8977605990666,79.79003165871323,79.69255448247613,79.60435348601233,79.52454592410382,79.45233305584678,79.38699215058409,79.3278692545741,79.27437264600158,79.22596691282716,79.18216759420348,79.14253633182828,79.10667648270721,79.07422914941735,79.04486958814118,79.0183039585214,78.99426638280772,78.97251628486313,78.9528359823969,78.9350285083272
Gloucestershire and Wiltshire,TLK7,gdhi_per_head_gbp,,,,,,,11513.0321791638,11656.562754725013,12118.305547738832,12751.120307459789,13283.999470574461,13386.512050725352,13693.259616043708,14205.632612606181,14867.575880756578,15538.036421529287,16034.521514312393,16441.924193504627,16540.606010643947,16787.612046553157,17033.229692813868,17411.000629014616,18190.03745640849,18936.267801955317,19682.148551082086,19828.820231420734,20173.206385204445,20977.169552558433,21744.400642110664,21605.673989072544,22203.32475771178,23512.474300244314,25614.026943401695,25170.134950016116,26092.458001348947,27000.552079867117,27830.27407073423,28635.148105562424,29470.181214806347,30390.14027341538,31329.88591624194,32311.172829732113,33317.241921960864,34325.24851018413,35397.061922186535,36487.61887521801,37628.41326632818,38811.45259568977,40020.38044110305,41258.7776047256,42515.933776764876,43868.2837694525,45226.450134516395,46618.15468364356,48083.48938197279,49557.229761711824,51096.02466423498,52676.30681230315,54290.377078392485,55986.15500120878
Gloucestershire and Wiltshire,TLK7,gdhi_total_mn_gbp,,,,,,,13255.0,13471.0,14125.0,14950.0,15657.0,15889.0,16381.0,17113.0,18068.0,19051.0,19902.0,20604.0,20867.0,21341.0,21842.0,22476.0,23660.0,24895.0,26135.0,26596.0,27326.0,28603.0,29868.0,29820.0,30940.0,33039.0,36416.0,36143.083660190896,37611.26040553886,39316.49242366342,40928.15683775121,42545.19847610592,44200.9997896006,45918.829106987934,47700.87922027179,49549.40453104389,51466.71784433725,53455.18474512779,55517.21429471959,57655.24405290833,59871.71622649629,62169.03972602959,64553.42736956588,67027.47506150953,69594.002731056,72256.02446858764,75016.72793186804,77879.46045069599,80847.7200000602,83925.14973075285,87115.53511378553,90422.80301729371,93851.02222304871,97404.40502569085
Gloucestershire and Wiltshire,TLK7,income_per_worker_gbp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53297.04644156656,58816.446170303556,57471.07932599382,59258.65369583876,61655.242526627684,63930.028498200154,66143.22270417972,68477.14438403455,70941.27784945953,73596.79057754195,76460.15833908884,79476.93765778904,82545.99677272332,85505.72023003416,88497.49272333858,91637.47540707598,94966.64871163257,98440.54061124443,102027.18905566567,105841.97073457325,109584.8675429731,113318.56368060021,117087.18537903072,121102.50800184846,125367.86950047112,129928.09524578865,134493.02783712244,139102.0918781811,143923.24268448268
Gloucestershire and Wiltshire,TLK7,nominal_gva_mn_gbp,,,,,,,,18733.0,19558.0,20393.0,21921.0,22725.0,23865.0,24885.0,25983.0,26947.0,28648.0,29904.0,29681.0,30992.0,30991.0,31831.0,32922.0,34973.0,35435.0,36190.0,37758.0,39250.0,41205.0,39108.0,42364.0,46690.0,50222.0,51160.87550618223,53826.65135046588,55268.51366977089,56591.180383789906,57847.35158400684,59075.21710603907,60298.33889154963,61535.57146900192,62800.11069963433,64100.95524211333,65444.10963962277,66833.53458602798,68271.88359453985,69761.07864772994,71325.948132432,72966.1847820101,74669.16021660226,76411.0404346091,78195.78790269843,80026.07537406382,81903.74071660689,83830.09926443473,85806.15577566397,87832.74627962244,89910.63137801694,92040.55623278272,94223.28792781866
Gloucestershire and Wiltshire,TLK7,population_16_64,705730.0,709039.0,711589.0,713564.0,717349.0,721685.0,730839.0,732172.0,738167.0,742744.0,746472.0,752827.0,759506.0,765652.0,775023.0,785111.0,796893.0,803592.0,806659.0,810791.0,815093.0,812633.0,814530.0,818817.0,824482.0,829336.0,835536.0,838021.0,841477.0,845485.0,852957.0,856298.0,864858.0,872020.0,879225.0576376871,885875.4548329228,890773.4099400119,895335.0443453069,899089.999275483,902660.4604384506,906358.431495267,910034.207920549,913687.5491421256,917317.9380908206,920924.4879542547,924505.8071987741,928059.8012819055,931583.3766949597,935071.9916387001,938603.2452411127,942179.8041883771,945782.451863332,949397.8119638016,953016.606466074,956632.430469101,960240.8914476865,963839.0049794216,967424.7707639359,970996.8752753905,974554.4833067834
Gloucestershire and Wiltshire,TLK7,population_total,1106136.0,1114359.0,1120750.0,1126175.0,1133273.0,1139276.0,1151304.0,1155658.0,1165592.0,1172446.0,1178636.0,1186941.0,1196282.0,1204663.0,1215262.0,1226088.0,1241197.0,1253138.0,1261562.0,1271235.0,1282317.0,1290908.0,1300712.0,1314673.0,1327853.0,1341280.0,1354569.0,1363530.0,1373595.0,1380193.0,1393485.0,1405169.0,1421721.0,1436955.0,1441010.7988735407,1456000.4953435888,1471648.50194925,1486508.3459162982,1498898.287714362,1510539.8624541103,1522151.81455042,1533731.1791016937,1545273.9816795199,1556774.8811625685,1568226.6618827789,1579619.5007203298,1590939.8928105903,1602169.0508600464,1613280.4787970728,1624540.4380477301,1635903.6332906333,1647338.3409110347,1658822.4051013435,1670340.4117189667,1681881.6949672762,1693438.9322393313,1705007.1539622634,1716583.046070718,1728164.4587240687,1739750.0603331751
Gloucestershire and Wiltshire,TLK7,productivity_gbp_per_job,,,,,,,,,,,,,,,,,,,52071.929824561405,54853.097345132745,56245.00907441016,57456.67870036101,58684.49197860963,59885.27397260274,59355.10887772194,59523.02631578947,62616.91542288557,64555.92105263158,66782.82009724474,64111.475409836065,69222.22222222222,75306.45161290323,81134.0872374798,81364.78452323446,84744.22858391638,86689.95037218917,88369.78123882746,90015.99649273342,91463.93121003432,93093.51423644954,94799.59593531302,96933.81218424122,99125.82360485413,101053.74300530896,102996.05544632986,104974.468773856,106839.41994067213,108821.26362045133,111224.0771293747,113731.94923859873,116290.15643671408,118593.09313216234,120734.49875268198,123167.91603836413,125546.74858458385,128215.28827908823,130922.19209814856,133731.9270882226,136608.88022723078,139148.463218716
Gloucestershire and Wiltshire,TLK7,unemployment_rate_pct,,,,,,,,,,,,,,,3.3447342219208696,3.928849377228319,3.215357481440332,4.212976638377185,5.962988881580207,5.218745667826963,5.97875717285868,7.345470523909365,6.627036334122451,5.232948409166522,5.330062012803412,3.8434908338492257,4.455779391767664,3.584219422481434,2.704945987244853,2.071675358055004,2.7251726907630522,3.6903480446830828,2.9741163451960992,2.2,3.4578477673191546,3.52804476061616,3.591561626784909,3.6490340639707757,3.70103727564227,3.7480917274206815,3.7906683560749572,3.829193282815168,3.8640520780568046,3.8955936203390915,3.924133588018668,3.9499576186846856,3.9733241679158064,3.9944670959905038,4.013598008439334,4.030908373864204,4.046571440220503,4.060743968740862,4.0735678028542655,4.085171287802758,4.095670555163772,4.105170685133981,4.11376675820723,4.121544806772079,4.1285826761528535,4.1349508037118285
Greater Manchester,TLD3,emp_total_jobs,,,,,,,,,,,,,,,,,,,1165000.0,1152000.0,1145000.0,1152000.0,1173000.0,1193000.0,1223000.0,1265000.0,1307000.0,1331000.0,1358000.0,1322000.0,1387000.0,1425000.0,1470000.0,1476000.0,1487064.1950631288,1508557.6845400245,1529290.2011710086,1550726.3505610311,1572526.6836480673,1592097.7371146108,1608323.9395260022,1621736.999333744,1634655.9554131015,1649522.8958563658,1667259.3204049722,1686297.9774113682,1704082.9206598003,1718904.5127364902,1730793.6051074564,1741771.8223167795,1753735.6093032176,1767793.690754634,1783658.9518064887,1799981.7907584326,1815324.9986061878,1829098.8615089455,1841854.4343857297,1854807.0230412856,1868983.5778059617,1884584.8806162365
Greater Manchester,TLD3,employment_rate_pct,,,,,,,,,,,,,,,70.65442418356861,70.14297723699396,70.60223118510255,69.24592869408364,68.14673693373786,66.82615824912156,66.72528802190821,66.5707298230098,67.68338847230785,68.23910914647416,69.64941743847031,70.62111858724124,71.12483465470497,72.8493335406133,72.48078725852444,72.99933153835111,71.82798847616561,71.88619792175139,73.2212149128072,70.58703616084719,71.76906265948624,71.61817549440742,71.48164714154274,71.35811117924796,71.24633121809056,71.14518852664874,71.05367083487131,70.97086220293882,70.89593385422994,70.82813588064649,70.76678973728117,70.71128145131203,70.66105547715611,70.61560913638253,70.57448758673777,70.53727926993159,70.5036117926232,70.47314819938371,70.44558360033278,70.42064211969836,70.3980741347591,70.37765377753638,70.35917667423162,70.34245789978455,70.32733012708113,70.31364195228754
Greater Manchester,TLD3,gdhi_per_head_gbp,,,,,,,9464.99952615524,9572.091049856954,10180.132045948938,10647.611470473574,10971.361983008597,11215.061425626205,11502.606797961833,11890.960375754192,12241.157073463713,12657.517058700518,13109.2707318772,13260.651593678947,13672.455795499185,13765.660683714766,13891.112860497522,14350.246454473976,14773.34087672811,15134.08525199395,15799.637426993915,15902.298598776255,16393.495235680566,16883.873878404094,17478.83308713363,17684.542962280866,18229.11130773635,19182.43679531118,20694.210840797783,20266.15156966363,20984.34154394243,21691.001073739968,22402.95184937832,23303.025084374214,24110.39993526346,24907.289285971485,25682.031663314578,26450.89622342224,27240.0572218889,28032.13102520398,28895.301418765885,29787.85208414201,30703.68362171297,31673.57289636529,32639.061235975616,33635.95819252797,34645.230109510056,35764.98825009581,36837.32333931564,37975.72962064546,39134.36815986557,40356.492297987024,41544.554973186736,42846.9329301598,44182.04215639101,45487.74911075201
Greater Manchester,TLD3,gdhi_total_mn_gbp,,,,,,,23870.0,24140.0,25608.0,26793.0,27605.0,28298.0,29200.0,30319.0,31387.0,32685.0,34066.0,34743.0,36093.0,36642.0,37303.0,38747.0,40109.0,41375.0,43559.0,44281.0,45972.0,47678.0,49779.0,50509.0,52309.0,55999.0,61371.0,60980.26099420258,63090.39607779128,65024.92480428759,66908.49239348322,69303.9460062308,71777.89990676416,74335.91619663603,76980.58114828178,79714.5145013316,82540.35331609551,85460.7278364564,88478.22529383739,91595.33523885475,94814.36612749698,98137.31643329444,101578.54873536635,105140.17009696747,108824.81123362621,112635.51482716111,116575.65590082311,120648.88521488123,124859.08926029253,129210.36225854325,133706.9868693607,138353.42122954596,143154.2906063752,148114.3824240165
Greater Manchester,TLD3,income_per_worker_gbp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39320.779892116836,41727.31602860755,41324.79597755125,42467.96307889432,43126.888076692536,43769.997757302524,44711.848968153296,45649.131661442414,46714.78692677902,47880.32618015134,49188.73526354795,50500.111316993025,51819.994673436784,53083.39272423724,54340.61771304152,55634.87661521336,57137.88544985101,58714.913486758014,60387.3176564271,62063.28084778797,63782.23751940091,65385.08454020908,67023.43950485016,68811.00350533403,70645.90627560976,72652.18682466498,74604.15032210134,76617.75466217716,78674.0713525076
Greater Manchester,TLD3,nominal_gva_mn_gbp,,,,,,,,33212.0,34844.0,35793.0,37988.0,39777.0,41540.0,43838.0,46723.0,49229.0,51617.0,52489.0,52791.0,53671.0,53699.0,56086.0,58443.0,60047.0,62568.0,64644.0,69228.0,72244.0,75381.0,75491.0,80452.0,91098.0,100350.0,103317.27715627772,104661.98243961696,105471.85569380551,107859.96018401254,110637.26978669349,113347.44053493091,116060.15401945046,118810.56928639571,121622.98462439605,124513.36684485312,127491.37329576357,130561.83582953321,133725.72407342473,136980.60258846043,140315.03794480197,143682.40873044738,147121.51263608385,150643.33472138084,154255.27354918653,157962.3600129837,161768.10255301735,165675.0667155538,169685.26770320022,173800.43243570195,178022.17133710225,182352.08824327297,186791.848344141
